Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
0.0613587,-1.69356,4.05494,0.0773345,-1.62676,4.12892,0.0453926,-1.25082,4.01346,0.0248646,-0.76662,3.98219,0.178681,-1.56518,3.4327,0.188207,-1.53615,3.58138,0.194999,-1.27281,3.72645,0.186376,-0.746576,3.9618,0.106602,-0.763688,4.00924,0.108507,-0.454386,4.07166,0.109558,-0.148923,4.11924,0.11418,0.00992572,4.15934,-0.0772041,-0.280743,4.10473,0.280063,-0.269722,4.07079,0.163897,0.63836,0.785195,0.164024
0.058427,-1.68666,4.05051,0.077395,-1.61227,4.0946,0.0422817,-1.23936,3.96318,0.026415,-0.751679,3.95223,0.178581,-1.56549,3.43249,0.187284,-1.5345,3.57978,0.19631,-1.2239,3.71883,0.187421,-0.731219,3.92868,0.10793,-0.748496,3.97787,0.109576,-0.43725,4.03841,0.110752,-0.130386,4.08603,0.116668,0.0268953,4.12613,-0.074357,-0.266381,4.07883,0.290868,-0.251013,4.02412,0.162421,0.641108,0.786593,0.164
0.0629481,-1.6851,4.02501,0.0783256,-1.61185,4.07791,0.0408307,-1.24998,3.91803,0.0267626,-0.736373,3.9208,0.178564,-1.57026,3.43373,0.186836,-1.53561,3.57901,0.196292,-1.22353,3.71887,0.189054,-0.724859,3.9021,0.108974,-0.737889,3.94904,0.112611,-0.429087,4.01738,0.115285,-0.123924,4.07053,0.118265,0.0311981,4.11028,-0.0708526,-0.254082,4.03694,0.290886,-0.247103,4.01076,0.160162,0.636671,0.787384,0.16377
0.0582144,-1.65761,4.00932,0.0704489,-1.58138,4.0399,0.0383417,-1.23089,3.85185,0.028162,-0.729236,3.8957,0.177887,-1.5719,3.4348,0.1866,-1.53628,3.57927,0.201268,-1.22012,3.70826,0.189425,-0.712301,3.87065,0.109889,-0.727867,3.9206,0.115083,-0.417493,3.98335,0.119874,-0.111543,4.03311,0.121826,0.0399947,4.07704,-0.0697474,-0.244192,4.02586,0.286488,-0.22945,3.97,0.157787,0.639404,0.783017,0.164074
0.055349,-1.65174,3.94533,0.0610678,-1.54359,3.98031,0.0417813,-1.19361,3.78355,0.0299505,-0.714179,3.85166,0.180409,-1.57377,3.43494,0.186687,-1.53662,3.57909,0.205056,-1.21767,3.69355,0.194979,-0.700577,3.82674,0.113563,-0.714308,3.87671,0.116755,-0.408543,3.94468,0.119788,-0.106303,3.99797,0.125104,0.0492297,4.0482,-0.0649002,-0.232048,3.99654,0.289098,-0.225005,3.95166,0.163531,0.631656,0.784943,0.167452
0.0509644,-1.62598,3.88867,0.0547028,-1.53657,3.92387,0.0265196,-1.17997,3.73475,0.0354178,-0.711822,3.83441,0.180634,-1.57312,3.43617,0.187686,-1.53432,3.5791,0.20615,-1.21724,3.68242,0.195305,-0.699658,3.81085,0.116381,-0.712709,3.86028,0.116939,-0.404879,3.92889,0.117322,-0.101077,3.98341,0.124138,0.053626,4.01987,-0.0663248,-0.231094,3.98207,0.293702,-0.222468,3.92126,0.159089,0.63397,0.78498,0.162071
0.0367157,-1.60109,3.80155,0.0430141,-1.4937,3.8433,0.0261253,-1.12787,3.66261,0.0325701,-0.701974,3.80516,0.179387,-1.5738,3.43558,0.18761,-1.53398,3.57784,0.204611,-1.21644,3.66663,0.19234,-0.691799,3.77697,0.113532,-0.703726,3.82855,0.117562,-0.395651,3.89555,0.121315,-0.0918693,3.94885,0.124905,0.0602264,3.98982,-0.0693516,-0.225076,3.94683,0.294357,-0.208453,3.89032,0.157558,0.633048,0.784473,0.162558
0.0376892,-1.60059,3.73242,0.0371707,-1.513,3.78569,0.0372861,-1.13519,3.62361,0.032834,-0.696399,3.78329,0.178153,-1.57483,3.43711,0.185217,-1.53239,3.57769,0.204765,-1.21017,3.65557,0.193529,-0.687422,3.75491,0.114292,-0.69879,3.80666,0.116699,-0.38997,3.87541,0.118845,-0.0855264,3.93024,0.125505,0.0658831,3.96661,-0.0663116,-0.216689,3.92738,0.296393,-0.204274,3.8613,0.155861,0.634158,0.785438,0.163427
0.0454102,-1.58887,3.5957,0.0367475,-1.53767,3.718,0.0367294,-1.15068,3.59265,0.0339296,-0.688293,3.75951,0.157756,-1.57641,3.46148,0.184074,-1.53252,3.57731,0.204169,-1.20862,3.64339,0.194811,-0.678843,3.72242,0.115507,-0.690399,3.77868,0.11855,-0.383066,3.8449,0.121218,-0.0802557,3.89734,0.125118,0.0801419,3.93946,-0.0645951,-0.208594,3.90334,0.295056,-0.197501,3.84184,0.165883,0.629544,0.79248,0.165372
0.0434875,-1.58008,3.51172,0.0403911,-1.52322,3.62614,0.0358175,-1.14517,3.53746,0.0304076,-0.683344,3.72911,0.161365,-1.58005,3.44719,0.180375,-1.53356,3.57618,0.201488,-1.20963,3.62028,0.191731,-0.675717,3.70043,0.112165,-0.686424,3.75243,0.119757,-0.376465,3.81915,0.126997,-0.0707403,3.87126,0.122222,0.0860489,3.91295,-0.0704969,-0.204017,3.87214,0.293701,-0.188498,3.81147,0.162309,0.636255,0.793905,0.16403
