Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
0.0630442,-1.59145,3.50947,0.0727845,-1.55123,3.6605,0.0472682,-1.24848,3.79296,0.0425273,-0.751438,3.97374,0.205073,-1.57201,3.9345,0.21589,-1.5568,4.07781,0.184555,-1.21339,3.87059,0.204439,-0.742138,3.951,0.124539,-0.754293,4.00164,0.11957,-0.440303,4.07231,0.113979,-0.129045,4.12749,0.11128,0.0194291,4.17959,-0.0695646,-0.269034,4.11311,0.294452,-0.24513,4.07967,0.157374,0.64507,0.800572,0.163765
0.0635198,-1.59452,3.51231,0.0721107,-1.55097,3.66044,0.0451026,-1.2311,3.78119,0.0337049,-0.740781,3.93987,0.203974,-1.53892,3.88031,0.21591,-1.52419,4.02263,0.194487,-1.17805,3.80814,0.197498,-0.72721,3.91379,0.11652,-0.740982,3.96457,0.113203,-0.430517,4.03861,0.109571,-0.123834,4.09941,0.106422,0.0297466,4.15148,-0.0836625,-0.267515,4.08343,0.288502,-0.23421,4.04793,0.162197,0.641743,0.798609,0.166411
0.0641484,-1.59048,3.52032,0.0711887,-1.54887,3.66035,0.04355,-1.22689,3.77217,0.0302749,-0.736019,3.91754,0.221313,-1.59961,3.92773,0.22405,-1.50543,3.95926,0.1944,-1.1476,3.7574,0.194948,-0.719193,3.89111,0.113702,-0.734844,3.94293,0.11099,-0.423895,4.01349,0.108051,-0.116968,4.0695,0.104753,0.0368112,4.11349,-0.0878008,-0.255607,4.05476,0.285089,-0.230058,4.02902,0.159981,0.642157,0.793177,0.167628
0.0627328,-1.59196,3.51491,0.0719128,-1.54861,3.66081,0.0449579,-1.22959,3.76133,0.0272507,-0.719382,3.87788,0.221256,-1.60404,3.83017,0.226216,-1.53022,3.89562,0.19976,-1.14982,3.732,0.193346,-0.711157,3.86838,0.111425,-0.722658,3.91188,0.10697,-0.414552,3.98435,0.102466,-0.110512,4.04287,0.103329,0.0464436,4.09164,-0.0845236,-0.238881,4.02636,0.285264,-0.222706,3.99836,0.164359,0.635298,0.794926,0.16657
0.0622295,-1.58916,3.52707,0.0718806,-1.54884,3.65927,0.0420268,-1.23076,3.74569,0.0242967,-0.711459,3.85665,0.225844,-1.61406,3.70439,0.224244,-1.55246,3.79095,0.20062,-1.17948,3.6829,0.19125,-0.697262,3.83253,0.108716,-0.711519,3.88311,0.10437,-0.404426,3.95321,0.0998098,-0.10166,4.00923,0.101639,0.0533552,4.05551,-0.0891675,-0.232471,4.00905,0.283642,-0.214683,3.97718,0.161787,0.633116,0.788148,0.169284
0.0630085,-1.58912,3.52765,0.0714408,-1.5486,3.65859,0.0417913,-1.22731,3.73387,0.0194286,-0.703716,3.8297,0.198364,-1.58301,3.59375,0.225026,-1.54191,3.70295,0.200048,-1.156,3.61842,0.187954,-0.691058,3.81059,0.104695,-0.704393,3.8584,0.102106,-0.396779,3.92987,0.0991595,-0.0935652,3.9873,0.10087,0.0661146,4.03172,-0.0918702,-0.221538,3.96546,0.280529,-0.206901,3.94774,0.165753,0.635201,0.793595,0.170077
0.0619372,-1.58985,3.52914,0.0763373,-1.55454,3.6542,0.0425761,-1.22807,3.72061,0.0198871,-0.69815,3.80007,0.194824,-1.58301,3.49609,0.204615,-1.53042,3.60714,0.202184,-1.15619,3.56755,0.187735,-0.687342,3.78385,0.104837,-0.699767,3.83026,0.101521,-0.391309,3.89986,0.0978767,-0.0872491,3.9555,0.098499,0.0651495,3.98961,-0.0937599,-0.214889,3.93648,0.277937,-0.198638,3.9184,0.156171,0.635169,0.785203,0.168975
0.0611244,-1.59085,3.52984,0.0767783,-1.55511,3.65364,0.0428533,-1.225,3.70853,0.0168389,-0.694068,3.77643,0.175537,-1.56836,3.4043,0.219086,-1.51499,3.51524,0.201034,-1.15975,3.53038,0.185381,-0.681574,3.75377,0.102095,-0.694846,3.80343,0.102803,-0.385876,3.87522,0.102945,-0.0812989,3.9324,0.100005,0.071524,3.96561,-0.0923146,-0.209549,3.9101,0.276998,-0.198397,3.88725,0.156417,0.638144,0.78697,0.170516
0.0607366,-1.59085,3.53018,0.076837,-1.55485,3.65298,0.0430839,-1.22539,3.69892,0.0171339,-0.685802,3.74051,0.220048,-1.52898,3.27675,0.217418,-1.48283,3.41949,0.199769,-1.17237,3.47553,0.185673,-0.677046,3.73277,0.102435,-0.68853,3.77533,0.101461,-0.378549,3.84171,0.0999047,-0.0731434,3.89411,0.100826,0.0848433,3.93649,-0.093184,-0.199077,3.88382,0.275834,-0.194007,3.85561,0.163576,0.63702,0.793207,0.168944
0.0609724,-1.59102,3.53178,0.0772745,-1.5542,3.65184,0.0421593,-1.21717,3.68162,0.0182306,-0.68608,3.71618,0.216431,-1.49414,3.18164,0.220003,-1.47798,3.33139,0.198774,-1.18069,3.43426,0.187089,-0.673652,3.70039,0.103722,-0.687015,3.74644,0.101277,-0.3792,3.81119,0.0983992,-0.076053,3.86175,0.107103,0.0858683,3.89635,-0.0959511,-0.194214,3.85442,0.277552,-0.191107,3.8356,0.165807,0.632259,0.78846,0.170049
0.0608807,-1.59125,3.53635,0.0772777,-1.55406,3.65172,0.041706,-1.21284,3.67081,0.0145717,-0.68569,3.68545,0.205259,-1.45138,3.1231,0.212577,-1.42228,3.2749,0.196729,-1.13506,3.40717,0.181458,-0.671221,3.67201,0.0990241,-0.685516,3.71697,0.101666,-0.37752,3.7841,0.10354,-0.0741105,3.83647,0.106143,0.0869584,3.87347,-0.0967701,-0.191581,3.82837,0.27858,-0.189727,3.78313,0.165284,0.636202,0.788097,0.168051
0.0590013,-1.59175,3.5365,0.0781156,-1.55139,3.64833,0.0416104,-1.20706,3.66186,0.0192131,-0.688488,3.66316,0.204834,-1.44727,3.01563,0.206892,-1.48681,3.15527,0.202319,-1.19926,3.34053,0.183832,-0.672917,3.64908,0.102581,-0.687812,3.69427,0.10084,-0.377289,3.75266,0.0972833,-0.0705306,3.79526,0.110812,0.087683,3.83246,-0.0957134,-0.192444,3.79107,0.28031,-0.190129,3.76349,0.16309,0.636724,0.785795,0.165952
0.0585256,-1.59175,3.53582,0.0785456,-1.55135,3.64831,0.0419131,-1.19656,3.64163,0.0202985,-0.687691,3.61453,0.195839,-1.41941,2.98044,0.206441,-1.41132,3.1381,0.193941,-1.15423,3.31904,0.184829,-0.672369,3.60798,0.103644,-0.687214,3.64945,0.106644,-0.373367,3.71151,0.108546,-0.0644776,3.75965,0.113465,0.0924975,3.79956,-0.0832328,-0.187661,3.73637,0.282086,-0.186754,3.7158,0.162043,0.645945,0.791718,0.165372
0.0589418,-1.59176,3.53361,0.0777438,-1.54936,3.64743,0.0419579,-1.19344,3.6284,0.0208436,-0.686046,3.60128,0.194673,-1.42141,2.9724,0.185627,-1.47218,3.12011,0.195875,-1.16966,3.2854,0.186864,-0.669124,3.5851,0.104874,-0.684837,3.63163,0.107604,-0.370953,3.69072,0.109655,-0.0619188,3.73546,0.116458,0.0962363,3.77881,-0.085409,-0.188979,3.72511,0.282282,-0.18483,3.69726,0.164128,0.644536,0.792627,0.167664
0.0571403,-1.59138,3.52546,0.077125,-1.54063,3.64284,0.0440186,-1.13539,3.57148,0.0226698,-0.679083,3.54426,0.185303,-1.44434,2.92578,0.190469,-1.43619,3.08118,0.194025,-1.17351,3.25193,0.187589,-0.664901,3.5379,0.10627,-0.679167,3.57854,0.109147,-0.366848,3.63924,0.111569,-0.0593804,3.68626,0.121249,0.100914,3.72863,-0.0818918,-0.184861,3.66995,0.287661,-0.182392,3.64635,0.166082,0.64195,0.791993,0.16565
0.0568672,-1.59025,3.52248,0.0780476,-1.53026,3.63503,0.0454669,-1.13082,3.54055,0.0261169,-0.67247,3.51098,0.179051,-1.45195,2.91382,0.18911,-1.43705,3.06911,0.193243,-1.1704,3.23271,0.191877,-0.658521,3.50491,0.11012,-0.672814,3.54644,0.111421,-0.361169,3.60624,0.112273,-0.0543642,3.65166,0.124134,0.105601,3.69911,-0.0728919,-0.17751,3.64557,0.289249,-0.180058,3.6266,0.167276,0.639741,0.791318,0.166456
0.0549657,-1.5887,3.51651,0.0686678,-1.48287,3.58515,0.113235,-1.13619,3.37391,0.0323648,-0.661937,3.46847,0.179608,-1.45988,2.90783,0.189212,-1.4487,3.05945,0.199984,-1.17058,3.20168,0.197911,-0.646419,3.45775,0.116461,-0.661293,3.50086,0.117696,-0.351173,3.57294,0.118193,-0.0460723,3.62901,0.130963,0.115421,3.66549,-0.0667385,-0.165542,3.61113,0.289471,-0.168498,3.58163,0.166053,0.642207,0.792489,0.166618
0.0528291,-1.58807,3.51067,0.0652228,-1.52537,3.60143,0.0484283,-1.16451,3.46184,0.038954,-0.650802,3.43163,0.180201,-1.46477,2.90536,0.188034,-1.44465,3.06052,0.203463,-1.16242,3.1915,0.203989,-0.631289,3.42352,0.122764,-0.648277,3.46601,0.123077,-0.334559,3.53674,0.122714,-0.0264807,3.59433,0.133117,0.130811,3.6382,-0.0609681,-0.158319,3.5702,0.298531,-0.155412,3.55614,0.163629,0.650585,0.794926,0.166383
0.0484923,-1.58914,3.49908,0.0688252,-1.51922,3.57014,0.0409195,-1.14996,3.39737,0.0408656,-0.634918,3.39369,0.181374,-1.46617,2.90327,0.187284,-1.44454,3.0589,0.205865,-1.15872,3.18005,0.207157,-0.621623,3.38302,0.125408,-0.635288,3.42637,0.126565,-0.324212,3.50766,0.126927,-0.0180035,3.57278,0.138021,0.147151,3.60217,-0.0593641,-0.143762,3.54953,0.299922,-0.146505,3.512,0.168117,0.648123,0.802384,0.167162
0.0468159,-1.56983,3.46579,0.057777,-1.4803,3.51321,0.0394473,-1.12162,3.31927,0.0453586,-0.628334,3.35744,0.180205,-1.4668,2.90241,0.186966,-1.44268,3.05709,0.208513,-1.15315,3.16784,0.21064,-0.614515,3.33852,0.129476,-0.62852,3.38636,0.132777,-0.314295,3.45905,0.135103,-0.00624168,3.52188,0.142132,0.15374,3.57572,-0.0544779,-0.13166,3.50627,0.303299,-0.132631,3.48109,0.168947,0.649686,0.806955,0.166934
0.0469283,-1.55475,3.4247,0.0529741,-1.4446,3.45585,0.0597195,-1.10122,3.23526,0.0487486,-0.614124,3.327,0.178947,-1.46847,2.90608,0.187334,-1.43803,3.05876,0.211575,-1.14436,3.15802,0.210553,-0.609821,3.32162,0.130898,-0.61953,3.363,0.134154,-0.308149,3.4423,0.13683,-0.00134624,3.50617,0.145722,0.161488,3.53887,-0.0530441,-0.126372,3.49215,0.304905,-0.122241,3.45084,0.166322,0.644484,0.803939,0.161951
0.0454777,-1.53827,3.36326,0.0503882,-1.45946,3.3987,0.0574081,-1.11136,3.18437,0.0500448,-0.605014,3.29896,0.180423,-1.46984,2.90646,0.187589,-1.43835,3.05831,0.212058,-1.14236,3.15063,0.212008,-0.598624,3.27219,0.132566,-0.608604,3.32374,0.134686,-0.295528,3.39875,0.136163,0.0116529,3.46073,0.14697,0.166891,3.50374,-0.0489632,-0.11654,3.4603,0.313409,-0.113774,3.41576,0.161449,0.64332,0.80241,0.164286
0.032483,-1.43237,3.16677,0.0449539,-1.41921,3.3077,0.0265749,-1.04725,3.13382,0.0527204,-0.596722,3.272,0.177027,-1.47274,2.91045,0.18578,-1.45082,3.05436,0.21318,-1.15122,3.13192,0.214,-0.596887,3.24997,0.134893,-0.603948,3.29941,0.136612,-0.291366,3.3753,0.137822,0.0156103,3.43655,0.148589,0.175364,3.4755,-0.0474746,-0.112788,3.43635,0.316529,-0.107601,3.38479,0.164786,0.639742,0.807164,0.162777
0.0375671,-1.50488,3.17969,0.0370583,-1.41447,3.23476,0.0367982,-1.03866,3.06736,0.0536611,-0.588868,3.23571,0.177448,-1.47252,2.91085,0.18669,-1.44408,3.05586,0.215181,-1.14257,3.12405,0.214356,-0.590946,3.21945,0.135579,-0.596903,3.26569,0.138141,-0.281744,3.33834,0.14019,0.0277251,3.39693,0.147876,0.186943,3.43903,-0.0447205,-0.103019,3.40034,0.318506,-0.0996823,3.35009,0.164868,0.643169,0.811016,0.161529
0.0249634,-1.4834,3.06055,0.0398723,-1.4105,3.1329,0.041988,-1.01466,3.01271,0.054924,-0.583085,3.21779,0.177115,-1.47369,2.90841,0.184544,-1.44291,3.05507,0.2155,-1.14001,3.11563,0.216906,-0.586046,3.18998,0.137467,-0.591447,3.24256,0.139424,-0.275988,3.31289,0.140764,0.0336537,3.36883,0.148882,0.193815,3.41158,-0.0474545,-0.100509,3.37291,0.315579,-0.0906613,3.31746,0.165967,0.640739,0.813581,0.164379
0.0580586,-1.47503,2.93147,0.0382421,-1.44104,3.04208,0.0381704,-1.03568,2.97425,0.0554498,-0.574742,3.18857,0.177969,-1.47659,2.9038,0.183495,-1.45339,3.05366,0.214699,-1.14927,3.10233,0.216256,-0.57743,3.15359,0.137502,-0.582919,3.20918,0.139313,-0.268162,3.28539,0.140564,0.0406009,3.34684,0.148178,0.203095,3.38375,-0.0473566,-0.0921526,3.34998,0.319551,-0.0852559,3.29561,0.166806,0.641047,0.816593,0.164588
0.0520325,-1.4502,2.85156,0.034952,-1.39413,2.95227,0.0416334,-1.03941,2.92067,0.0559075,-0.573072,3.15705,0.179065,-1.47741,2.90422,0.184004,-1.44397,3.05381,0.217246,-1.13979,3.09167,0.217819,-0.574068,3.12838,0.138552,-0.580481,3.18116,0.139191,-0.264265,3.252,0.13908,0.0460285,3.30842,0.14802,0.207997,3.35173,-0.0407415,-0.0870725,3.29907,0.320035,-0.0764679,3.24607,0.167896,0.64274,0.816321,0.164432
0.0281219,-1.43359,2.74414,0.0346866,-1.37882,2.85252,0.0385706,-1.06744,2.86769,0.0556769,-0.569862,3.12897,0.185335,-1.4801,2.90123,0.182045,-1.44043,3.04559,0.2193,-1.13659,3.08226,0.217923,-0.570146,3.10024,0.138479,-0.576971,3.15277,0.139676,-0.261904,3.22445,0.140224,0.0471363,3.28184,0.148569,0.211738,3.31635,-0.0428301,-0.0844388,3.28378,0.321315,-0.0759704,3.2265,0.168386,0.641253,0.81416,0.164771
0.0335999,-1.40039,2.64844,0.0378832,-1.35366,2.7528,0.0433318,-1.05146,2.82445,0.0574001,-0.5692,3.09377,0.186021,-1.48027,2.90088,0.181532,-1.43657,3.03961,0.219487,-1.13255,3.07249,0.220167,-0.570411,3.07084,0.140511,-0.576889,3.12067,0.141882,-0.260774,3.18824,0.142657,0.0492858,3.24123,0.147785,0.215783,3.27967,-0.0459004,-0.0813087,3.23902,0.318326,-0.0683567,3.18882,0.170955,0.641512,0.816671,0.164379
0.0242157,-1.34277,2.54102,0.034282,-1.31762,2.66293,0.0456631,-1.02457,2.79522,0.0589168,-0.570514,3.06091,0.186621,-1.47851,2.89411,0.182064,-1.43536,3.03605,0.221375,-1.12455,3.05404,0.221577,-0.569796,3.03035,0.142012,-0.577369,3.08389,0.141585,-0.258784,3.15565,0.140798,0.0532317,3.21269,0.143769,0.217053,3.23885,-0.0452736,-0.0772729,3.20752,0.315836,-0.0716801,3.14218,0.165924,0.647149,0.817717,0.165508
0.0291748,-1.30859,2.45703,0.0442356,-1.30254,2.59206,0.0463561,-1.03355,2.75443,0.0586192,-0.570572,3.03628,0.189466,-1.48189,2.88274,0.179108,-1.44982,3.01307,0.221034,-1.12732,3.04921,0.221796,-0.574122,3.01447,0.142004,-0.579827,3.06401,0.138898,-0.2592,3.12673,0.134382,0.0558675,3.17311,0.143111,0.219524,3.22001,-0.0483664,-0.0772099,3.17655,0.315964,-0.0697267,3.12539,0.170467,0.645671,0.823596,0.164666
0.0421753,-1.27441,2.40234,0.0503337,-1.26409,2.54001,0.0470857,-1.01915,2.73936,0.0580369,-0.572277,3.00352,0.189433,-1.48151,2.88275,0.179646,-1.4514,3.00884,0.22135,-1.13597,3.03616,0.219856,-0.574657,2.97732,0.14073,-0.580869,3.02844,0.138224,-0.258871,3.09165,0.135007,0.0567389,3.14155,0.138539,0.221096,3.17401,-0.0515636,-0.076071,3.13869,0.313055,-0.0657935,3.08754,0.16757,0.648567,0.823725,0.163943
0.0481885,-1.27686,2.3681,0.0551014,-1.25686,2.51279,0.0555461,-1.00037,2.70338,0.0572198,-0.570495,2.97195,0.189959,-1.4808,2.87655,0.179789,-1.45066,3.01207,0.220768,-1.14658,3.02182,0.219754,-0.574872,2.95046,0.140289,-0.58014,2.99963,0.135049,-0.25795,3.05945,0.128836,0.057768,3.10358,0.135699,0.22264,3.14932,-0.0534623,-0.0751459,3.10224,0.311555,-0.0649383,3.05451,0.171236,0.645887,0.826217,0.164007
0.0578822,-1.28252,2.35119,0.0698021,-1.27399,2.47451,0.0563964,-1.01321,2.64886,0.0554028,-0.566724,2.92922,0.19462,-1.4646,2.89713,0.205332,-1.40658,3.03442,0.221458,-1.05605,2.95774,0.21962,-0.568581,2.9079,0.139305,-0.575078,2.95667,0.131948,-0.253684,3.01529,0.124222,0.0610031,3.06032,0.130512,0.227653,3.10745,-0.0575002,-0.073067,3.05745,0.308546,-0.0641425,3.01787,0.173299,0.644955,0.82568,0.165606
0.0757532,-1.2937,2.31809,0.0815745,-1.27312,2.46234,0.0617958,-1.01041,2.63288,0.0542675,-0.562771,2.89317,0.203878,-1.47643,2.87866,0.203345,-1.43525,3.01854,0.227779,-1.11259,2.94376,0.21686,-0.565035,2.86991,0.137373,-0.571395,2.9199,0.128943,-0.250183,2.98604,0.120344,0.06434,3.0363,0.125119,0.228673,3.07703,-0.0591871,-0.0672303,3.02257,0.305764,-0.0600213,2.9896,0.169373,0.646623,0.825401,0.164263
0.0820494,-1.30026,2.3334,0.083558,-1.27421,2.45162,0.063526,-1.00476,2.61053,0.0539485,-0.557057,2.85231,0.207223,-1.47648,2.88447,0.203822,-1.39799,3.00011,0.216631,-1.01649,2.85034,0.217238,-0.555366,2.82808,0.137409,-0.563709,2.87838,0.127469,-0.239958,2.94272,0.117214,0.0766702,2.99335,0.117746,0.24014,3.04046,-0.0659472,-0.0651769,2.99317,0.300105,-0.0543751,2.95309,0.170126,0.652308,0.829359,0.165086
0.0798141,-1.30261,2.33938,0.0807217,-1.26419,2.45343,0.0532045,-0.965419,2.58953,0.0449981,-0.542191,2.80763,0.207549,-1.47604,2.88181,0.193896,-1.41732,2.9768,0.21834,-1.08934,2.84798,0.209764,-0.545704,2.79164,0.129144,-0.551507,2.83805,0.122467,-0.231449,2.91495,0.114613,0.0823241,2.97465,0.113454,0.248452,3.02139,-0.0690257,-0.0538699,2.94178,0.296738,-0.0411368,2.92576,0.172582,0.650202,0.832314,0.165577
0.0778169,-1.30329,2.34014,0.0795446,-1.26516,2.44958,0.0491737,-0.970978,2.57001,0.03915,-0.532857,2.77174,0.213268,-1.47026,2.868,0.193908,-1.40443,2.94797,0.198221,-1.0542,2.75622,0.205071,-0.52859,2.74914,0.123746,-0.538236,2.79874,0.114446,-0.218041,2.8721,0.105203,0.0941945,2.93298,0.105563,0.262602,2.97754,-0.0705964,-0.0442742,2.9128,0.28602,-0.0288127,2.87951,0.174205,0.65081,0.82949,0.167507
0.0776393,-1.30523,2.33992,0.0789544,-1.26484,2.44766,0.0540326,-0.970467,2.5643,0.033689,-0.52293,2.73542,0.21407,-1.46254,2.85765,0.189595,-1.36008,2.88506,0.179577,-1.01806,2.66446,0.201138,-0.516655,2.72246,0.119085,-0.527027,2.7675,0.110842,-0.209303,2.84748,0.102106,0.101624,2.91132,0.102089,0.267132,2.95655,-0.0778233,-0.0341646,2.87979,0.285346,-0.0236349,2.86716,0.171577,0.652448,0.82397,0.168067
0.0779542,-1.30778,2.33913,0.0792501,-1.26585,2.44561,0.0581972,-0.970358,2.55487,0.0299558,-0.512793,2.70243,0.185113,-1.29357,2.63546,0.186077,-1.28178,2.77687,0.158458,-0.935823,2.56319,0.197284,-0.505165,2.69381,0.115217,-0.516129,2.73642,0.106818,-0.196203,2.81075,0.0983002,0.115897,2.87121,0.0964721,0.2789,2.91422,-0.080427,-0.0234279,2.83728,0.286277,-0.0113962,2.83771,0.168593,0.654528,0.820673,0.167724
0.0781736,-1.31008,2.33646,0.0786175,-1.2669,2.44185,0.0582297,-0.967129,2.53779,0.024334,-0.504293,2.67486,0.210895,-1.3793,2.72144,0.209768,-1.30196,2.74955,0.174068,-0.947408,2.54977,0.192489,-0.494028,2.6659,0.109974,-0.506352,2.70883,0.103168,-0.187923,2.78516,0.0959293,0.123075,2.84628,0.0936116,0.285671,2.89142,-0.0838755,-0.0162619,2.81534,0.280711,-0.00341436,2.80922,0.168759,0.654294,0.817657,0.168706
0.0781876,-1.31355,2.33304,0.0798431,-1.26845,2.43671,0.0577638,-0.963064,2.52416,0.0219446,-0.494834,2.64372,0.212982,-1.36658,2.61927,0.215177,-1.28993,2.66479,0.205063,-0.915208,2.49806,0.190445,-0.485645,2.63973,0.107738,-0.497361,2.68014,0.100772,-0.177234,2.75429,0.0935293,0.135042,2.81397,0.0921793,0.299546,2.85633,-0.088513,-0.00313304,2.77552,0.277715,0.00372256,2.78287,0.169875,0.656396,0.820425,0.168797
0.0797208,-1.31702,2.33225,0.0809312,-1.26929,2.43342,0.0540214,-0.963336,2.51057,0.0196489,-0.485594,2.61284,0.214847,-1.3661,2.49482,0.219434,-1.29912,2.5704,0.199431,-0.908269,2.44197,0.188152,-0.475245,2.60838,0.105429,-0.487489,2.64902,0.0996448,-0.167977,2.72111,0.0936127,0.14361,2.77813,0.0920883,0.308539,2.82385,-0.0897805,0.00774983,2.74932,0.27628,0.0113134,2.74929,0.171154,0.654745,0.81852,0.16888
0.0813679,-1.32129,2.33049,0.0817965,-1.27148,2.42951,0.0525719,-0.96413,2.50093,0.0176203,-0.478441,2.59164,0.224488,-1.34892,2.38699,0.21978,-1.29492,2.48094,0.198764,-0.899204,2.39337,0.187402,-0.469925,2.59144,0.104067,-0.481251,2.63004,0.0983104,-0.161905,2.70238,0.0922853,0.149355,2.76003,0.0935122,0.316994,2.80005,-0.0922397,0.0167681,2.72205,0.27595,0.0181217,2.7275,0.172354,0.654263,0.819498,0.169995
