Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
0.039084,-1.64839,3.898,0.0578911,-1.6053,4.00767,0.0404135,-1.27012,4.07464,0.0412441,-0.778928,4.15986,0.269531,-1.63281,3.90039,0.26452,-1.57727,3.99587,0.24177,-1.19653,3.94663,0.201361,-0.756002,4.12876,0.122398,-0.77448,4.18225,0.107344,-0.4671,4.25247,0.0922242,-0.163419,4.30859,0.0852359,-0.0130857,4.35094,-0.0906901,-0.304417,4.3069,0.262858,-0.271274,4.23283,0.156342,0.635272,0.784076,0.164712
0.0376453,-1.64772,3.89584,0.0565521,-1.60106,4.00766,0.0404739,-1.2696,4.07349,0.03756,-0.775925,4.14209,0.266113,-1.63379,3.78906,0.260376,-1.57851,3.90983,0.239867,-1.23382,3.90906,0.199415,-0.751749,4.11193,0.119581,-0.770851,4.16497,0.10549,-0.464528,4.23824,0.091195,-0.161817,4.29745,0.0760915,-0.00790118,4.31917,-0.0987094,-0.303593,4.2802,0.265545,-0.268738,4.22388,0.156173,0.635721,0.781963,0.166406
0.0384441,-1.64845,3.89754,0.0565219,-1.60158,4.0068,0.0413261,-1.26616,4.06638,0.0362648,-0.775507,4.12902,0.267334,-1.60645,3.72656,0.256716,-1.55015,3.84927,0.239278,-1.22284,3.8872,0.197183,-0.749728,4.09734,0.117812,-0.769667,4.15111,0.101961,-0.463266,4.21604,0.0855475,-0.160704,4.26549,0.072855,-0.00419574,4.29745,-0.100893,-0.299286,4.26717,0.257968,-0.26748,4.19849,0.160241,0.631693,0.781871,0.166021
0.0387874,-1.64866,3.89516,0.0564932,-1.60146,4.00657,0.0407876,-1.27366,4.05741,0.0360478,-0.77228,4.11149,0.259758,-1.5963,3.62821,0.256295,-1.55378,3.76506,0.235954,-1.24788,3.84791,0.196536,-0.747852,4.08245,0.117359,-0.767129,4.13489,0.0984685,-0.459053,4.20091,0.0795129,-0.154935,4.25257,0.0690858,0.000813091,4.28591,-0.10578,-0.292865,4.22945,0.256764,-0.259898,4.18754,0.159618,0.634748,0.786219,0.164915
0.0403067,-1.64714,3.89905,0.056439,-1.60152,4.00655,0.0399777,-1.26681,4.05065,0.0375792,-0.773619,4.08568,0.25967,-1.57272,3.5526,0.252197,-1.54399,3.69633,0.23148,-1.25441,3.82267,0.198225,-0.749105,4.06204,0.119004,-0.768458,4.11183,0.100786,-0.456711,4.17172,0.0826575,-0.148033,4.21709,0.0690455,0.00522947,4.24992,-0.100785,-0.286068,4.21137,0.249403,-0.253652,4.14527,0.157328,0.640827,0.788038,0.164215
0.0406802,-1.64671,3.90251,0.0575455,-1.60223,4.00468,0.0395423,-1.23738,4.03581,0.0392368,-0.770484,4.07075,0.249506,-1.56283,3.47164,0.240891,-1.57562,3.59396,0.229663,-1.24467,3.8015,0.198063,-0.746145,4.04146,0.119831,-0.765381,4.09414,0.100861,-0.455336,4.156,0.0820489,-0.148569,4.20386,0.0683099,0.00707087,4.22979,-0.0996001,-0.283069,4.20099,0.253547,-0.249383,4.13014,0.158383,0.63744,0.787173,0.163328
0.0405786,-1.64795,3.90067,0.0570032,-1.60239,4.00138,0.0393121,-1.23783,4.03317,0.0434016,-0.769654,4.0472,0.227976,-1.54209,3.41384,0.244566,-1.54432,3.53634,0.227324,-1.23852,3.76714,0.200919,-0.745193,4.02491,0.123312,-0.76451,4.07407,0.104563,-0.453267,4.12428,0.0855434,-0.14551,4.15825,0.0725245,0.0129409,4.19572,-0.0977411,-0.282264,4.16368,0.261949,-0.252,4.09272,0.163342,0.635344,0.787673,0.160956
0.0406353,-1.64834,3.90058,0.0578855,-1.60067,3.99831,0.0400786,-1.24086,4.02271,0.0465368,-0.767668,4.02191,0.228844,-1.52716,3.43308,0.234331,-1.49992,3.56193,0.227361,-1.22925,3.7471,0.205857,-0.741097,3.98718,0.127347,-0.761581,4.04266,0.110812,-0.449216,4.09517,0.0935669,-0.141008,4.13452,0.0790168,0.0145832,4.15994,-0.0977613,-0.280535,4.13608,0.261384,-0.247714,4.06568,0.158324,0.638433,0.785486,0.165213
0.0401049,-1.64951,3.90199,0.0574574,-1.6005,3.99826,0.0425176,-1.23523,4.0119,0.0458992,-0.76563,4.00419,0.223318,-1.52478,3.40261,0.232285,-1.50217,3.55225,0.223479,-1.2212,3.73179,0.20533,-0.740886,3.97642,0.126776,-0.760528,4.02839,0.111982,-0.447172,4.0798,0.0970925,-0.137677,4.11698,0.0849068,0.0160005,4.13922,-0.0886693,-0.268012,4.09367,0.269289,-0.243929,4.04913,0.155756,0.640053,0.783508,0.163713
0.0397911,-1.65113,3.90061,0.0577506,-1.6008,3.99613,0.0458427,-1.21547,3.99206,0.0471929,-0.766593,3.97018,0.218862,-1.52225,3.4002,0.231032,-1.50432,3.55179,0.221743,-1.21609,3.70826,0.206169,-0.740277,3.94309,0.127887,-0.760664,3.99437,0.119565,-0.444458,4.03653,0.111763,-0.131909,4.06637,0.0989714,0.0224863,4.09793,-0.0824164,-0.271201,4.07028,0.280098,-0.237493,4.01533,0.158106,0.645171,0.785668,0.1634
0.0380586,-1.65192,3.88567,0.0588433,-1.60507,3.98993,0.0507665,-1.24175,3.97777,0.0527089,-0.764447,3.94066,0.216036,-1.53107,3.38606,0.231304,-1.51194,3.53757,0.221457,-1.21259,3.69231,0.211544,-0.737473,3.91496,0.133376,-0.758209,3.96575,0.124209,-0.442485,4.01714,0.115299,-0.130544,4.053,0.110847,0.0255949,4.07599,-0.0670359,-0.262082,4.04574,0.283426,-0.236482,3.99281,0.157885,0.646817,0.786348,0.163145
0.0396286,-1.65266,3.89035,0.0584027,-1.60303,3.98747,0.0526284,-1.2204,3.95431,0.0565655,-0.759844,3.91527,0.219959,-1.55377,3.35967,0.221569,-1.53053,3.51094,0.222826,-1.21977,3.66353,0.217525,-0.734083,3.88122,0.13832,-0.754157,3.93626,0.13154,-0.438694,3.98929,0.124119,-0.127405,4.029,0.122261,0.0293589,4.04994,-0.0601241,-0.256924,4.01816,0.29349,-0.235542,3.95611,0.158169,0.646123,0.787645,0.166526
0.039722,-1.65223,3.89208,0.0570927,-1.59801,3.98505,0.0517183,-1.21738,3.93889,0.059405,-0.752703,3.89287,0.219232,-1.55494,3.36024,0.222135,-1.5297,3.51125,0.225901,-1.21229,3.65313,0.217797,-0.732713,3.87314,0.13968,-0.750421,3.92184,0.135911,-0.43262,3.97285,0.132488,-0.118338,4.00928,0.136129,0.0351662,4.0284,-0.0504802,-0.249565,3.98722,0.30293,-0.232818,3.9413,0.154733,0.649085,0.787662,0.160863
0.0380269,-1.6495,3.8797,0.0564147,-1.5956,3.97297,0.0490509,-1.20658,3.89302,0.0596385,-0.744887,3.85722,0.216123,-1.55509,3.35952,0.223753,-1.52713,3.50969,0.228126,-1.20412,3.63822,0.219336,-0.721833,3.82673,0.14082,-0.740485,3.87923,0.143986,-0.421093,3.92972,0.146874,-0.105952,3.96631,0.145414,0.0482863,3.99825,-0.0446511,-0.244556,3.95704,0.312242,-0.22314,3.91078,0.157516,0.654025,0.792444,0.164209
0.031903,-1.64367,3.85208,0.0595383,-1.58833,3.94902,0.0487658,-1.20508,3.86912,0.0653252,-0.73223,3.83068,0.216154,-1.55564,3.35986,0.224131,-1.52626,3.50989,0.230175,-1.20158,3.62414,0.228252,-0.708689,3.79632,0.148065,-0.727813,3.85181,0.147618,-0.414045,3.91363,0.147987,-0.102944,3.95855,0.151897,0.0519143,3.97808,-0.034211,-0.226947,3.93795,0.315242,-0.213529,3.89447,0.156133,0.647445,0.785738,0.168167
0.0317777,-1.63608,3.83295,0.0601287,-1.57683,3.93125,0.0474871,-1.20825,3.84294,0.0703065,-0.720044,3.80259,0.214538,-1.55597,3.36392,0.225325,-1.51946,3.51109,0.232987,-1.19279,3.61214,0.230492,-0.70304,3.77884,0.151766,-0.718908,3.82885,0.152861,-0.403815,3.88816,0.153327,-0.0936136,3.93513,0.160329,0.0606484,3.9603,-0.0285381,-0.217265,3.92159,0.324058,-0.204749,3.87182,0.156459,0.645658,0.78808,0.162827
0.028717,-1.62305,3.78125,0.0564638,-1.56689,3.88285,0.0455893,-1.19676,3.79402,0.0733396,-0.714877,3.78412,0.21541,-1.55469,3.36723,0.227359,-1.51634,3.51165,0.235706,-1.17826,3.59855,0.23413,-0.694015,3.74775,0.15528,-0.711706,3.80422,0.159115,-0.394774,3.8622,0.162989,-0.0817746,3.9052,0.167433,0.0808535,3.9307,-0.0207303,-0.208411,3.88636,0.334673,-0.198259,3.85052,0.164675,0.65078,0.798962,0.166167
0.0304108,-1.61914,3.70898,0.0563925,-1.55127,3.82988,0.0449977,-1.20108,3.76892,0.0711465,-0.69827,3.7498,0.2143,-1.55586,3.36489,0.228055,-1.51567,3.51098,0.237165,-1.17415,3.58993,0.234422,-0.686032,3.72268,0.154436,-0.699458,3.77433,0.162997,-0.386599,3.83985,0.169744,-0.0772342,3.88979,0.170757,0.085476,3.91455,-0.0177578,-0.202664,3.8758,0.338581,-0.189429,3.82763,0.164587,0.644208,0.797555,0.165965
0.0226914,-1.60867,3.66329,0.0516362,-1.55771,3.78873,0.0434363,-1.19244,3.72352,0.0720881,-0.696241,3.74073,0.21501,-1.55593,3.36655,0.228266,-1.51545,3.51117,0.237309,-1.17442,3.58285,0.235242,-0.684946,3.71029,0.155293,-0.697736,3.76361,0.163015,-0.383618,3.82749,0.16943,-0.07368,3.87742,0.177119,0.0876782,3.88937,-0.0149064,-0.201249,3.85953,0.346259,-0.190432,3.80702,0.161983,0.64478,0.795234,0.166354
0.0182495,-1.59277,3.61523,0.0461167,-1.54573,3.72236,0.0420574,-1.18029,3.68175,0.073365,-0.691596,3.72224,0.217649,-1.55459,3.38471,0.22866,-1.51521,3.51118,0.237738,-1.17335,3.57355,0.233947,-0.680849,3.68756,0.155311,-0.693274,3.743,0.165137,-0.377817,3.80541,0.174245,-0.0667445,3.85366,0.179768,0.0944917,3.87766,-0.0125619,-0.195366,3.84322,0.350126,-0.182362,3.78942,0.163107,0.646442,0.800144,0.164635
0.0224915,-1.58984,3.53711,0.0382669,-1.54004,3.65588,0.041517,-1.18146,3.63943,0.0742367,-0.685952,3.70409,0.217699,-1.55456,3.38471,0.228233,-1.51412,3.51118,0.240104,-1.16212,3.56071,0.23375,-0.676351,3.67068,0.155597,-0.688183,3.72542,0.166092,-0.372531,3.78754,0.175836,-0.0615075,3.83578,0.18453,0.0980511,3.86078,-0.01095,-0.190937,3.83488,0.352632,-0.177755,3.76842,0.161739,0.646217,0.798911,0.163257
0.0226135,-1.57813,3.48633,0.0355614,-1.52748,3.58942,0.0360331,-1.17087,3.58883,0.0770268,-0.680105,3.67922,0.219931,-1.55737,3.36941,0.228153,-1.51398,3.51131,0.24083,-1.16037,3.55472,0.236489,-0.672518,3.64495,0.158383,-0.683336,3.70014,0.172107,-0.367683,3.76701,0.184721,-0.056641,3.81885,0.186762,0.104368,3.82706,-0.00358739,-0.183243,3.80958,0.35424,-0.173632,3.74937,0.161231,0.647921,0.799493,0.16328
0.0269318,-1.56738,3.41211,0.035598,-1.52674,3.52097,0.0343035,-1.17691,3.5407,0.0757607,-0.676636,3.66572,0.218408,-1.55874,3.3745,0.228527,-1.51331,3.51183,0.243159,-1.15922,3.54862,0.235953,-0.670302,3.63053,0.157473,-0.680487,3.68619,0.172651,-0.365338,3.74599,0.187416,-0.0553276,3.7907,0.187538,0.106114,3.81582,-0.00233547,-0.181778,3.79334,0.359254,-0.169995,3.7316,0.163384,0.643513,0.799685,0.164135
0.00288391,-1.55371,3.32617,0.0299636,-1.51224,3.44865,0.0395108,-1.17326,3.49106,0.075498,-0.672834,3.64372,0.219325,-1.55838,3.37559,0.228904,-1.51116,3.51129,0.245278,-1.15807,3.54143,0.235931,-0.668564,3.61106,0.157343,-0.677765,3.66547,0.171754,-0.362672,3.72778,0.185663,-0.0526396,3.77598,0.192887,0.111659,3.79437,0.00121633,-0.178906,3.77279,0.360526,-0.169894,3.71498,0.165483,0.643639,0.802623,0.163778
0.0160522,-1.5498,3.26172,0.0224916,-1.50951,3.38801,0.0383722,-1.18533,3.44211,0.0746289,-0.67017,3.62319,0.219365,-1.55801,3.37592,0.228892,-1.51169,3.51045,0.246194,-1.15866,3.53777,0.235569,-0.667892,3.59119,0.156731,-0.67611,3.64526,0.172392,-0.360397,3.70748,0.187297,-0.0496136,3.75569,0.191226,0.114287,3.78052,0.0010857,-0.17707,3.75837,0.359975,-0.168082,3.68955,0.165818,0.644468,0.805988,0.164105
0.00669098,-1.5166,3.17969,0.0267376,-1.47436,3.30794,0.0367618,-1.174,3.40976,0.0755141,-0.666074,3.60554,0.217729,-1.55759,3.37138,0.229418,-1.51224,3.50927,0.247493,-1.15888,3.53159,0.235556,-0.663824,3.57401,0.157175,-0.672006,3.62784,0.1728,-0.356241,3.68903,0.187571,-0.0453929,3.73621,0.191203,0.119287,3.75477,-0.000275237,-0.171054,3.74175,0.359026,-0.165294,3.67784,0.165761,0.644109,0.804924,0.163134
0.0150992,-1.51002,3.13453,0.0230711,-1.46964,3.25709,0.0365634,-1.1574,3.36509,0.0781295,-0.663878,3.58193,0.215354,-1.55688,3.3638,0.229616,-1.51221,3.50855,0.247975,-1.16249,3.52495,0.238109,-0.661758,3.55444,0.159803,-0.669888,3.60629,0.172811,-0.353057,3.6698,0.185218,-0.0412343,3.71884,0.188463,0.121537,3.7414,-0.00263929,-0.169093,3.72003,0.356089,-0.159518,3.65919,0.16436,0.646449,0.806827,0.162338
0.0189514,-1.49609,3.06445,0.0154861,-1.45112,3.20629,0.0398659,-1.16161,3.32586,0.0728293,-0.663212,3.55673,0.216555,-1.5573,3.36441,0.229489,-1.51159,3.50816,0.248362,-1.1542,3.50953,0.23381,-0.658583,3.52572,0.15494,-0.668038,3.57932,0.168148,-0.350147,3.64863,0.180727,-0.037621,3.7031,0.18498,0.121383,3.72234,-0.00543658,-0.165931,3.70522,0.353531,-0.159995,3.63527,0.160221,0.651482,0.80585,0.164008
0.0147858,-1.46289,3.01758,0.0195617,-1.43362,3.14962,0.0382697,-1.15229,3.29823,0.0702695,-0.661648,3.53567,0.218266,-1.55886,3.36502,0.228485,-1.50862,3.50077,0.247035,-1.15387,3.49942,0.231901,-0.65812,3.50871,0.152712,-0.667053,3.56029,0.163506,-0.34806,3.62475,0.173177,-0.0340534,3.67481,0.182753,0.121933,3.70521,-0.00580098,-0.165414,3.67443,0.35002,-0.156711,3.61168,0.159209,0.651018,0.805921,0.163902
0.00603379,-1.44798,2.96034,0.031638,-1.46888,3.08391,0.0408431,-1.13494,3.27097,0.0682242,-0.657214,3.51595,0.218481,-1.5587,3.36504,0.228422,-1.50886,3.50081,0.246926,-1.15503,3.48963,0.229451,-0.654571,3.48605,0.15045,-0.663011,3.53907,0.161847,-0.344682,3.60715,0.172232,-0.0314024,3.66088,0.177504,0.127691,3.68288,-0.0085686,-0.163986,3.66722,0.348047,-0.154638,3.59353,0.160694,0.650738,0.808317,0.163999
0.0150757,-1.44141,2.92578,0.0195519,-1.40243,3.06756,0.0393569,-1.12825,3.24431,0.0659361,-0.656604,3.48209,0.218658,-1.55894,3.3689,0.228769,-1.50938,3.49964,0.244646,-1.15202,3.46653,0.228586,-0.652932,3.45469,0.148883,-0.661937,3.50644,0.160967,-0.343966,3.57497,0.172185,-0.0311403,3.62959,0.172887,0.130511,3.65839,-0.0131436,-0.160804,3.63429,0.341744,-0.155292,3.56798,0.164197,0.651345,0.811405,0.164982
0.0184656,-1.43863,2.91024,0.0299391,-1.40663,3.03522,0.0363077,-1.14141,3.20603,0.0642307,-0.654915,3.46296,0.220993,-1.56006,3.36467,0.228214,-1.50908,3.49674,0.243445,-1.15339,3.45947,0.227648,-0.65571,3.4359,0.147557,-0.662539,3.48759,0.158247,-0.344346,3.55778,0.168203,-0.0313603,3.61368,0.167746,0.131677,3.6443,-0.017747,-0.159261,3.61475,0.341796,-0.151868,3.55829,0.165889,0.649882,0.816698,0.165643
0.0103807,-1.43504,2.87787,0.0316024,-1.4056,3.02845,0.0369797,-1.14065,3.19057,0.0628457,-0.656115,3.43879,0.242105,-1.56581,3.37453,0.228025,-1.50731,3.49391,0.240178,-1.15241,3.44229,0.223674,-0.651771,3.40688,0.14491,-0.661336,3.46099,0.150115,-0.341477,3.53336,0.154252,-0.026762,3.59045,0.155627,0.132158,3.61613,-0.0278652,-0.167342,3.57337,0.328337,-0.148121,3.51918,0.160988,0.65379,0.814225,0.16402
0.0126616,-1.4366,2.87528,0.0349402,-1.40952,3.02139,0.0400718,-1.14035,3.17465,0.0607645,-0.648637,3.40942,0.223354,-1.56418,3.33469,0.22829,-1.51367,3.4775,0.238376,-1.15203,3.42249,0.221961,-0.643302,3.38347,0.142954,-0.653166,3.43451,0.145509,-0.335873,3.50774,0.147596,-0.0237981,3.5669,0.149236,0.13511,3.60357,-0.0335936,-0.161278,3.56404,0.324959,-0.144158,3.51042,0.163092,0.650204,0.812193,0.163359
0.0186405,-1.44042,2.87209,0.0389863,-1.4184,3.009,0.042371,-1.14543,3.15398,0.0564372,-0.645486,3.37317,0.218436,-1.55,3.3688,0.228609,-1.506,3.47536,0.234883,-1.13219,3.37379,0.218331,-0.637673,3.35142,0.138942,-0.648793,3.40037,0.136519,-0.331645,3.47572,0.133487,-0.0197623,3.53609,0.133898,0.141598,3.56803,-0.040476,-0.153774,3.52318,0.312165,-0.137053,3.47277,0.164491,0.65116,0.813211,0.163536
0.0209893,-1.45603,2.84797,0.0419113,-1.42671,2.99821,0.0376848,-1.15176,3.13818,0.0523009,-0.640858,3.34723,0.221757,-1.55692,3.35876,0.223797,-1.50242,3.45575,0.233502,-1.1295,3.34886,0.212784,-0.627031,3.31465,0.134076,-0.641395,3.36923,0.130552,-0.325837,3.44902,0.126927,-0.0156067,3.51447,0.126287,0.14628,3.55239,-0.0510368,-0.148785,3.50141,0.305181,-0.132919,3.45143,0.166268,0.65152,0.813641,0.16434
0.0206963,-1.45798,2.84396,0.0415618,-1.42615,2.99325,0.0355358,-1.14867,3.12739,0.0490475,-0.633049,3.31256,0.223534,-1.55122,3.36105,0.2272,-1.48112,3.43446,0.229774,-1.10688,3.28001,0.211012,-0.620448,3.29326,0.131562,-0.633938,3.34121,0.124351,-0.317727,3.42237,0.116842,-0.00692515,3.4889,0.11416,0.155182,3.52479,-0.0670823,-0.144441,3.48041,0.292717,-0.124621,3.42017,0.166054,0.654006,0.815225,0.163597
0.0209282,-1.45943,2.84084,0.0431299,-1.43005,2.98908,0.0333022,-1.14946,3.11609,0.0441003,-0.625601,3.2824,0.217817,-1.5454,3.32023,0.224727,-1.44701,3.37889,0.234559,-1.08048,3.20775,0.207382,-0.60577,3.25521,0.127127,-0.623006,3.3069,0.11795,-0.308164,3.38998,0.10871,0.00107309,3.45894,0.102117,0.161378,3.4954,-0.0778464,-0.137403,3.44162,0.288243,-0.116305,3.3959,0.164531,0.654264,0.810733,0.166714
0.0214668,-1.46004,2.84158,0.042936,-1.42677,2.99034,0.0299069,-1.14289,3.1099,0.0362479,-0.619635,3.26034,0.209606,-1.41541,3.1871,0.224166,-1.40232,3.32774,0.233649,-1.04417,3.13944,0.201857,-0.601789,3.24194,0.120448,-0.617961,3.28947,0.109922,-0.302613,3.37062,0.0991227,0.00708951,3.43741,0.0967156,0.166896,3.47643,-0.0818078,-0.133275,3.42105,0.282847,-0.111289,3.37787,0.164519,0.654286,0.810504,0.167582
0.0220305,-1.4624,2.83805,0.0416966,-1.42825,2.98686,0.0281836,-1.14374,3.1046,0.0335017,-0.615603,3.23778,0.226957,-1.49354,3.24366,0.234741,-1.38153,3.27586,0.234577,-1.02262,3.08868,0.198593,-0.597509,3.22184,0.117379,-0.613697,3.26781,0.104768,-0.297762,3.34821,0.0919059,0.0124498,3.41433,0.0860108,0.173741,3.45056,-0.0913631,-0.129748,3.38418,0.275164,-0.103378,3.35915,0.165416,0.655004,0.812289,0.166844
0.0220128,-1.46233,2.83897,0.0416715,-1.42688,2.98739,0.0261852,-1.14044,3.09945,0.0305994,-0.610791,3.21729,0.237895,-1.47663,3.16755,0.237923,-1.36469,3.20991,0.233399,-0.996597,3.03989,0.196515,-0.592662,3.20508,0.114908,-0.608858,3.24932,0.100825,-0.292378,3.32364,0.0863595,0.0182486,3.38289,0.0807213,0.179958,3.42663,-0.091208,-0.127814,3.36015,0.269995,-0.0965145,3.33049,0.167615,0.652858,0.812057,0.16735
0.0213252,-1.46325,2.83777,0.0426227,-1.42919,2.98674,0.0251773,-1.14081,3.09353,0.02845,-0.602324,3.19217,0.232518,-1.47898,3.08546,0.238835,-1.3694,3.14507,0.229249,-0.989996,2.99877,0.193074,-0.584735,3.18466,0.112046,-0.600604,3.22655,0.0983772,-0.284819,3.30034,0.0845859,0.0249373,3.36016,0.075987,0.190646,3.39846,-0.0975422,-0.116131,3.33663,0.268705,-0.0921347,3.30974,0.170294,0.65179,0.812794,0.165731
0.0212688,-1.46347,2.83976,0.0432942,-1.42847,2.98823,0.0248691,-1.13772,3.08711,0.0272275,-0.599313,3.17701,0.240131,-1.48614,2.97216,0.240908,-1.42233,3.05614,0.22866,-1.02368,2.96685,0.190792,-0.577794,3.1583,0.110342,-0.595802,3.20612,0.097169,-0.279242,3.27732,0.0839608,0.0314531,3.33398,0.073547,0.197782,3.36683,-0.102636,-0.11144,3.31269,0.268055,-0.0850238,3.28495,0.169863,0.652473,0.811635,0.166033
0.0215881,-1.4628,2.84127,0.0435137,-1.42536,2.98875,0.0234753,-1.13123,3.07395,0.0260693,-0.596897,3.15238,0.246164,-1.45481,2.86832,0.242893,-1.40969,2.9735,0.22807,-1.02247,2.91652,0.191991,-0.57521,3.13696,0.110396,-0.593172,3.18265,0.0937497,-0.274179,3.24847,0.0763564,0.0392754,3.29927,0.0721035,0.202889,3.33616,-0.106349,-0.107472,3.275,0.267456,-0.075824,3.25022,0.167775,0.654844,0.812091,0.168042
