Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
1.53975,-1.10332,2.78333,1.54693,-1.22244,2.77569,1.38105,-0.988452,2.84729,1.55988,-0.756543,3.04493,1.683,-1.02154,2.89943,1.79065,-0.991147,3.01406,1.49623,-1.00974,2.86441,1.69031,-0.751399,2.99059,1.6432,-0.762369,3.05137,1.60941,-0.440408,3.11627,1.57012,-0.12324,3.16807,1.63452,-0.0236923,3.22021,1.45251,-0.27978,3.13127,1.7135,-0.250548,3.04019,0.129523,0.645245,0.765112,0.141391
1.54979,-1.10406,2.8005,1.58254,-1.21341,2.78821,1.42739,-1.00142,2.9128,1.59296,-0.78663,3.12796,1.6883,-1.03394,2.93452,1.79227,-1.00341,3.04899,1.51392,-0.988996,2.89544,1.71517,-0.77806,3.08109,1.67162,-0.790648,3.13748,1.62595,-0.451091,3.19402,1.57497,-0.116259,3.23738,1.64457,-0.0208163,3.28135,1.46931,-0.282271,3.17457,1.72445,-0.273849,3.08973,0.126047,0.679479,0.786452,0.13117
1.55035,-1.17056,2.80312,1.54322,-1.29711,2.78509,1.57298,-1.05861,2.94207,1.62995,-0.814535,3.16175,1.71832,-1.03829,3.03423,1.81243,-1.02159,3.15943,1.5519,-0.990091,2.90644,1.74404,-0.794686,3.1076,1.70527,-0.813415,3.16775,1.65098,-0.498628,3.19552,1.5914,-0.187625,3.21061,1.6307,-0.0950319,3.30102,1.46001,-0.322849,3.22552,1.74435,-0.292543,3.13368,0.135245,0.629991,0.734692,0.127837
1.56636,-1.10938,2.85256,1.57769,-1.22368,2.90879,1.47817,-0.974863,2.9824,1.58254,-0.800032,3.25093,1.71816,-1.0456,3.05439,1.81115,-1.02152,3.17659,1.59281,-0.985635,2.95312,1.72603,-0.797625,3.19737,1.67094,-0.806871,3.25661,1.63528,-0.509232,3.25532,1.59358,-0.210157,3.23631,1.62636,-0.120132,3.34845,1.4633,-0.335592,3.26438,1.74987,-0.318249,3.1805,0.147492,0.590159,0.701253,0.153182
1.57021,-1.10845,2.8867,1.54609,-1.11985,2.99943,1.45757,-0.812833,2.99197,1.58253,-0.808856,3.30936,1.72996,-1.05717,3.10847,1.82384,-1.04698,3.23362,1.60901,-0.966317,3.00329,1.72835,-0.804819,3.2686,1.67183,-0.814821,3.32152,1.6369,-0.509465,3.32302,1.59653,-0.207509,3.3122,1.63082,-0.108867,3.37176,1.46632,-0.345759,3.31334,1.74202,-0.3215,3.2253,0.120225,0.601517,0.710285,0.151457
1.52958,-1.10409,2.81648,1.55466,-1.07842,2.94733,1.45363,-0.826097,3.00449,1.57889,-0.808552,3.32058,1.67109,-1.02196,3.04806,1.76686,-0.964018,3.14571,1.60192,-0.676466,2.98562,1.72193,-0.802596,3.27904,1.66674,-0.813531,3.33221,1.63512,-0.51346,3.34098,1.60026,-0.220126,3.34215,1.64308,-0.128531,3.42071,1.47423,-0.35048,3.35464,1.75004,-0.332807,3.27166,0.128045,0.589209,0.693291,0.149067
1.57813,-1.13477,3.01758,1.57324,-1.07315,3.10899,1.44509,-0.804941,3.06054,1.60538,-0.81008,3.36099,1.71834,-1.04428,3.19702,1.81371,-1.01341,3.31353,1.555,-0.719883,3.02263,1.73468,-0.797755,3.30201,1.68562,-0.81124,3.36317,1.66389,-0.51344,3.38537,1.6335,-0.219321,3.39005,1.65341,-0.127767,3.47097,1.48423,-0.349345,3.38603,1.74889,-0.328416,3.31726,0.123797,0.592141,0.695728,0.142653
1.47533,-1.13363,2.94487,1.50173,-1.10103,3.07261,1.44269,-0.832579,3.09392,1.60794,-0.813965,3.38954,1.71098,-1.05284,3.24925,1.81083,-1.01143,3.35475,1.5914,-0.701913,3.06434,1.73258,-0.807186,3.35559,1.68668,-0.818509,3.40666,1.65452,-0.511516,3.42682,1.61539,-0.207133,3.43915,1.66418,-0.117945,3.51165,1.49026,-0.336399,3.43632,1.75943,-0.331131,3.36629,0.124869,0.608902,0.709991,0.129359
1.49038,-1.21062,3.03548,1.51839,-1.17336,3.16051,1.48165,-0.90157,3.16259,1.61012,-0.828148,3.46555,1.66806,-1.0281,3.23539,1.76494,-0.952652,3.3051,1.57222,-0.6789,3.15796,1.72841,-0.822355,3.42321,1.68508,-0.833071,3.47702,1.66617,-0.523606,3.48662,1.64182,-0.217503,3.48402,1.67242,-0.125748,3.55553,1.49521,-0.334847,3.47368,1.77696,-0.360294,3.40534,0.120289,0.611745,0.711271,0.125774
1.49642,-1.27739,3.10051,1.55759,-1.24597,3.21922,1.66112,-0.993443,3.18997,1.60323,-0.832514,3.46762,1.74353,-1.10912,3.37058,1.83289,-1.01908,3.4213,1.56435,-0.657738,3.17548,1.72489,-0.825873,3.42432,1.67999,-0.837036,3.47858,1.66139,-0.527753,3.49342,1.63703,-0.222488,3.50029,1.67294,-0.132293,3.58082,1.48805,-0.360162,3.51357,1.78226,-0.36163,3.43641,0.126132,0.611836,0.712912,0.129302
1.53696,-1.24082,3.32959,1.5293,-1.37079,3.38524,1.50495,-1.10009,3.39645,1.5864,-0.813434,3.46094,1.59236,-1.12986,3.25623,1.57809,-1.06246,3.35422,1.42527,-0.744283,3.26078,1.71034,-0.815177,3.42114,1.66397,-0.822282,3.47354,1.65987,-0.510583,3.51288,1.65792,-0.197324,3.55779,1.67602,-0.10906,3.63548,1.50144,-0.340557,3.53208,1.74566,-0.325764,3.48339,0.118969,0.627762,0.738729,0.130182
1.41704,-1.28464,3.15489,1.46127,-1.30165,3.28537,1.55659,-1.12865,3.48676,1.57551,-0.821082,3.49153,1.6869,-1.2813,3.34755,1.80215,-1.35897,3.36034,1.68783,-1.13444,3.47053,1.70051,-0.816221,3.45574,1.65329,-0.826323,3.50556,1.64194,-0.517029,3.56945,1.62773,-0.210406,3.61432,1.67963,-0.124463,3.64732,1.50009,-0.333373,3.57551,1.75411,-0.326248,3.5091,0.105682,0.625083,0.7181,0.13012
1.51596,-1.24911,3.40585,1.52512,-1.33643,3.3902,1.53747,-1.10456,3.54288,1.56515,-0.820851,3.51666,1.61995,-1.30648,3.33429,1.70917,-1.35936,3.38835,1.71248,-1.10493,3.49468,1.68044,-0.821733,3.48709,1.63793,-0.828599,3.53374,1.6343,-0.522271,3.58097,1.62249,-0.218905,3.6216,1.68102,-0.127772,3.67735,1.50542,-0.33702,3.58999,1.73877,-0.324876,3.54118,0.121819,0.613708,0.719571,0.119027
1.5221,-1.26832,3.45094,1.53153,-1.36784,3.49511,1.53374,-1.11235,3.60585,1.56231,-0.829346,3.56821,1.68649,-1.24899,3.39873,1.70072,-1.37769,3.39995,1.72254,-1.12104,3.50588,1.67081,-0.836219,3.54403,1.63121,-0.840326,3.58833,1.63572,-0.518358,3.64044,1.63512,-0.200054,3.6805,1.68918,-0.113045,3.7295,1.49955,-0.351133,3.64446,1.75302,-0.331249,3.58455,0.113551,0.643365,0.746805,0.111371
1.52323,-1.3362,3.51977,1.54077,-1.38498,3.63099,1.5354,-1.11057,3.6586,1.55958,-0.839193,3.59417,1.66765,-1.27455,3.38061,1.70983,-1.39083,3.40983,1.7271,-1.13301,3.51607,1.67262,-0.852658,3.57139,1.6306,-0.853366,3.61491,1.64186,-0.538923,3.65491,1.65071,-0.235306,3.68564,1.68585,-0.137494,3.74898,1.50152,-0.355226,3.65633,1.76137,-0.347779,3.61133,0.12171,0.617536,0.737003,0.116094
1.52522,-1.28953,3.65386,1.56123,-1.3957,3.75505,1.51987,-1.1328,3.69628,1.56493,-0.862463,3.63064,1.67223,-1.29447,3.38202,1.72679,-1.39061,3.40716,1.7368,-1.14391,3.54236,1.67379,-0.865987,3.6103,1.63382,-0.871831,3.6528,1.63497,-0.557751,3.71181,1.63086,-0.245347,3.75514,1.6847,-0.150876,3.78706,1.50813,-0.373474,3.70047,1.74379,-0.351548,3.64686,0.113324,0.632991,0.736714,0.110792
1.53613,-1.30469,3.73047,1.56574,-1.37907,3.82491,1.5122,-1.12595,3.74249,1.57109,-0.868157,3.65963,1.66301,-1.28794,3.38338,1.72139,-1.37549,3.40254,1.73676,-1.14454,3.56515,1.68327,-0.867484,3.63322,1.64175,-0.875417,3.67874,1.63617,-0.564065,3.73897,1.62466,-0.257351,3.79124,1.69166,-0.180043,3.825,1.50237,-0.38676,3.73235,1.72904,-0.332946,3.69753,0.107724,0.627117,0.71374,0.115245
1.53733,-1.32018,3.77511,1.57814,-1.38941,3.86484,1.52731,-1.14299,3.76504,1.56308,-0.882334,3.69082,1.641,-1.31033,3.40673,1.71147,-1.37036,3.38965,1.72192,-1.15663,3.57577,1.67617,-0.886723,3.67758,1.63384,-0.892318,3.71666,1.63713,-0.586968,3.76595,1.63437,-0.285596,3.80659,1.67946,-0.189319,3.86949,1.50734,-0.399574,3.76914,1.7432,-0.378171,3.72977,0.123527,0.61203,0.723333,0.113948
1.54096,-1.33561,3.82405,1.57836,-1.39935,3.9199,1.51801,-1.16507,3.80561,1.57446,-0.905336,3.73183,1.67676,-1.26172,3.45703,1.68373,-1.35664,3.43643,1.72205,-1.17131,3.5993,1.68209,-0.903709,3.71908,1.64252,-0.91242,3.75817,1.63698,-0.598338,3.82438,1.62639,-0.286748,3.8768,1.67902,-0.202509,3.91348,1.50695,-0.417414,3.80205,1.73337,-0.381109,3.74934,0.105885,0.637465,0.727655,0.108398
1.54775,-1.34574,3.87942,1.59751,-1.4211,3.95612,1.53455,-1.18821,3.84409,1.55522,-0.919313,3.78275,1.67365,-1.27915,3.44707,1.69405,-1.39563,3.42569,1.72609,-1.18278,3.61987,1.67325,-0.921652,3.75501,1.62784,-0.929472,3.80364,1.6285,-0.608011,3.86237,1.623,-0.291257,3.91112,1.67564,-0.20621,3.96975,1.51257,-0.432798,3.84764,1.73508,-0.417201,3.79462,0.115942,0.644614,0.746979,0.121271
1.56397,-1.37241,3.92447,1.61254,-1.42422,4.02424,1.5382,-1.19974,3.90663,1.5538,-0.944721,3.81334,1.67261,-1.30028,3.47677,1.69004,-1.40724,3.43603,1.72003,-1.19152,3.63881,1.66363,-0.941284,3.79756,1.62298,-0.950105,3.83612,1.62285,-0.634782,3.89031,1.61792,-0.321928,3.93203,1.67286,-0.238293,3.97921,1.5048,-0.462991,3.88208,1.74693,-0.42533,3.83704,0.110628,0.637236,0.726139,0.111005
1.56982,-1.38928,3.97248,1.54254,-1.49583,4.06245,1.61578,-1.24761,3.98566,1.55074,-0.96606,3.86466,1.67191,-1.28335,3.511,1.70584,-1.38042,3.4613,1.71966,-1.21441,3.6882,1.658,-0.97021,3.85235,1.61805,-0.976386,3.89139,1.62737,-0.653017,3.94107,1.63167,-0.332596,3.97808,1.67988,-0.246829,4.03785,1.5172,-0.452984,3.93048,1.75625,-0.485044,3.89024,0.115118,0.648606,0.747107,0.108042
1.58707,-1.36769,4.00477,1.63519,-1.46496,4.10887,1.55976,-1.22574,4.01843,1.5527,-0.982814,3.90838,1.6762,-1.29487,3.54426,1.71843,-1.39005,3.49524,1.73226,-1.22406,3.72216,1.66255,-0.981881,3.88577,1.62133,-0.990538,3.92984,1.62097,-0.672134,3.97516,1.61485,-0.358544,4.01104,1.66849,-0.275715,4.07149,1.50939,-0.462038,3.97606,1.74687,-0.481223,3.92542,0.115722,0.635701,0.730205,0.112155
1.58789,-1.37891,4.0625,1.62987,-1.47968,4.15858,1.56111,-1.23899,4.07069,1.55711,-0.995917,3.95878,1.65038,-1.31536,3.41763,1.68245,-1.33544,3.54864,1.78045,-1.22144,3.79199,1.66917,-0.988254,3.93977,1.62666,-1.0004,3.98236,1.62497,-0.681316,4.02879,1.61863,-0.365058,4.06291,1.6601,-0.281901,4.14173,1.50354,-0.490547,4.00844,1.75,-0.489407,3.97853,0.121853,0.642347,0.734716,0.113918
1.59497,-1.40271,4.10617,1.63228,-1.49146,4.22289,1.59219,-1.24555,4.13102,1.55238,-1.01014,4.01587,1.63257,-1.39712,3.46908,1.66067,-1.41344,3.60107,1.73911,-1.25408,3.86197,1.66535,-0.998346,3.9938,1.62225,-1.0126,4.03816,1.64514,-0.664267,4.0822,1.66297,-0.319231,4.11388,1.64465,-0.273099,4.23223,1.50103,-0.511161,4.05402,1.74097,-0.500987,4.03162,0.128343,0.706538,0.763716,0.115702
1.59999,-1.41824,4.13017,1.6396,-1.5279,4.22056,1.59166,-1.2675,4.18116,1.5729,-1.0265,4.06494,1.57336,-1.33835,3.56721,1.6078,-1.36246,3.69775,1.71453,-1.29168,3.94981,1.69016,-1.01139,4.04134,1.64499,-1.02734,4.08655,1.62639,-0.693261,4.13997,1.60344,-0.362134,4.18081,1.66082,-0.282764,4.21252,1.49298,-0.509195,4.1052,1.74006,-0.507782,4.06614,0.102944,0.675086,0.749037,0.12056
1.58659,-1.45796,4.11147,1.57003,-1.57863,4.10679,1.63297,-1.32512,4.19934,1.56892,-1.01872,4.11546,1.78683,-1.26841,3.8793,1.89338,-1.23565,3.8491,1.70152,-1.28995,4.04653,1.68168,-1.00134,4.08589,1.63853,-1.01822,4.13451,1.61899,-0.690182,4.19573,1.59531,-0.365179,4.2436,1.65977,-0.286724,4.29372,1.49192,-0.512405,4.14947,1.72199,-0.479181,4.11617,0.11324,0.66651,0.744547,0.117868
1.59177,-1.46587,4.14468,1.58267,-1.59443,4.18384,1.63234,-1.32575,4.20435,1.56935,-1.02067,4.15192,1.71713,-1.36299,3.96277,1.71074,-1.42482,4.09987,1.88035,-1.20724,4.09017,1.68262,-1.013,4.12426,1.63919,-1.0249,4.17135,1.61846,-0.702949,4.20401,1.593,-0.395659,4.2343,1.65552,-0.303996,4.32792,1.51148,-0.482902,4.19141,1.75338,-0.521862,4.15908,0.145171,0.630861,0.73817,0.11685
1.5769,-1.46774,4.14414,1.53923,-1.58697,4.18385,1.63209,-1.33025,4.21885,1.5861,-1.01472,4.19983,1.66653,-1.44317,4.03445,1.64733,-1.43401,4.17857,1.84374,-1.23893,4.18053,1.70118,-1.006,4.1668,1.6572,-1.01838,4.21773,1.62873,-0.701224,4.26043,1.5961,-0.386657,4.29058,1.65202,-0.301653,4.38204,1.51655,-0.484592,4.2072,1.72955,-0.462036,4.2023,0.136811,0.634668,0.738138,0.120042
1.57976,-1.48187,4.13778,1.61135,-1.60851,4.14675,1.5957,-1.34864,4.23759,1.58521,-1.02013,4.22732,1.7344,-1.44074,4.15541,1.73659,-1.54859,4.25491,1.76024,-1.27707,4.25359,1.70431,-1.01575,4.20564,1.65783,-1.02582,4.24962,1.63139,-0.689153,4.32347,1.60076,-0.353691,4.37686,1.66142,-0.27411,4.41578,1.51321,-0.48579,4.26981,1.73931,-0.503512,4.2376,0.107365,0.683193,0.772025,0.121135
1.58758,-1.43226,4.15554,1.63448,-1.53124,4.17688,1.54553,-1.28933,4.27855,1.59942,-1.01139,4.28118,1.72883,-1.39746,4.15709,1.64649,-1.46923,4.19602,1.80224,-1.26561,4.31276,1.70697,-1.00246,4.24499,1.66651,-1.01426,4.29909,1.63599,-0.684595,4.37574,1.60154,-0.35785,4.43961,1.6428,-0.279476,4.45024,1.50619,-0.481641,4.30778,1.69191,-0.474615,4.26536,0.0892046,0.672469,0.754284,0.113831
1.58447,-1.38696,4.18,1.58795,-1.48405,4.22489,1.45555,-1.26388,4.33158,1.60365,-1.0238,4.30334,1.71016,-1.52337,4.15077,1.64223,-1.45053,4.20044,1.81096,-1.29312,4.3676,1.71727,-1.01818,4.28158,1.67315,-1.0284,4.32545,1.63708,-0.699228,4.42067,1.59544,-0.369929,4.49849,1.64022,-0.31131,4.47591,1.50699,-0.494997,4.34286,1.74902,-0.519765,4.30437,0.0771451,0.68242,0.737135,0.115823
1.58023,-1.39359,4.18924,1.59039,-1.4996,4.2209,1.45206,-1.29289,4.34845,1.59615,-1.04632,4.34058,1.75294,-1.56498,4.17351,1.68957,-1.51893,4.21605,1.74256,-1.29724,4.38419,1.71855,-1.04286,4.30843,1.67049,-1.05329,4.35884,1.64128,-0.700473,4.41933,1.62813,-0.354361,4.45906,1.7198,-0.299375,4.49648,1.50439,-0.506022,4.37747,1.7774,-0.546362,4.33928,0.113251,0.702752,0.766899,0.126601
1.587,-1.39657,4.19532,1.58937,-1.50688,4.22378,1.4473,-1.30511,4.35537,1.58845,-1.05386,4.37198,1.62461,-1.42747,4.22255,1.71635,-1.51803,4.29199,1.55065,-1.30047,4.31012,1.71392,-1.05966,4.34516,1.66412,-1.06469,4.39207,1.6398,-0.746799,4.42682,1.61236,-0.433014,4.4434,1.65727,-0.351478,4.52241,1.51255,-0.511988,4.40147,1.77643,-0.560579,4.37249,0.122094,0.625399,0.732224,0.128437
1.58797,-1.39625,4.20847,1.61071,-1.48425,4.28082,1.42847,-1.31588,4.40825,1.53904,-1.05724,4.39254,1.64787,-1.45218,4.25806,1.73642,-1.53255,4.34858,1.55364,-1.33549,4.31384,1.67747,-1.07616,4.36294,1.62014,-1.07548,4.41225,1.63334,-0.754579,4.43323,1.62169,-0.443745,4.44989,1.68681,-0.378658,4.54199,1.48979,-0.513721,4.48122,1.78792,-0.584285,4.41745,0.130231,0.621683,0.720175,0.142817
1.57811,-1.40139,4.23955,1.58792,-1.49967,4.26904,1.41895,-1.33812,4.4224,1.57474,-1.09656,4.43519,1.64036,-1.47041,4.25722,1.72615,-1.55927,4.33958,1.56004,-1.34375,4.34035,1.69258,-1.08891,4.39172,1.64774,-1.10241,4.4503,1.655,-0.817664,4.45862,1.65766,-0.534586,4.45472,1.62405,-0.472043,4.54184,1.46893,-0.609257,4.49867,1.79568,-0.602348,4.45233,0.112392,0.568394,0.638563,0.125838
1.55131,-1.53886,4.15427,1.5542,-1.53625,4.28721,1.39322,-1.34685,4.41224,1.58435,-1.12835,4.45701,1.63623,-1.48605,4.26447,1.7142,-1.58607,4.33746,1.55424,-1.36585,4.33989,1.69914,-1.12319,4.43215,1.65421,-1.13324,4.47713,1.65022,-0.86568,4.48501,1.64118,-0.596342,4.478,1.64842,-0.51474,4.55772,1.47765,-0.687465,4.51988,1.79545,-0.609765,4.48386,0.114308,0.535447,0.623336,0.117571
1.59052,-1.4339,4.26064,1.55208,-1.54991,4.31039,1.39377,-1.35562,4.43077,1.57061,-1.12795,4.46789,1.66651,-1.52468,4.28747,1.74424,-1.62648,4.35666,1.60898,-1.39015,4.36022,1.69571,-1.12316,4.43422,1.64617,-1.13356,4.48357,1.66398,-0.939921,4.49628,1.68696,-0.746077,4.48932,1.68396,-0.631815,4.56127,1.55367,-0.7072,4.50395,1.81105,-0.67149,4.51873,0.135062,0.399777,0.507644,0.129644
1.53599,-1.45047,4.36965,1.4765,-1.50862,4.48339,1.32021,-1.31214,4.60327,1.54593,-1.30867,4.44785,1.60757,-1.6139,4.31791,1.64195,-1.73869,4.3748,1.51985,-1.49667,4.36114,1.71707,-1.30144,4.48182,1.64381,-1.31489,4.49848,1.6502,-1.06726,4.51952,1.65219,-0.820164,4.52845,1.63844,-0.706668,4.58661,1.50019,-0.965398,4.5154,1.75173,-0.910427,4.51856,0.128267,0.506384,0.609025,0.174635
1.57355,-1.46702,4.335,1.5487,-1.45034,4.47566,1.39221,-1.25325,4.59575,1.49011,-1.47854,4.45808,1.67576,-1.95239,4.29665,1.76011,-2.05371,4.35885,1.63797,-1.81193,4.34483,1.63251,-1.55182,4.47401,1.57297,-1.52649,4.49936,1.61433,-1.34907,4.50162,1.651,-1.17053,4.4923,1.67071,-1.05691,4.55635,1.48037,-1.10707,4.49938,1.75053,-1.26032,4.48246,0.131911,0.349183,0.503169,0.160941
1.54168,-1.4814,4.35363,1.55034,-1.45338,4.49131,1.39378,-1.25621,4.61145,1.42596,-1.50566,4.48513,1.65086,-1.98959,4.31661,1.7314,-2.09602,4.37228,1.60911,-1.85423,4.35825,1.59664,-1.59504,4.48813,1.52256,-1.56189,4.52001,1.57079,-1.37388,4.52475,1.61702,-1.18378,4.51599,1.6596,-1.08391,4.56752,1.44643,-1.12031,4.52304,1.7166,-1.27356,4.50614,0.120182,0.375579,0.521077,0.192688
1.51794,-1.65495,4.43544,1.56645,-1.77238,4.50354,1.4098,-1.57581,4.62357,1.29736,-1.34677,4.56203,1.49167,-2.01089,4.37969,1.51222,-2.12727,4.46818,1.38922,-1.88534,4.45424,1.6337,-1.72766,4.46518,1.47645,-1.54867,4.5471,1.51436,-1.39187,4.55681,1.54797,-1.23363,4.55494,1.59234,-1.13317,4.60464,1.37748,-1.17011,4.56196,1.64765,-1.32335,4.5451,0.120543,0.275057,0.612028,0.517282
0.759831,-0.79401,1.54884,0.738283,-0.770822,1.47363,0.580342,-0.571997,1.59552,0.475124,-0.448783,1.28958,0.295406,-0.42294,0.465845,0.274011,-0.40616,0.384776,0.148855,-0.154587,0.379035,0,0,0,0.264432,-0.249771,0.717719,0.255525,-0.241358,0.693543,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44574,0,1.44574
0.16667,-0.189168,0.421706,0.138505,-0.158792,0.352292,0,0,0,0,0,0,0.267204,-0.486169,0.445263,0.250698,-0.456577,0.367804,0.124535,-0.20865,0.361659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.167123,-0.186107,0.422887,0.138893,-0.156234,0.353281,0,0,0,0,0,0,0.168225,-0.185748,0.422598,0.141898,-0.154175,0.352992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811012,-0.0859522,0.207792,0,0,0,0,0,0,0.239046,0,0.239046,0
0.329148,-0.370234,0.334648,0.310567,-0.356014,0.248274,0.14688,-0.149521,0.382023,0,0,0,0.167636,-0.17562,0.427133,0.141397,-0.145762,0.356747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803461,-0.0840832,0.2089,0,0,0,0,0,0,0.239091,0,0.239091,0
0.161495,-0.181398,0.427093,0.134227,-0.152285,0.356792,0,0,0,0,0,0,0.15851,-0.161947,0.435929,0.133834,-0.134395,0.364053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.297726,-0.414892,0.325997,0.284462,-0.392283,0.240854,0.119797,-0.187934,0.374543,0,0,0,0.139051,-0.217837,0.417841,0.117664,-0.180981,0.349237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
