Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
1.52634,-1.17314,3.07273,1.51009,-1.27449,3.14826,1.55027,-1.0213,3.1437,1.57412,-0.769226,3.23486,1.52699,-1.05272,3.02368,1.57411,-1.07469,3.13639,1.86186,-0.968379,3.28531,1.69314,-0.768773,3.21921,1.64806,-0.775831,3.25573,1.64449,-0.470734,3.3229,1.63603,-0.168456,3.37494,1.65955,-0.0789978,3.43943,1.50402,-0.307222,3.30516,1.77255,-0.314548,3.26418,0.112756,0.619985,0.724854,0.120044
1.5344,-1.18217,3.11355,1.51334,-1.28511,3.18128,1.54057,-1.03146,3.2134,1.57505,-0.774661,3.24987,1.75538,-1.15592,3.22804,1.70996,-1.21731,3.25911,1.84577,-1.00432,3.32436,1.6899,-0.747942,3.23347,1.64703,-0.770585,3.26689,1.64648,-0.464567,3.33552,1.64242,-0.160594,3.39441,1.66284,-0.077398,3.46051,1.51284,-0.303317,3.33327,1.74652,-0.291251,3.30315,0.108197,0.634437,0.708454,0.119051
1.53418,-1.18164,3.16992,1.535,-1.27416,3.20803,1.52344,-1.02317,3.26367,1.58231,-0.770512,3.27695,1.75606,-1.16647,3.24181,1.70321,-1.21584,3.25506,1.84688,-1.01592,3.34406,1.70097,-0.751372,3.24824,1.65652,-0.76859,3.29022,1.65254,-0.467917,3.35884,1.64454,-0.170341,3.41815,1.67086,-0.0899214,3.48955,1.50775,-0.308518,3.36204,1.7457,-0.30084,3.31812,0.110712,0.619689,0.704738,0.12357
1.5288,-1.19239,3.18426,1.53351,-1.27445,3.28854,1.5185,-1.0199,3.3174,1.58902,-0.769277,3.30516,1.65725,-1.22358,3.21118,1.67025,-1.30989,3.2591,1.7726,-1.07876,3.32017,1.71501,-0.769118,3.29003,1.66552,-0.774612,3.32416,1.66093,-0.468149,3.39828,1.65165,-0.164384,3.46205,1.67234,-0.0813143,3.51985,1.51329,-0.306419,3.39113,1.74591,-0.296261,3.35264,0.103292,0.628038,0.726437,0.1269
1.53313,-1.20001,3.26147,1.53244,-1.28376,3.26182,1.55468,-1.04534,3.36404,1.58952,-0.782632,3.34467,1.72426,-1.20398,3.25228,1.8056,-1.28905,3.24201,1.67289,-1.09651,3.35171,1.71189,-0.77487,3.31916,1.66419,-0.785136,3.36038,1.66036,-0.475411,3.42209,1.6517,-0.169331,3.47598,1.67327,-0.0876056,3.53473,1.50525,-0.315881,3.43444,1.7479,-0.304308,3.37713,0.102934,0.630275,0.721312,0.12524
1.5277,-1.28506,3.27645,1.53441,-1.32665,3.37574,1.54064,-1.07085,3.40501,1.59408,-0.783558,3.36267,1.68734,-1.23966,3.25665,1.77928,-1.31635,3.2492,1.69519,-1.09446,3.3528,1.71603,-0.774122,3.34027,1.66854,-0.785258,3.37895,1.6521,-0.478614,3.47273,1.62874,-0.175143,3.54443,1.6753,-0.0970441,3.58112,1.50659,-0.317283,3.44245,1.74114,-0.300803,3.40248,0.098051,0.63593,0.719794,0.124345
1.51578,-1.28804,3.33346,1.54933,-1.3204,3.43312,1.5405,-1.06397,3.43329,1.59579,-0.782974,3.3892,1.68685,-1.23725,3.25883,1.76745,-1.32884,3.26128,1.70102,-1.09841,3.36003,1.71617,-0.775819,3.36245,1.66945,-0.785824,3.40343,1.65396,-0.479866,3.48055,1.63292,-0.177277,3.55043,1.67771,-0.0992783,3.58932,1.50887,-0.325502,3.47401,1.73738,-0.307628,3.43349,0.0979905,0.627888,0.714603,0.123515
1.5247,-1.2408,3.43112,1.54426,-1.31133,3.5083,1.5434,-1.05996,3.46271,1.55281,-0.779796,3.42571,1.6792,-1.24974,3.25035,1.7061,-1.33661,3.29237,1.70214,-1.0884,3.36989,1.66875,-0.781867,3.39112,1.6239,-0.787188,3.43616,1.63213,-0.484721,3.51936,1.63327,-0.185647,3.59457,1.67194,-0.106185,3.62625,1.51207,-0.326355,3.50116,1.70572,-0.286639,3.45752,0.0938793,0.622895,0.715432,0.121005
1.52003,-1.25222,3.4713,1.54628,-1.32765,3.53879,1.54226,-1.07649,3.49492,1.55269,-0.785926,3.43845,1.68673,-1.23568,3.26486,1.71424,-1.3232,3.29511,1.69597,-1.08043,3.38604,1.66953,-0.788552,3.40544,1.6241,-0.793585,3.44953,1.63241,-0.491135,3.52708,1.63462,-0.191744,3.5974,1.67481,-0.113113,3.63986,1.5126,-0.331927,3.51867,1.70492,-0.300414,3.47353,0.0979843,0.620509,0.714982,0.121443
1.52011,-1.27535,3.51247,1.53882,-1.38088,3.58435,1.54876,-1.12866,3.54413,1.56119,-0.79606,3.46586,1.6834,-1.23497,3.26671,1.72127,-1.31776,3.30796,1.69762,-1.07457,3.39721,1.67652,-0.795206,3.43166,1.63188,-0.802004,3.47653,1.63114,-0.508454,3.54458,1.62448,-0.223825,3.60693,1.67476,-0.132753,3.66197,1.50403,-0.348162,3.55586,1.70982,-0.311966,3.51087,0.117688,0.592757,0.701348,0.120297
1.5166,-1.29785,3.57031,1.54833,-1.38805,3.62284,1.54617,-1.14003,3.56252,1.56576,-0.803975,3.49089,1.68646,-1.24761,3.28438,1.7171,-1.33471,3.27716,1.69813,-1.10914,3.41003,1.6793,-0.801024,3.46838,1.63567,-0.809065,3.50725,1.63706,-0.520068,3.57352,1.63259,-0.233714,3.62734,1.67479,-0.140509,3.69549,1.49875,-0.355861,3.57734,1.71475,-0.318101,3.53081,0.122931,0.590155,0.698485,0.115781
1.50642,-1.29836,3.55581,1.55475,-1.30707,3.65062,1.52134,-1.07145,3.56164,1.56145,-0.817165,3.51628,1.69402,-1.22014,3.31498,1.6964,-1.32441,3.29581,1.70644,-1.0943,3.42282,1.67367,-0.811463,3.4861,1.63039,-0.820883,3.529,1.63122,-0.52603,3.59723,1.62676,-0.234073,3.65726,1.67186,-0.144269,3.69831,1.49228,-0.367657,3.61052,1.70243,-0.34365,3.55502,0.108553,0.60344,0.700132,0.116348
1.51809,-1.31127,3.60725,1.52993,-1.40832,3.69022,1.56409,-1.16009,3.63619,1.56134,-0.829782,3.55166,1.69297,-1.20898,3.33153,1.67739,-1.3065,3.3161,1.71579,-1.0813,3.44751,1.67372,-0.824626,3.51644,1.63028,-0.83379,3.56193,1.62881,-0.538927,3.62647,1.62328,-0.246207,3.68021,1.65695,-0.15736,3.73938,1.49473,-0.373205,3.63347,1.69959,-0.34641,3.57732,0.111935,0.600766,0.703726,0.117883
1.50675,-1.29379,3.604,1.56272,-1.33239,3.68518,1.52394,-1.08993,3.61996,1.56177,-0.837096,3.57208,1.67198,-1.22933,3.33541,1.66649,-1.30936,3.33671,1.71747,-1.08215,3.45824,1.67174,-0.824358,3.54191,1.62943,-0.837324,3.58431,1.62676,-0.54268,3.64429,1.62019,-0.250497,3.69472,1.63755,-0.172741,3.76679,1.4819,-0.386377,3.66579,1.69102,-0.341724,3.60628,0.107435,0.602122,0.690178,0.114744
1.51966,-1.30701,3.67153,1.52478,-1.41272,3.73659,1.55917,-1.16568,3.68048,1.55364,-0.849303,3.6113,1.67269,-1.2394,3.31695,1.65478,-1.30619,3.38358,1.72163,-1.07717,3.49355,1.666,-0.830644,3.56972,1.62234,-0.846406,3.61841,1.61151,-0.568688,3.68657,1.59802,-0.291718,3.73794,1.63319,-0.183139,3.77386,1.47261,-0.397042,3.69285,1.68525,-0.356432,3.62918,0.119649,0.573506,0.679712,0.121256
1.52277,-1.31972,3.67426,1.54785,-1.42993,3.71979,1.53927,-1.17384,3.70822,1.55034,-0.853687,3.63037,1.67893,-1.24245,3.35749,1.6361,-1.32405,3.38161,1.70442,-1.10507,3.51073,1.63737,-0.843092,3.60622,1.6086,-0.854198,3.64485,1.59216,-0.56126,3.72332,1.57207,-0.267449,3.79076,1.62072,-0.190355,3.80627,1.46526,-0.399339,3.72699,1.68311,-0.363567,3.6499,0.0924745,0.608171,0.682909,0.0909393
1.51216,-1.32463,3.67722,1.52444,-1.43174,3.73846,1.53821,-1.1761,3.72086,1.54265,-0.861858,3.66547,1.66604,-1.24384,3.36865,1.61098,-1.31796,3.43907,1.70696,-1.09944,3.54972,1.63351,-0.844034,3.62745,1.60063,-0.859101,3.67491,1.58832,-0.561488,3.73771,1.57071,-0.266876,3.7957,1.60697,-0.189939,3.84987,1.44925,-0.407671,3.7655,1.67831,-0.367543,3.69202,0.10084,0.609714,0.691387,0.100096
1.51244,-1.32942,3.67859,1.52554,-1.43659,3.73818,1.53857,-1.18025,3.72828,1.5361,-0.866596,3.6821,1.66016,-1.22852,3.42773,1.61124,-1.30247,3.44199,1.71009,-1.09957,3.5789,1.62855,-0.848302,3.64764,1.59454,-0.863777,3.69265,1.5795,-0.566017,3.76527,1.56134,-0.270047,3.82584,1.59563,-0.19213,3.86211,1.44278,-0.41146,3.78325,1.67549,-0.373431,3.72256,0.0925371,0.614138,0.691117,0.100346
1.50177,-1.3499,3.68316,1.48931,-1.45768,3.73134,1.54347,-1.20477,3.74225,1.53666,-0.873959,3.72443,1.64798,-1.26868,3.47805,1.61222,-1.36444,3.53373,1.68142,-1.12916,3.62713,1.63397,-0.859107,3.68206,1.59741,-0.873123,3.73103,1.57845,-0.58339,3.77838,1.5551,-0.307297,3.82426,1.59138,-0.200044,3.8723,1.43926,-0.411536,3.8225,1.69929,-0.38829,3.77182,0.122993,0.575682,0.687292,0.107177
1.49887,-1.34243,3.69912,1.48757,-1.45063,3.74503,1.54121,-1.1977,3.74754,1.53582,-0.876328,3.73172,1.64181,-1.28498,3.52691,1.61567,-1.3765,3.60163,1.68205,-1.12983,3.65475,1.63214,-0.862458,3.69213,1.59602,-0.875976,3.73982,1.57149,-0.575156,3.81038,1.54207,-0.269616,3.87298,1.57086,-0.190422,3.91912,1.42522,-0.415917,3.85199,1.65513,-0.382291,3.78913,0.0960687,0.622971,0.711978,0.105055
1.50242,-1.34555,3.69858,1.50023,-1.45497,3.74613,1.54114,-1.19967,3.75229,1.54673,-0.887478,3.76598,1.66727,-1.28297,3.56859,1.65327,-1.38956,3.61554,1.69686,-1.14669,3.70331,1.63844,-0.873504,3.72854,1.60448,-0.887055,3.77517,1.57295,-0.57647,3.8255,1.54131,-0.269488,3.87573,1.56784,-0.19122,3.93352,1.42271,-0.415559,3.87829,1.65881,-0.386319,3.79986,0.100844,0.627683,0.715901,0.100037
1.4962,-1.34591,3.70301,1.48607,-1.45449,3.75013,1.54139,-1.20167,3.75567,1.54931,-0.892274,3.78361,1.67272,-1.2983,3.58281,1.68266,-1.40308,3.64782,1.69431,-1.15716,3.73554,1.63908,-0.877216,3.73853,1.60595,-0.891325,3.78874,1.57091,-0.584945,3.8465,1.5332,-0.280209,3.89334,1.56062,-0.201131,3.94458,1.41927,-0.425586,3.90015,1.65679,-0.395121,3.81826,0.0981361,0.62203,0.711128,0.101579
1.4935,-1.34414,3.70176,1.47681,-1.45175,3.7437,1.5412,-1.20127,3.76751,1.56208,-0.900648,3.81356,1.66955,-1.30701,3.67342,1.66584,-1.4127,3.73171,1.71626,-1.16225,3.78347,1.64644,-0.879506,3.75634,1.61596,-0.896361,3.81259,1.57627,-0.591295,3.87843,1.53197,-0.28925,3.93668,1.55513,-0.209616,3.97155,1.42188,-0.429786,3.93074,1.65449,-0.393889,3.84401,0.0899657,0.624397,0.709511,0.104104
1.46083,-1.35396,3.72016,1.39904,-1.42489,3.78771,1.54874,-1.21123,3.78459,1.56503,-0.904472,3.83192,1.67531,-1.3083,3.68553,1.67579,-1.41345,3.74781,1.72381,-1.1645,3.81221,1.65499,-0.892657,3.79734,1.62153,-0.904552,3.84178,1.58141,-0.612854,3.89518,1.53942,-0.333785,3.94126,1.55339,-0.232762,3.98712,1.41743,-0.43576,3.96612,1.66089,-0.408002,3.87274,0.11182,0.581631,0.694119,0.0971006
1.49345,-1.31543,3.71814,1.47337,-1.41347,3.76873,1.54421,-1.16373,3.79639,1.55544,-0.909656,3.84822,1.64311,-1.32486,3.74728,1.58039,-1.38512,3.82376,1.72763,-1.1686,3.83875,1.64987,-0.898568,3.80627,1.61434,-0.910774,3.85508,1.57019,-0.6156,3.91486,1.52134,-0.323188,3.96717,1.55185,-0.244639,4.0196,1.41882,-0.436919,3.98655,1.66173,-0.411918,3.88553,0.0992486,0.599381,0.694798,0.103921
1.49483,-1.31514,3.72243,1.42471,-1.35347,3.75075,1.60601,-1.17814,3.83314,1.55278,-0.912368,3.85544,1.59999,-1.32134,3.7466,1.50957,-1.33789,3.78667,1.73148,-1.22174,3.87829,1.64755,-0.902635,3.81323,1.61188,-0.91424,3.86252,1.58072,-0.6282,3.9205,1.56455,-0.357286,3.96523,1.55231,-0.263839,4.03251,1.42131,-0.440261,3.99996,1.6744,-0.423483,3.90982,0.115793,0.565958,0.682067,0.104202
1.49228,-1.32138,3.7218,1.40531,-1.36194,3.74638,1.60277,-1.21,3.84099,1.55549,-0.92097,3.88169,1.58738,-1.33954,3.83523,1.49803,-1.35575,3.88176,1.73352,-1.235,3.89008,1.65106,-0.912349,3.83354,1.61506,-0.923475,3.88588,1.60953,-0.622114,3.9491,1.60488,-0.318208,3.99836,1.55462,-0.270342,4.05815,1.42906,-0.441995,4.0235,1.6736,-0.416941,3.92969,0.0916074,0.615932,0.686966,0.107368
1.48326,-1.3464,3.72676,1.44482,-1.44632,3.75978,1.54298,-1.21072,3.82738,1.5577,-0.923507,3.89527,1.64655,-1.33884,3.84627,1.55893,-1.32236,3.86549,1.76221,-1.16593,3.93835,1.65226,-0.915857,3.85005,1.61677,-0.926442,3.90098,1.60541,-0.621788,3.95458,1.58655,-0.316934,4.00201,1.54607,-0.261661,4.06294,1.43021,-0.442985,4.02808,1.67423,-0.418196,3.93134,0.0916886,0.616568,0.696112,0.105095
1.4964,-1.35669,3.77885,1.47742,-1.46397,3.81547,1.54315,-1.21109,3.82928,1.5516,-0.934115,3.91199,1.70239,-1.38459,3.87286,1.68119,-1.49058,3.88884,1.71876,-1.23797,3.9517,1.65145,-0.923557,3.85716,1.61362,-0.935523,3.91226,1.60637,-0.624096,3.9668,1.59386,-0.314347,4.01505,1.5445,-0.288669,4.10071,1.49154,-0.479248,3.99784,1.6692,-0.418487,3.97824,0.102142,0.629698,0.688362,0.114403
1.49406,-1.35665,3.7627,1.4741,-1.4624,3.76952,1.53726,-1.21927,3.85323,1.54936,-0.941646,3.91582,1.70508,-1.3252,3.92383,1.64148,-1.39327,3.92767,1.77975,-1.17369,3.98324,1.65313,-0.949181,3.88857,1.61216,-0.95081,3.92703,1.59532,-0.639186,3.99908,1.57203,-0.326806,4.06297,1.54171,-0.382364,4.05943,1.45774,-0.469793,4.08207,1.68567,-0.43351,3.99357,0.063392,0.632609,0.602401,0.107558
1.49098,-1.35923,3.77759,1.47618,-1.46001,3.76444,1.5346,-1.22411,3.87058,1.56623,-0.953645,3.94972,1.72656,-1.33691,3.9707,1.67257,-1.41243,4.01378,1.7831,-1.17621,3.99166,1.65892,-0.94808,3.89579,1.62429,-0.95579,3.94918,1.62081,-0.655107,4.01585,1.61928,-0.361349,4.07043,1.55243,-0.35351,4.10057,1.50497,-0.504287,4.08956,1.6927,-0.434293,4.01376,0.0737528,0.606795,0.637802,0.107386
1.49437,-1.36866,3.78663,1.49722,-1.48061,3.81936,1.5318,-1.22549,3.87502,1.56825,-0.954277,3.96432,1.7224,-1.39627,3.99856,1.66194,-1.41473,4.00349,1.80117,-1.19141,4.02987,1.67194,-0.954306,3.9331,1.63109,-0.960282,3.97645,1.60851,-0.691963,4.03658,1.57831,-0.429403,4.08038,1.57703,-0.330345,4.16707,1.47532,-0.469239,4.12496,1.70519,-0.442184,4.04292,0.13164,0.537647,0.67311,0.108285
1.5016,-1.38768,3.75222,1.41385,-1.42651,3.78721,1.56432,-1.23216,3.89298,1.60157,-0.966468,4.01179,1.71158,-1.36167,3.9997,1.65353,-1.40892,3.99948,1.80357,-1.1949,4.04785,1.6924,-0.952719,3.9489,1.66114,-0.965795,4.00997,1.6075,-0.687345,4.06205,1.54812,-0.406789,4.12174,1.58348,-0.302765,4.19612,1.47166,-0.475914,4.15088,1.72049,-0.472989,4.0672,0.132681,0.572874,0.703863,0.111337
1.49698,-1.36721,3.80207,1.46393,-1.46127,3.78933,1.53915,-1.23688,3.91236,1.58622,-0.965451,4.03426,1.72259,-1.36018,4.01767,1.65041,-1.40681,4.02919,1.80733,-1.19934,4.08505,1.68563,-0.95728,3.98336,1.64804,-0.967788,4.03637,1.60517,-0.686167,4.08542,1.55324,-0.405971,4.12794,1.59754,-0.328586,4.20844,1.48781,-0.470882,4.16818,1.71988,-0.453326,4.09978,0.120126,0.568227,0.673555,0.111985
1.4884,-1.36643,3.8085,1.43742,-1.45535,3.81219,1.55238,-1.24166,3.92336,1.58403,-0.973547,4.0542,1.5999,-1.35046,3.90281,1.65016,-1.36497,4.00939,1.83527,-1.2176,4.13747,1.6847,-0.979625,4.03151,1.64558,-0.983344,4.07142,1.6453,-0.677178,4.13729,1.64151,-0.371117,4.18772,1.59552,-0.320332,4.24675,1.5009,-0.47414,4.19535,1.73487,-0.459792,4.12445,0.0904328,0.619721,0.699249,0.103378
1.52441,-1.40625,3.81055,1.45134,-1.46705,3.82987,1.54923,-1.24558,3.94311,1.58123,-0.968907,4.08659,1.76141,-1.35156,4.07243,1.70546,-1.39533,4.0993,1.83533,-1.16642,4.13368,1.68691,-0.974501,4.03941,1.64616,-0.978119,4.0887,1.64526,-0.658235,4.18648,1.64026,-0.344395,4.26211,1.60889,-0.294554,4.26035,1.51547,-0.473284,4.22308,1.75354,-0.487588,4.15827,0.0589189,0.651387,0.719186,0.115868
1.52432,-1.38427,3.84517,1.53229,-1.49495,3.85121,1.53846,-1.25321,3.96301,1.60084,-0.983668,4.12176,1.77049,-1.36505,4.08575,1.70879,-1.39202,4.10263,1.84589,-1.17346,4.17258,1.70439,-0.983987,4.09296,1.66482,-0.991218,4.13714,1.65273,-0.660471,4.19301,1.64556,-0.342016,4.25931,1.60962,-0.284975,4.27361,1.50537,-0.501133,4.27344,1.76865,-0.498687,4.17949,0.0689182,0.657752,0.728172,0.107486
1.50927,-1.36663,3.84801,1.45946,-1.44296,3.82483,1.5671,-1.26282,3.9952,1.59875,-0.982206,4.13954,1.75464,-1.36107,4.1132,1.6944,-1.36772,4.11495,1.86246,-1.17472,4.19659,1.70427,-0.98177,4.10362,1.66343,-0.989064,4.14972,1.66218,-0.662737,4.20127,1.66657,-0.34428,4.25056,1.62088,-0.291454,4.30952,1.52549,-0.489203,4.27337,1.77791,-0.495818,4.19997,0.0914005,0.651057,0.725181,0.111473
1.48333,-1.39424,3.91609,1.41432,-1.46743,3.96107,1.58239,-1.27016,4.02946,1.60405,-0.980998,4.16328,1.78405,-1.35955,4.13212,1.72198,-1.38582,4.1678,1.87126,-1.1718,4.2278,1.71042,-0.983524,4.1325,1.66872,-0.988993,4.17619,1.64964,-0.685672,4.26442,1.62518,-0.384574,4.3325,1.6911,-0.301751,4.34541,1.53338,-0.489655,4.27839,1.78849,-0.501723,4.22474,0.106638,0.620326,0.714506,0.110767
