Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
0.0920332,-1.63026,3.44146,0.0898562,-1.60051,3.57351,0.0963793,-1.25701,3.70176,0.102966,-0.722971,3.75332,0.28011,-1.48647,3.18297,0.310254,-1.42437,3.33135,0.294722,-1.15345,3.48785,0.26735,-0.714287,3.72124,0.187129,-0.726273,3.77686,0.183008,-0.39637,3.81853,0.178327,-0.0712513,3.84574,0.174089,0.0895004,3.87072,-0.00894127,-0.214658,3.84192,0.354804,-0.191636,3.76247,0.162735,0.66254,0.82287,0.167711
0.0750718,-1.63042,3.42552,0.0878903,-1.62086,3.56381,0.104606,-1.32035,3.67996,0.102702,-0.718737,3.72256,0.278257,-1.499,3.15821,0.310601,-1.43254,3.30892,0.293562,-1.14462,3.45763,0.26848,-0.713388,3.68541,0.187538,-0.723619,3.74336,0.188292,-0.392569,3.78008,0.189174,-0.0662288,3.80133,0.184689,0.0953558,3.83791,-0.00152165,-0.204141,3.80613,0.361939,-0.192403,3.73819,0.165735,0.66291,0.827252,0.169974
0.0794501,-1.62716,3.42315,0.089746,-1.61385,3.56829,0.105001,-1.31904,3.67966,0.108328,-0.715168,3.68914,0.288473,-1.49025,3.13308,0.308731,-1.43391,3.29609,0.292384,-1.13883,3.44542,0.274051,-0.709866,3.65766,0.193236,-0.720142,3.71288,0.193616,-0.389645,3.7618,0.193149,-0.0641603,3.79279,0.195589,0.100387,3.81145,0.0043155,-0.201237,3.78637,0.366331,-0.189104,3.72016,0.165619,0.664642,0.828443,0.16877
0.0760444,-1.63434,3.41995,0.0870089,-1.60676,3.55565,0.104753,-1.20779,3.66297,0.108536,-0.719574,3.66257,0.277196,-1.52219,3.08455,0.307604,-1.50571,3.24518,0.296538,-1.22381,3.38107,0.274412,-0.716468,3.62483,0.193538,-0.725762,3.68321,0.199859,-0.38862,3.72789,0.205878,-0.0558839,3.75776,0.205452,0.106787,3.79026,0.0183996,-0.192387,3.75096,0.379962,-0.184265,3.67836,0.165886,0.677511,0.842538,0.170142
0.0816308,-1.62765,3.42152,0.0865495,-1.59817,3.56416,0.110648,-1.24592,3.63652,0.114746,-0.709253,3.63121,0.276625,-1.52183,3.08395,0.306257,-1.4966,3.24582,0.30015,-1.21449,3.36914,0.279293,-0.694338,3.59762,0.199088,-0.709778,3.65435,0.205934,-0.377275,3.70095,0.211941,-0.049298,3.73276,0.218423,0.112829,3.76194,0.0252121,-0.18529,3.72871,0.386291,-0.177859,3.66079,0.164859,0.674759,0.82597,0.168603
0.0802827,-1.63297,3.41726,0.11362,-1.59365,3.59291,0.109401,-1.24155,3.62859,0.117463,-0.70594,3.59809,0.27201,-1.53001,3.07057,0.302887,-1.49015,3.23844,0.302942,-1.20944,3.3555,0.280359,-0.69211,3.57889,0.201018,-0.7068,3.62834,0.212113,-0.371966,3.67616,0.22243,-0.0420818,3.70865,0.227474,0.117948,3.73873,0.0344431,-0.182804,3.69709,0.391559,-0.177117,3.62886,0.162911,0.681139,0.827371,0.164606
0.0831799,-1.6324,3.40941,0.0975749,-1.5893,3.56396,0.11054,-1.19823,3.5947,0.120186,-0.70019,3.56965,0.275989,-1.53011,3.06453,0.294781,-1.49514,3.19963,0.303489,-1.20547,3.34419,0.283297,-0.682985,3.5396,0.204002,-0.699339,3.59425,0.217538,-0.364376,3.64651,0.229648,-0.0348572,3.68383,0.235696,0.125961,3.71507,0.0378128,-0.174992,3.67895,0.400358,-0.173432,3.61866,0.163935,0.683875,0.829126,0.166747
0.0881265,-1.6293,3.39425,0.101539,-1.59088,3.56131,0.113213,-1.19222,3.58055,0.126244,-0.69065,3.54067,0.275573,-1.55052,3.04375,0.290806,-1.50268,3.16947,0.304231,-1.20496,3.33313,0.287806,-0.675476,3.51774,0.209324,-0.690771,3.56895,0.222011,-0.357361,3.62401,0.233531,-0.0293097,3.66416,0.241886,0.131611,3.69723,0.0442457,-0.159642,3.66249,0.40623,-0.16559,3.59312,0.164497,0.681273,0.828079,0.163885
0.0800248,-1.62,3.36747,0.100458,-1.58068,3.50276,0.115819,-1.19101,3.55365,0.126443,-0.688666,3.53073,0.25141,-1.51843,2.95456,0.276324,-1.52608,3.11933,0.305088,-1.19822,3.3281,0.287014,-0.672379,3.50184,0.209099,-0.68824,3.55614,0.225239,-0.353232,3.60886,0.241044,-0.0232873,3.64601,0.24857,0.140379,3.67453,0.0477688,-0.152132,3.64172,0.411185,-0.159147,3.57733,0.166303,0.684947,0.831791,0.163962
0.0825195,-1.6123,3.31445,0.0993246,-1.57289,3.4713,0.117008,-1.25106,3.51247,0.130913,-0.682504,3.49205,0.266888,-1.5412,3.07766,0.293645,-1.48398,3.23233,0.305408,-1.19415,3.32005,0.293543,-0.663304,3.46217,0.214656,-0.680587,3.51673,0.228631,-0.345777,3.57733,0.242018,-0.0167607,3.62258,0.250625,0.149287,3.65282,0.0537844,-0.147549,3.61532,0.413216,-0.149402,3.54396,0.168999,0.687456,0.835761,0.166464
0.0758408,-1.60487,3.28077,0.0950544,-1.57811,3.41678,0.11537,-1.25053,3.49039,0.133225,-0.680876,3.47662,0.270524,-1.558,3.06429,0.295432,-1.49778,3.1763,0.304087,-1.15789,3.31087,0.296589,-0.662549,3.44084,0.217351,-0.679398,3.49866,0.232119,-0.341765,3.55978,0.245931,-0.00993523,3.60577,0.252585,0.153503,3.63823,0.0580796,-0.144256,3.60019,0.414385,-0.146998,3.53013,0.166764,0.69249,0.840737,0.168237
0.0873654,-1.61573,3.20374,0.0808889,-1.56471,3.32687,0.111224,-1.24651,3.4383,0.130982,-0.674932,3.45845,0.267383,-1.55719,3.06099,0.290799,-1.50075,3.17731,0.30388,-1.15705,3.30964,0.295776,-0.658885,3.42077,0.21582,-0.674593,3.47948,0.23273,-0.336884,3.5406,0.248473,-0.00502028,3.5867,0.255558,0.159355,3.6201,0.0586081,-0.140787,3.58509,0.418919,-0.141528,3.50896,0.167885,0.692122,0.84313,0.169807
0.101862,-1.58479,3.14867,0.078273,-1.55348,3.2815,0.107608,-1.24275,3.40736,0.13016,-0.672193,3.4493,0.261788,-1.55997,3.05765,0.29027,-1.50396,3.17324,0.305073,-1.15487,3.30527,0.293274,-0.656169,3.40808,0.214217,-0.67187,3.46867,0.233246,-0.334442,3.52705,0.251485,-0.00294166,3.56983,0.258414,0.165898,3.59673,0.0590558,-0.135569,3.5761,0.420097,-0.137332,3.4881,0.171108,0.690756,0.844154,0.169003
0.0981427,-1.57825,3.1366,0.0837199,-1.54856,3.27226,0.100176,-1.23209,3.35629,0.130982,-0.664999,3.42387,0.262606,-1.56389,3.05516,0.289823,-1.50527,3.16888,0.305873,-1.162,3.2985,0.292084,-0.652682,3.38008,0.214032,-0.666533,3.44195,0.236709,-0.329582,3.49902,0.258229,0.00138585,3.54113,0.260539,0.169083,3.57405,0.0576647,-0.134668,3.5577,0.419684,-0.133604,3.46127,0.170913,0.688483,0.844935,0.167402
0.0888886,-1.57077,3.06686,0.0728712,-1.521,3.19016,0.0962324,-1.22047,3.30747,0.13036,-0.660023,3.40386,0.265545,-1.56151,3.04332,0.290631,-1.51399,3.16709,0.308303,-1.20756,3.28231,0.291285,-0.651902,3.36691,0.213293,-0.663892,3.42556,0.234729,-0.327695,3.48597,0.255177,0.00265373,3.53088,0.260995,0.171142,3.55567,0.0625122,-0.13211,3.53227,0.4207,-0.131191,3.45019,0.170402,0.686188,0.844956,0.165311
0.115262,-1.55943,3.03912,0.0735946,-1.49758,3.14135,0.0911125,-1.15831,3.27063,0.127408,-0.654023,3.3866,0.271287,-1.56506,3.04478,0.290766,-1.51391,3.16727,0.308968,-1.1952,3.27925,0.286827,-0.647328,3.34209,0.209582,-0.658344,3.40445,0.232826,-0.322563,3.46254,0.254912,0.00715482,3.50562,0.260284,0.17315,3.53944,0.0628648,-0.126164,3.5268,0.421147,-0.128574,3.42744,0.169491,0.683797,0.844297,0.165652
0.0864868,-1.50586,3.00977,0.0721176,-1.43247,3.15144,0.0882819,-1.1189,3.23171,0.124543,-0.649268,3.36724,0.270394,-1.56294,3.03453,0.29047,-1.51919,3.16111,0.30952,-1.19446,3.27804,0.285494,-0.647608,3.32534,0.207502,-0.656281,3.38642,0.232193,-0.321524,3.446,0.255418,0.00727709,3.49042,0.258526,0.176276,3.52035,0.0669955,-0.121229,3.49505,0.421546,-0.126686,3.4133,0.171656,0.680702,0.847076,0.166322
0.102399,-1.50071,2.97734,0.0721303,-1.44458,3.09073,0.0842547,-1.10565,3.19867,0.123158,-0.646965,3.35331,0.296919,-1.58202,3.05087,0.291133,-1.52041,3.16398,0.305388,-1.16836,3.26955,0.283005,-0.647189,3.31084,0.205527,-0.654876,3.3721,0.230611,-0.318877,3.42856,0.25433,0.0112516,3.46973,0.256908,0.17833,3.49153,0.0665089,-0.116972,3.4835,0.420461,-0.123836,3.39026,0.168515,0.681182,0.845465,0.165391
0.0724487,-1.4668,2.91211,0.066958,-1.39945,3.04202,0.0795745,-1.08167,3.15172,0.121721,-0.64329,3.32585,0.297433,-1.57921,3.05018,0.291134,-1.51955,3.16354,0.305307,-1.17426,3.26237,0.282342,-0.644988,3.28147,0.204464,-0.651934,3.34367,0.228264,-0.316544,3.39921,0.250618,0.0127419,3.43983,0.255743,0.179376,3.47625,0.0628486,-0.115324,3.4611,0.416127,-0.115132,3.36264,0.170643,0.678222,0.847479,0.166647
0.0506592,-1.42285,2.86328,0.0646071,-1.37606,3.00285,0.0780644,-1.07068,3.12988,0.121243,-0.640343,3.30737,0.298564,-1.5764,3.04987,0.290976,-1.51874,3.16345,0.30565,-1.17883,3.25641,0.282023,-0.643957,3.26341,0.204077,-0.649979,3.32542,0.226836,-0.314758,3.38435,0.248371,0.0143222,3.42783,0.253657,0.183123,3.45179,0.0605019,-0.115378,3.44257,0.414931,-0.115756,3.349,0.170574,0.677687,0.848737,0.16672
0.0437317,-1.39551,2.81055,0.055953,-1.35844,2.95219,0.0737111,-1.05763,3.0847,0.121372,-0.636689,3.28281,0.304716,-1.58667,3.04022,0.281005,-1.52662,3.14736,0.304629,-1.17669,3.24547,0.282169,-0.640786,3.24011,0.204235,-0.646578,3.30148,0.224516,-0.311375,3.35921,0.243365,0.0175928,3.40182,0.250094,0.185246,3.43584,0.0596961,-0.114623,3.41774,0.411471,-0.113199,3.32297,0.171203,0.676114,0.84951,0.16642
0.0380737,-1.37928,2.77639,0.055726,-1.34641,2.9322,0.0725242,-1.05243,3.06186,0.118444,-0.635338,3.26234,0.288083,-1.55093,3.01714,0.281797,-1.52069,3.14936,0.299072,-1.1338,3.2159,0.279996,-0.638422,3.2172,0.201658,-0.644763,3.27983,0.221528,-0.307878,3.33711,0.239998,0.022741,3.37925,0.244771,0.188638,3.41159,0.0550071,-0.115232,3.4054,0.406831,-0.114428,3.30288,0.169089,0.679347,0.850328,0.167767
0.043335,-1.36816,2.72266,0.0535913,-1.33119,2.87601,0.0707229,-1.04679,3.02888,0.114752,-0.634831,3.23919,0.282853,-1.55152,3.00808,0.289196,-1.5283,3.14286,0.299354,-1.14959,3.21138,0.278042,-0.638311,3.19516,0.198836,-0.644499,3.25722,0.218296,-0.308307,3.31417,0.23639,0.0215454,3.35601,0.239933,0.189372,3.38875,0.0514609,-0.114493,3.37163,0.40058,-0.112526,3.27814,0.171025,0.677697,0.850874,0.169159
0.0352873,-1.36587,2.69276,0.0549709,-1.32676,2.86039,0.0662515,-1.04245,3.00303,0.112288,-0.632004,3.2131,0.291671,-1.56476,3.02686,0.284733,-1.51988,3.14854,0.298563,-1.15105,3.20536,0.275604,-0.636739,3.175,0.196358,-0.642356,3.23418,0.212693,-0.306541,3.29179,0.227624,0.0229109,3.33387,0.23101,0.189421,3.36669,0.0452734,-0.114109,3.35816,0.39462,-0.110773,3.25521,0.169748,0.675872,0.84928,0.167767
0.0363948,-1.36362,2.68832,0.05256,-1.32188,2.82933,0.0648753,-1.04045,2.98,0.109567,-0.630253,3.18783,0.289296,-1.56061,3.02626,0.285139,-1.51912,3.1496,0.297932,-1.15041,3.19111,0.272268,-0.632958,3.14249,0.193319,-0.639651,3.20527,0.207467,-0.303004,3.26548,0.220563,0.027082,3.31034,0.221838,0.190744,3.34288,0.0395187,-0.113245,3.32474,0.389847,-0.107422,3.23173,0.166871,0.677804,0.849225,0.16892
0.0338824,-1.36745,2.65303,0.0556779,-1.3391,2.79467,0.0648679,-1.03758,2.95721,0.105537,-0.626714,3.16446,0.287407,-1.53231,3.06614,0.294324,-1.46372,3.21782,0.290503,-1.10049,3.14567,0.26689,-0.630799,3.12324,0.188528,-0.636807,3.18396,0.202642,-0.301244,3.24468,0.215634,0.0277941,3.29018,0.212584,0.194382,3.32175,0.0312736,-0.11021,3.31648,0.380326,-0.103021,3.19891,0.169581,0.675505,0.850458,0.166585
