Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
1.56149,-1.26595,3.34985,1.58358,-1.37385,3.44306,1.58487,-1.09281,3.36933,1.54115,-0.845805,3.27273,1.65703,-1.19395,2.96824,1.65946,-1.30682,2.93935,1.69218,-1.07242,3.12485,1.65347,-0.831972,3.25172,1.61219,-0.846855,3.29366,1.61317,-0.533037,3.35389,1.60903,-0.222816,3.40247,1.64325,-0.119395,3.46485,1.4774,-0.356734,3.34197,1.72926,-0.315981,3.30624,0.125533,0.639964,0.743837,0.115096
1.5548,-1.27735,3.36057,1.56511,-1.39712,3.43268,1.59115,-1.10637,3.40909,1.5445,-0.855253,3.32334,1.66661,-1.21143,3.05012,1.6746,-1.33275,3.0387,1.70671,-1.0794,3.19554,1.65954,-0.833118,3.28557,1.61701,-0.851607,3.33419,1.61537,-0.534592,3.38774,1.60903,-0.221711,3.43044,1.64091,-0.126042,3.50011,1.48298,-0.351153,3.38565,1.72659,-0.324876,3.35229,0.122567,0.645764,0.739141,0.123087
1.55087,-1.27852,3.3786,1.56689,-1.40305,3.43821,1.59151,-1.11038,3.4244,1.54551,-0.861906,3.35862,1.69588,-1.24408,3.14034,1.72021,-1.37235,3.16109,1.71027,-1.09226,3.26165,1.6645,-0.843216,3.31871,1.61997,-0.860592,3.3702,1.60877,-0.540374,3.42545,1.59142,-0.223778,3.47087,1.63732,-0.128908,3.52448,1.47761,-0.355292,3.41866,1.73228,-0.330161,3.37803,0.118246,0.64955,0.743851,0.126884
1.56009,-1.28121,3.39444,1.5963,-1.40379,3.44866,1.57422,-1.11131,3.44898,1.55479,-0.862794,3.39839,1.72941,-1.20835,3.16553,1.81442,-1.30964,3.16952,1.68194,-1.1068,3.34412,1.66913,-0.841,3.37066,1.62697,-0.859832,3.41561,1.61797,-0.540903,3.45703,1.60225,-0.225088,3.48959,1.63364,-0.127275,3.57662,1.47922,-0.353963,3.46933,1.72647,-0.326245,3.42602,0.134637,0.645941,0.743695,0.119659
1.54849,-1.28337,3.39513,1.54169,-1.40745,3.4488,1.59866,-1.11802,3.45865,1.55973,-0.862513,3.42536,1.79377,-1.23508,3.21397,1.92158,-1.25642,3.27484,1.69755,-1.10964,3.40104,1.67545,-0.84368,3.38621,1.63266,-0.861169,3.43655,1.61363,-0.544575,3.48647,1.5858,-0.232233,3.52724,1.63497,-0.128036,3.58275,1.47252,-0.360992,3.49592,1.7284,-0.327034,3.44969,0.127887,0.638993,0.743245,0.123601
1.6165,-1.26838,3.34097,1.70977,-1.30651,3.28993,1.54422,-1.18855,3.5113,1.56627,-0.859443,3.4682,1.75154,-1.27212,3.33681,1.79385,-1.39027,3.40054,1.7122,-1.11249,3.45207,1.6833,-0.846568,3.42367,1.63976,-0.860922,3.47772,1.62166,-0.540398,3.51753,1.59706,-0.224596,3.54785,1.63243,-0.127667,3.63343,1.47407,-0.353915,3.54806,1.71973,-0.326937,3.47471,0.134047,0.640566,0.750601,0.12587
1.55585,-1.29495,3.39949,1.57536,-1.4208,3.41355,1.57994,-1.13629,3.50176,1.56868,-0.86285,3.49654,1.70749,-1.27512,3.37315,1.72477,-1.39848,3.42987,1.75053,-1.11235,3.50895,1.68394,-0.847898,3.44817,1.64118,-0.863174,3.50394,1.6212,-0.533161,3.56095,1.59584,-0.204931,3.60203,1.63841,-0.109885,3.64004,1.46985,-0.360995,3.58299,1.70438,-0.321746,3.50314,0.110866,0.666875,0.763905,0.125889
1.47483,-1.29254,3.41013,1.38424,-1.35528,3.43755,1.62434,-1.18367,3.49963,1.58113,-0.869187,3.53471,1.70152,-1.24349,3.41087,1.71057,-1.36615,3.41111,1.76917,-1.10336,3.54446,1.70078,-0.855992,3.49609,1.65599,-0.870497,3.5478,1.63087,-0.54612,3.57698,1.60572,-0.228156,3.60633,1.63711,-0.130904,3.67159,1.47209,-0.359621,3.60891,1.72025,-0.330862,3.53376,0.121252,0.645488,0.748737,0.126425
1.56562,-1.28253,3.41627,1.57122,-1.40802,3.46355,1.59459,-1.11936,3.5297,1.58718,-0.867614,3.56516,1.66025,-1.25132,3.43917,1.69826,-1.35024,3.39777,1.7778,-1.1457,3.60697,1.70865,-0.861692,3.52617,1.66269,-0.872427,3.5772,1.63519,-0.553821,3.61929,1.6023,-0.237547,3.64113,1.64416,-0.139993,3.69279,1.4736,-0.361921,3.64665,1.72656,-0.337022,3.56539,0.118058,0.634811,0.743485,0.127706
1.55676,-1.27724,3.43986,1.47933,-1.35944,3.45236,1.64504,-1.12732,3.54894,1.57916,-0.869205,3.58267,1.62707,-1.2727,3.46042,1.67904,-1.29974,3.59938,1.85081,-1.05676,3.63249,1.70003,-0.862798,3.5368,1.65425,-0.873812,3.59158,1.63053,-0.552669,3.63806,1.60252,-0.23317,3.67919,1.64526,-0.137721,3.71762,1.47785,-0.367999,3.66981,1.72293,-0.338326,3.58754,0.111422,0.643741,0.74929,0.12944
1.56913,-1.27781,3.44369,1.5876,-1.40444,3.48955,1.61047,-1.12044,3.56127,1.58373,-0.874202,3.61395,1.6179,-1.29896,3.5364,1.68852,-1.34309,3.66205,1.83561,-1.08912,3.69097,1.70375,-0.868102,3.57049,1.65841,-0.878961,3.62447,1.63419,-0.559736,3.66922,1.60495,-0.241885,3.69973,1.64938,-0.149282,3.77546,1.48318,-0.377727,3.71543,1.7052,-0.325777,3.62324,0.127615,0.63846,0.749447,0.127791
1.57907,-1.29297,3.46618,1.61947,-1.41714,3.51537,1.61958,-1.12685,3.55785,1.5777,-0.88551,3.64713,1.56935,-1.19621,3.42841,1.62585,-1.21942,3.55035,1.84724,-1.11748,3.72992,1.70055,-0.889238,3.60539,1.65369,-0.894921,3.65812,1.62319,-0.572867,3.73222,1.58908,-0.251637,3.78843,1.65418,-0.174714,3.77443,1.48878,-0.382337,3.73337,1.73451,-0.365355,3.66097,0.101742,0.649531,0.735709,0.129804
1.57225,-1.30366,3.47162,1.60318,-1.42593,3.50706,1.60374,-1.13659,3.56605,1.58729,-0.891931,3.67316,1.59063,-1.26681,3.48733,1.66647,-1.26196,3.61814,1.87751,-1.08467,3.74153,1.70588,-0.896494,3.62099,1.6611,-0.902235,3.67914,1.63215,-0.572694,3.74246,1.60173,-0.246774,3.79619,1.64865,-0.155271,3.83364,1.49702,-0.393038,3.78158,1.74018,-0.376382,3.67735,0.109436,0.656942,0.773244,0.129641
1.57884,-1.28266,3.48541,1.63079,-1.38796,3.4532,1.56664,-1.15852,3.63299,1.58884,-0.904925,3.70226,1.61645,-1.22793,3.50509,1.682,-1.24553,3.62445,1.89473,-1.09173,3.77397,1.70762,-0.903113,3.64815,1.66266,-0.91189,3.7074,1.63397,-0.591901,3.78199,1.60063,-0.27486,3.84111,1.65644,-0.199096,3.8404,1.50362,-0.39622,3.80992,1.74093,-0.388016,3.71168,0.0941053,0.645291,0.731588,0.130532
1.58776,-1.28832,3.49615,1.64278,-1.40083,3.478,1.56688,-1.15999,3.634,1.59576,-0.910542,3.72362,1.60009,-1.26179,3.52187,1.69007,-1.25634,3.64224,1.89862,-1.0938,3.78671,1.71049,-0.907031,3.67234,1.66753,-0.916679,3.73007,1.63862,-0.608456,3.78177,1.60966,-0.324781,3.81069,1.65837,-0.222153,3.88542,1.50439,-0.413294,3.84235,1.74612,-0.396161,3.73813,0.135976,0.592361,0.719149,0.125713
1.5898,-1.29038,3.50086,1.64993,-1.40583,3.4957,1.57977,-1.16598,3.65592,1.6255,-0.928724,3.78138,1.61942,-1.2681,3.56672,1.70847,-1.27704,3.68891,1.91475,-1.11727,3.83937,1.73372,-0.913399,3.71923,1.69398,-0.92894,3.78238,1.66103,-0.606418,3.86178,1.62382,-0.287139,3.92886,1.67596,-0.245533,3.8863,1.5229,-0.427767,3.8702,1.76202,-0.361277,3.86516,0.0791253,0.658318,0.690863,0.125736
1.55183,-1.3148,3.54914,1.51665,-1.43454,3.56648,1.64006,-1.17981,3.65699,1.59894,-0.959,3.80919,1.62598,-1.27597,3.58221,1.70827,-1.2867,3.70967,1.91351,-1.11643,3.84892,1.73025,-0.956265,3.76196,1.6785,-0.966109,3.81812,1.66423,-0.626002,3.86896,1.64199,-0.304505,3.91897,1.70428,-0.221531,3.94911,1.519,-0.45936,3.92014,1.78594,-0.467746,3.82108,0.108043,0.665033,0.758638,0.139569
1.59235,-1.29221,3.57074,1.59893,-1.41641,3.5629,1.49329,-1.17735,3.70237,1.60965,-0.969128,3.85201,1.65964,-1.30615,3.66433,1.74583,-1.36168,3.7777,1.91247,-1.15459,3.91771,1.73434,-0.956363,3.80256,1.68587,-0.970681,3.85896,1.65895,-0.692053,3.89493,1.62685,-0.415128,3.91513,1.68298,-0.293033,3.97428,1.53473,-0.459307,3.94831,1.78259,-0.460955,3.85244,0.146825,0.55785,0.68712,0.134737
1.59047,-1.24672,3.60774,1.66944,-1.30487,3.60213,1.46411,-1.13795,3.73365,1.63961,-1.00179,3.92408,1.59921,-1.20235,3.62652,1.66906,-1.22201,3.74383,1.8907,-1.16146,3.96297,1.7506,-0.989129,3.87169,1.70917,-1.00372,3.93024,1.67992,-0.67063,3.98179,1.64622,-0.340528,4.02101,1.6999,-0.314007,3.98427,1.53847,-0.490906,3.99251,1.71805,-0.474996,3.89391,0.0702509,0.668359,0.686319,0.123387
1.56926,-1.12796,3.76075,1.54913,-1.04636,3.86387,1.65223,-1.26214,3.69358,1.65473,-1.01268,3.97292,1.68285,-1.2362,3.66195,1.73626,-1.2516,3.78899,1.95294,-1.15796,3.97946,1.78114,-0.99982,3.93198,1.73207,-1.01453,3.98496,1.71276,-0.665179,4.01994,1.68871,-0.318984,4.04261,1.73563,-0.253377,4.02858,1.54972,-0.508733,4.02541,1.83282,-0.51653,3.94837,0.081867,0.698016,0.754043,0.133499
1.57372,-1.15422,3.81783,1.54136,-1.07396,3.91468,1.67471,-1.2669,3.73848,1.69117,-1.03025,4.03964,1.60254,-1.27539,3.7168,1.6463,-1.23079,3.81052,1.9701,-1.20241,4.03329,1.81805,-1.01451,4.00598,1.76877,-1.03063,4.05527,1.74157,-0.737205,4.03908,1.70953,-0.445694,4.011,1.72652,-0.33442,4.12158,1.55554,-0.52286,4.06581,1.84621,-0.523775,3.99464,0.157794,0.585547,0.695889,0.132212
1.52774,-1.22716,3.82444,1.43127,-1.19075,3.87507,1.72359,-1.2609,3.90023,1.68934,-1.02867,4.04184,1.62636,-1.2867,3.77893,1.62743,-1.24839,3.883,1.95638,-1.1788,4.10476,1.81396,-1.0186,4.01083,1.76634,-1.03125,4.05829,1.72921,-0.707302,4.09548,1.6943,-0.384484,4.11304,1.75069,-0.298091,4.16509,1.57188,-0.52036,4.09862,1.85448,-0.521061,4.0371,0.115553,0.648124,0.739548,0.128808
1.73017,-1.13932,3.85681,1.8181,-1.05671,3.86471,1.63131,-1.26693,3.96723,1.66826,-1.01165,4.05007,1.66468,-1.31019,3.94333,1.7438,-1.36212,4.06512,1.94844,-1.15077,4.11935,1.7892,-1.01713,4.01337,1.74377,-1.02302,4.06398,1.71656,-0.696905,4.10915,1.6817,-0.366959,4.15178,1.7595,-0.292457,4.22079,1.60032,-0.472239,4.11597,1.85052,-0.518442,4.05652,0.12793,0.652807,0.754355,0.126512
1.76011,-1.3404,3.93452,1.88438,-1.38447,3.93212,1.63956,-1.25772,4.03564,1.65731,-0.999498,4.06733,1.65546,-1.33119,3.94814,1.69781,-1.27459,4.02947,1.94782,-1.1363,4.13854,1.78531,-1.00511,4.03028,1.73551,-1.01032,4.08161,1.72362,-0.683933,4.14636,1.71266,-0.363359,4.19904,1.78083,-0.287069,4.27333,1.61475,-0.465297,4.1623,1.83504,-0.501747,4.11477,0.126435,0.651984,0.758071,0.133365
1.56354,-1.41883,4.04071,1.5407,-1.54451,4.06979,1.66129,-1.27664,4.09343,1.67362,-1.01926,4.12846,1.65818,-1.30682,3.99484,1.57445,-1.28161,3.96618,1.81707,-1.35146,4.13526,1.80006,-1.01752,4.10488,1.75064,-1.02648,4.14938,1.73045,-0.716569,4.17416,1.70675,-0.414072,4.19118,1.76429,-0.313775,4.30844,1.60926,-0.479202,4.17469,1.85853,-0.524657,4.15378,0.164677,0.609329,0.733469,0.128629
1.55654,-1.39922,4.13308,1.48836,-1.49071,4.20141,1.67802,-1.27247,4.1542,1.68397,-1.0173,4.1621,1.65811,-1.23149,4.17854,1.59131,-1.1637,4.25547,1.80399,-1.34563,4.15831,1.79872,-1.01686,4.12512,1.75431,-1.0252,4.17552,1.72581,-0.714083,4.21603,1.69072,-0.405368,4.24214,1.77457,-0.303983,4.33403,1.61224,-0.496499,4.20858,1.84654,-0.513835,4.17746,0.160475,0.617184,0.743247,0.120554
1.64672,-1.43405,4.16011,1.69222,-1.55915,4.20203,1.67825,-1.26843,4.22538,1.64961,-1.02708,4.18794,1.79457,-1.49744,4.09877,1.81336,-1.62804,4.12507,1.80227,-1.33964,4.17481,1.77474,-1.03689,4.15586,1.72601,-1.03987,4.20417,1.72497,-0.70235,4.27352,1.72191,-0.366438,4.32803,1.78873,-0.290767,4.40534,1.62173,-0.489348,4.23185,1.89951,-0.533898,4.24353,0.12715,0.679194,0.786849,0.129547
1.63448,-1.41303,4.18563,1.70719,-1.52163,4.24806,1.63365,-1.24088,4.27255,1.62773,-1.00876,4.20309,1.65513,-1.40392,4.16727,1.5598,-1.40135,4.24887,1.84163,-1.34648,4.17768,1.75004,-1.02148,4.18149,1.70214,-1.02289,4.22484,1.71759,-0.701016,4.2824,1.71981,-0.373631,4.33495,1.78152,-0.306045,4.43263,1.62811,-0.477203,4.27964,1.85008,-0.516599,4.26318,0.133863,0.655173,0.758887,0.124848
1.64014,-1.45415,4.26645,1.6781,-1.55002,4.37657,1.65102,-1.26737,4.32441,1.65529,-1.03815,4.24771,1.78342,-1.43957,4.09701,1.76906,-1.5553,4.07798,1.80987,-1.29798,4.22139,1.77636,-1.04525,4.2269,1.7291,-1.04976,4.27009,1.72577,-0.728554,4.29734,1.72189,-0.423549,4.32005,1.77375,-0.335638,4.45474,1.63338,-0.481892,4.2961,1.89377,-0.551464,4.30998,0.168996,0.622414,0.745299,0.123047
1.6267,-1.4786,4.2636,1.65143,-1.55024,4.35702,1.65226,-1.25901,4.3614,1.64992,-1.03651,4.27456,1.80141,-1.45389,4.11283,1.77678,-1.57281,4.10963,1.80839,-1.30032,4.22032,1.77061,-1.03937,4.23796,1.72337,-1.04553,4.28771,1.73189,-0.701214,4.35847,1.73924,-0.362384,4.40595,1.79131,-0.294445,4.51016,1.62229,-0.490877,4.34079,1.8858,-0.544227,4.32372,0.13486,0.692593,0.793366,0.126148
1.64168,-1.49604,4.36604,1.68684,-1.57562,4.44134,1.64716,-1.29091,4.41002,1.65926,-1.07315,4.31414,1.79879,-1.47293,4.12066,1.79425,-1.59987,4.12696,1.80637,-1.32248,4.22668,1.77772,-1.07421,4.30172,1.73155,-1.08183,4.34065,1.75036,-0.728075,4.42238,1.76454,-0.377375,4.49192,1.85343,-0.322461,4.50711,1.64693,-0.50028,4.3651,1.89786,-0.571727,4.37632,0.105583,0.725804,0.782967,0.119111
1.64796,-1.48617,4.41438,1.68152,-1.56094,4.50254,1.63796,-1.2893,4.41864,1.65797,-1.07073,4.32426,1.80666,-1.46817,4.13007,1.86158,-1.58987,4.1405,1.80159,-1.32385,4.25352,1.77561,-1.07299,4.30849,1.7298,-1.08006,4.34909,1.75126,-0.738411,4.42173,1.77258,-0.42708,4.46852,1.80422,-0.335927,4.50559,1.64366,-0.518163,4.38588,1.90463,-0.583705,4.39311,0.103362,0.669505,0.763492,0.118716
1.65391,-1.47951,4.4445,1.67535,-1.60652,4.50274,1.67019,-1.31936,4.46162,1.65567,-1.10311,4.36434,1.81901,-1.4835,4.14545,1.85366,-1.60966,4.14944,1.7921,-1.34921,4.27578,1.77819,-1.09604,4.33741,1.73009,-1.10805,4.38395,1.75282,-0.800636,4.42153,1.77069,-0.493589,4.44502,1.78035,-0.407577,4.52639,1.60784,-0.55998,4.42848,1.89423,-0.586962,4.41383,0.118795,0.625507,0.713928,0.125644
1.66923,-1.48182,4.49779,1.72586,-1.58127,4.59589,1.65927,-1.32952,4.47736,1.66082,-1.11471,4.37537,1.8187,-1.4986,4.13257,1.8655,-1.60879,4.1035,1.79265,-1.37317,4.26967,1.78516,-1.12697,4.37347,1.73609,-1.1279,4.40529,1.76022,-0.827897,4.44387,1.78029,-0.533239,4.47194,1.72392,-0.483509,4.54708,1.61069,-0.58113,4.44581,1.9094,-0.671352,4.45462,0.106285,0.601424,0.669279,0.124953
1.68042,-1.50472,4.52442,1.73798,-1.60791,4.61767,1.65616,-1.35174,4.51843,1.66083,-1.14972,4.39812,1.79239,-1.51752,4.14248,1.80915,-1.64867,4.15856,1.8336,-1.37229,4.26218,1.78656,-1.13883,4.38537,1.73689,-1.15227,4.42477,1.75941,-0.836893,4.4696,1.77677,-0.524477,4.51079,1.70224,-0.510583,4.54472,1.53661,-0.739174,4.47159,1.91444,-0.674963,4.49217,0.0830593,0.645806,0.653606,0.126848
1.67004,-1.4959,4.54565,1.73372,-1.5951,4.63908,1.64993,-1.34225,4.53383,1.64825,-1.1386,4.41616,1.80206,-1.52656,4.17,1.82076,-1.65757,4.18868,1.81169,-1.38283,4.29817,1.76552,-1.1504,4.42493,1.72101,-1.15117,4.45076,1.74386,-0.847696,4.48968,1.76064,-0.546986,4.52036,1.68805,-0.583512,4.55869,1.67957,-0.564301,4.51046,1.89105,-0.686029,4.50534,0.089849,0.611144,0.587587,0.118185
1.98121,-1.36663,4.43911,2.05671,-1.46157,4.52772,1.97179,-1.20871,4.4247,1.63668,-1.25717,4.45077,1.78922,-1.6141,4.1807,1.8109,-1.73952,4.17201,1.80621,-1.46286,4.27362,1.80254,-1.23454,4.42194,1.73233,-1.25507,4.46916,1.70146,-1.01874,4.49831,1.66664,-0.782904,4.51554,1.6945,-0.661263,4.57763,1.55516,-0.86546,4.50651,1.80719,-0.790799,4.49403,0.139384,0.479607,0.60379,0.169863
2.0759,-1.46082,4.45079,2.15182,-1.55613,4.53899,2.06714,-1.30367,4.43593,1.82096,-1.36566,4.52953,1.94297,-1.74413,4.22453,2.0235,-1.85258,4.28166,2.01914,-1.57632,4.383,1.96317,-1.33876,4.46773,1.90565,-1.36192,4.53094,1.83592,-1.11999,4.53479,1.76226,-0.878166,4.52673,1.76279,-0.773501,4.58756,1.62902,-0.979389,4.51388,1.90269,-0.885948,4.50526,0.121059,0.491028,0.611575,0.157378
2.10799,-1.72191,4.41363,2.19248,-1.814,4.49788,2.10801,-1.56258,4.3948,1.86503,-1.61308,4.45895,1.9695,-1.99496,4.18616,2.05046,-2.10408,4.24357,2.04616,-1.82883,4.34465,1.99184,-1.58284,4.44668,1.94216,-1.60933,4.48451,1.86896,-1.37476,4.49161,1.79179,-1.13951,4.48689,1.76846,-1.0293,4.55971,1.65852,-1.24044,4.47406,1.86075,-1.07992,4.47764,0.134136,0.480007,0.607513,0.130934
