Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z 
0.00743215,-0.306583,4.4601,-0.00645056,0.0163143,4.412,-0.183634,-0.489423,4.31082,-0.212767,-0.618464,4.34378,-0.154591,-0.306277,4.33175,-0.154162,0.0276084,4.39943,0.0176456,-0.465184,4.49467,0.0176456,-0.465184,4.49467,
0.0172196,-0.582819,4.587,0.013224,-0.302289,4.44916,-0.0140393,0.0180772,4.39629,-0.176705,-0.495222,4.27073,-0.192001,-0.625199,4.28515,-0.158459,-0.308161,4.30824,-0.152265,0.0247698,4.38893,-0.152265,0.0247698,4.38893,
0.00826326,-0.46903,4.48082,-0.000739655,-0.588806,4.56845,0.017688,-0.302754,4.44137,-0.0131952,0.0177058,4.38816,-0.180463,-0.478089,4.25757,-0.202365,-0.608465,4.29366,-0.158017,-0.294473,4.27387,-0.158017,-0.294473,4.27387,
-0.146131,0.0255469,4.37504,0.0103021,-0.444542,4.49291,0.00628174,-0.54841,4.60619,0.00558184,-0.297339,4.42305,-0.0059539,0.0162868,4.3755,-0.182263,-0.472781,4.234,-0.209461,-0.601349,4.25551,-0.209461,-0.601349,4.25551,
-0.153497,-0.287912,4.26859,-0.152781,0.0259122,4.36149,0.0104938,-0.44011,4.48454,0.0130101,-0.542466,4.59949,0.00315962,-0.291252,4.41733,-0.0118978,0.012669,4.36534,-0.184797,-0.463694,4.2132,-0.184797,-0.463694,4.2132,
-0.217423,-0.590988,4.23536,-0.153086,-0.279201,4.24781,-0.155368,0.0257014,4.35362,0.0159899,-0.433663,4.47797,0.0242622,-0.531496,4.59765,0.00183878,-0.285464,4.41012,-0.0157112,0.0106013,4.35466,-0.0157112,0.0106013,4.35466,
-0.183158,-0.455291,4.20805,-0.220377,-0.58169,4.25014,-0.153029,-0.272194,4.22852,-0.157908,0.0263912,4.33911,0.0678415,-0.384254,4.47672,0.139508,-0.432734,4.60675,-0.024361,-0.284369,4.39039,-0.024361,-0.284369,4.39039,
-0.0181653,0.00964443,4.34393,-0.188312,-0.454693,4.1721,-0.233225,-0.578632,4.19849,-0.153603,-0.27025,4.21981,-0.158104,0.0259968,4.32117,0.0688054,-0.375472,4.47254,0.1413,-0.418262,4.60445,0.1413,-0.418262,4.60445,
-0.0280731,-0.282587,4.38416,-0.0187567,0.00981673,4.32611,-0.18771,-0.453797,4.16404,-0.22225,-0.581028,4.20517,-0.15569,-0.269684,4.20534,-0.156681,0.0241936,4.29915,0.0747638,-0.402999,4.44161,0.0747638,-0.402999,4.44161,
0.149754,-0.477743,4.55113,-0.0265666,-0.282181,4.38453,-0.0168417,0.00964614,4.31313,-0.192216,-0.454572,4.13533,-0.21429,-0.584589,4.17342,-0.16124,-0.270535,4.18812,-0.159653,0.0239927,4.28837,-0.159653,0.0239927,4.28837,
0.0180328,-0.420044,4.42399,0.0305918,-0.531477,4.5251,-0.0264235,-0.27416,4.35939,-0.0183084,0.00893588,4.29988,-0.194414,-0.454853,4.12489,-0.212579,-0.585355,4.15333,-0.170755,-0.269972,4.18075,-0.170755,-0.269972,4.18075,
-0.160204,0.0217558,4.27634,0.0190488,-0.416102,4.44489,0.0395751,-0.506161,4.57038,-0.0109269,-0.278594,4.3667,-0.0200521,0.00669733,4.28211,-0.183832,-0.453375,4.11485,-0.192732,-0.584334,4.13781,-0.192732,-0.584334,4.13781,
-0.190917,-0.265965,4.1606,-0.161647,0.020333,4.26099,0.0144716,-0.435764,4.41636,0.0368356,-0.536962,4.52955,-0.00890522,-0.279178,4.36145,-0.0221283,0.00539845,4.26649,-0.182402,-0.458538,4.10717,-0.182402,-0.458538,4.10717,
-0.190206,-0.590058,4.1391,-0.193584,-0.271632,4.15543,-0.159983,0.0143806,4.23729,-0.0671729,-0.451527,4.35337,-0.137218,-0.561154,4.40363,-0.0192417,-0.275106,4.34111,-0.0210417,0.00274821,4.25371,-0.0210417,0.00274821,4.25371,
-0.186998,-0.463315,4.10955,-0.196506,-0.594877,4.14588,-0.199323,-0.276494,4.1439,-0.161771,0.0118941,4.22142,-0.0153693,-0.419469,4.3669,-0.0399156,-0.533768,4.45962,0.0010248,-0.267135,4.30311,0.0010248,-0.267135,4.30311,
-0.0231345,0.00167803,4.22947,-0.183797,-0.469727,4.09948,-0.192453,-0.600914,4.14569,-0.209595,-0.283587,4.13144,-0.170492,0.00868413,4.18605,0.00690286,-0.390118,4.36424,0.0228473,-0.46326,4.50391,0.0228473,-0.46326,4.50391,
-0.0556515,-0.273626,4.27327,-0.0293879,0.000107155,4.20686,-0.186458,-0.473742,4.1016,-0.209159,-0.603975,4.13404,-0.212348,-0.286037,4.12112,-0.168728,0.00730643,4.1763,0.036919,-0.401437,4.3274,0.036919,-0.401437,4.3274,
0.106403,-0.490319,4.42663,-0.0528504,-0.274052,4.26737,-0.0284152,0.00264837,4.1913,-0.195116,-0.47671,4.0782,-0.2034,-0.605594,4.14022,-0.216445,-0.289704,4.10859,-0.170168,0.0054131,4.15081,-0.170168,0.0054131,4.15081,
-0.0182998,-0.421053,4.29562,-0.0359819,-0.528841,4.40164,-0.0577292,-0.279721,4.21659,-0.0302145,0.00371905,4.16682,-0.202155,-0.479602,4.07114,-0.217164,-0.610066,4.12237,-0.21846,-0.292621,4.09843,-0.21846,-0.292621,4.09843,
-0.175142,0.00472264,4.13499,0.0168888,-0.410843,4.21117,0.0723483,-0.51712,4.29806,-0.099703,-0.279404,4.18373,-0.0344604,0.00465793,4.15088,-0.199177,-0.484276,4.07542,-0.216957,-0.614673,4.12583,-0.216957,-0.614673,4.12583,
-0.21927,-0.298013,4.0936,-0.180717,0.00119156,4.11761,-0.0112415,-0.459939,4.15314,0.0261034,-0.581777,4.22108,-0.0759661,-0.296758,4.1305,-0.0427167,0.000851587,4.12987,-0.162528,-0.48834,4.08556,-0.162528,-0.48834,4.08556,
-0.196784,-0.615972,4.13294,-0.223411,-0.302832,4.08412,-0.185095,-0.00263105,4.09939,-0.0343869,-0.475328,4.1119,-0.0315614,-0.607566,4.15343,-0.0699259,-0.303737,4.07277,-0.0465149,-0.000755104,4.11535,-0.0465149,-0.000755104,4.11535,
-0.186424,-0.491039,4.07274,-0.195734,-0.619602,4.13838,-0.217785,-0.309662,4.07284,-0.199385,-0.00743034,4.07563,-0.0121135,-0.489407,4.05846,-0.01738,-0.620709,4.11121,-0.0650806,-0.315419,4.0392,-0.0650806,-0.315419,4.0392,
-0.0635367,-0.010232,4.08479,-0.180828,-0.492804,4.06054,-0.177329,-0.623154,4.11964,-0.220782,-0.313753,4.05958,-0.205627,-0.00995934,4.06223,-0.0123535,-0.494519,4.02101,-0.0241118,-0.626955,4.05446,-0.0241118,-0.626955,4.05446,
-0.0480011,-0.314866,3.99721,-0.0680587,-0.0111141,4.07423,-0.190564,-0.496833,4.05593,-0.193141,-0.625108,4.12454,-0.219878,-0.315778,4.05608,-0.21345,-0.0119429,4.0483,-0.0132415,-0.49598,3.96794,-0.0132415,-0.49598,3.96794,
-0.0129233,-0.629022,4.00665,-0.0489136,-0.314967,3.96385,-0.0757736,-0.0131859,4.05816,-0.190028,-0.496987,4.05313,-0.191476,-0.623791,4.1269,-0.224762,-0.317725,4.04905,-0.215155,-0.0140387,4.03434,-0.215155,-0.0140387,4.03434,
-0.00596267,-0.501201,3.91158,0.00348456,-0.6317,3.921,-0.0534015,-0.315973,3.94347,-0.0778095,-0.0140432,4.04418,-0.188655,-0.495697,4.04475,-0.189933,-0.620582,4.12401,-0.225975,-0.315052,4.04518,-0.225975,-0.315052,4.04518,
-0.214313,-0.0131562,4.01766,-0.0100877,-0.491931,3.88767,-0.00687744,-0.624634,3.91027,-0.0373171,-0.305881,3.89957,-0.0767988,-0.0114774,4.02754,-0.193078,-0.493637,4.04438,-0.186926,-0.620078,4.11854,-0.186926,-0.620078,4.11854,
-0.225835,-0.314046,4.04236,-0.215241,-0.0126981,4.00863,0.0176344,-0.473972,3.86769,0.0820507,-0.588588,3.91958,-0.0702066,-0.308567,3.89166,-0.0779539,-0.0114323,4.02169,-0.182234,-0.495455,4.03578,-0.182234,-0.495455,4.03578,
-0.186447,-0.616553,4.12396,-0.220367,-0.313831,4.03542,-0.214626,-0.013141,3.99552,-0.0109585,-0.493336,3.823,-0.00336952,-0.625024,3.83801,-0.034988,-0.306268,3.87259,-0.0768311,-0.0118523,4.00502,-0.0768311,-0.0118523,4.00502,
-0.192112,-0.489785,4.04171,-0.189919,-0.612462,4.12607,-0.223453,-0.311599,4.03228,-0.207211,-0.0162498,3.97432,-0.0231281,-0.493245,3.83759,-0.0381785,-0.625668,3.87547,-0.0203466,-0.306384,3.86006,-0.0203466,-0.306384,3.86006,
-0.0687857,-0.0113993,3.98967,-0.194103,-0.488443,4.04189,-0.195617,-0.610046,4.12885,-0.221396,-0.313752,4.02098,-0.199548,-0.0204194,3.95847,0.0163342,-0.494059,3.91763,0.0566601,-0.584267,4.03865,0.0566601,-0.584267,4.03865,
-0.0450042,-0.348914,3.85881,-0.0597421,-0.0142092,3.96839,-0.19673,-0.48726,4.03843,-0.201488,-0.607743,4.12776,-0.210211,-0.316089,4.00685,-0.193524,-0.0251904,3.93475,0.0504264,-0.488154,3.74979,0.0504264,-0.488154,3.74979,
0.127169,-0.588157,3.74329,-0.0331745,-0.325638,3.84773,-0.0520355,-0.0184113,3.94401,-0.195703,-0.48543,4.03329,-0.203168,-0.604392,4.12553,-0.203324,-0.316659,3.99601,-0.187953,-0.0293578,3.91318,-0.187953,-0.0293578,3.91318,
0.0469831,-0.499725,3.74938,0.111221,-0.613438,3.75807,-0.0280084,-0.332652,3.84083,-0.0458683,-0.0219724,3.92027,-0.213988,-0.483339,4.03425,-0.232718,-0.59096,4.14311,-0.181805,-0.331746,3.97403,-0.181805,-0.331746,3.97403,
-0.176449,-0.037913,3.88675,0.0330571,-0.507749,3.74837,0.0876138,-0.628013,3.76399,-0.0317461,-0.334064,3.82686,-0.0312831,-0.0224392,3.88674,-0.233727,-0.474441,4.01335,-0.287437,-0.577058,4.11238,-0.287437,-0.577058,4.11238,
-0.163482,-0.330934,3.96098,-0.169903,-0.0417671,3.86379,-0.0801732,-0.451759,3.87436,-0.133197,-0.502173,4.01641,0.000408165,-0.349743,3.78069,-0.0254312,-0.0246448,3.86757,-0.192874,-0.477775,3.98831,-0.192874,-0.477775,3.98831,
-0.191024,-0.592851,4.08774,-0.163007,-0.327321,3.92293,-0.165522,-0.0414393,3.84168,-0.0354925,-0.506245,3.84035,-0.0624548,-0.597109,3.966,-0.0105712,-0.35197,3.77884,-0.0223185,-0.0244885,3.85226,-0.0223185,-0.0244885,3.85226,
-0.15347,-0.487054,3.97681,-0.124913,-0.595706,4.08002,-0.17603,-0.330813,3.91935,-0.155408,-0.0423707,3.82257,-0.0122373,-0.516009,3.7412,-0.0230181,-0.648513,3.78929,0.0193135,-0.332018,3.76905,0.0193135,-0.332018,3.76905,
-0.012728,-0.0240673,3.82318,-0.191423,-0.475843,3.94803,-0.230902,-0.555233,4.07917,-0.144101,-0.326319,3.88545,-0.151241,-0.0373496,3.80531,-0.0132505,-0.522445,3.77809,-0.0256384,-0.64569,3.8612,-0.0256384,-0.64569,3.8612,
0.00593226,-0.343577,3.77094,-0.0120397,-0.0244892,3.81755,-0.174101,-0.491214,3.8994,-0.211493,-0.604311,3.99225,-0.142028,-0.32623,3.86165,-0.146793,-0.0345038,3.79131,-0.00673605,-0.5129,3.75855,-0.00673605,-0.5129,3.75855,
-0.0149426,-0.64233,3.82392,0.0141589,-0.332697,3.75808,-0.00802036,-0.0245454,3.79497,-0.156502,-0.492364,3.86169,-0.171609,-0.611604,3.95221,-0.136674,-0.328852,3.81835,-0.138156,-0.0326252,3.7702,-0.138156,-0.0326252,3.7702,
0.00385376,-0.515243,3.76478,-0.000552323,-0.645256,3.82844,0.0106613,-0.334221,3.76395,-0.000714231,-0.0257455,3.78175,-0.150666,-0.503092,3.82863,-0.164296,-0.626163,3.91136,-0.144156,-0.332189,3.79809,-0.144156,-0.332189,3.79809,
-0.135285,-0.0322152,3.76396,-0.0267506,-0.524581,3.78255,-0.0670883,-0.645112,3.85631,0.0193411,-0.349251,3.78071,0.00350117,-0.0282942,3.76786,-0.150291,-0.51427,3.78101,-0.161165,-0.646074,3.83342,-0.161165,-0.646074,3.83342,
-0.146665,-0.335136,3.7696,-0.131456,-0.0311157,3.75512,-0.00242207,-0.525862,3.77823,-0.0225531,-0.651741,3.85115,0.0198458,-0.346352,3.77626,0.00736388,-0.0287048,3.75816,-0.166083,-0.517224,3.74849,-0.166083,-0.517224,3.74849,
-0.195316,-0.64676,3.79832,-0.138407,-0.340104,3.73719,-0.125195,-0.0333427,3.73975,0.0608483,-0.506946,3.77109,0.0887401,-0.628284,3.85208,0.00518313,-0.334728,3.76678,0.0144319,-0.0319338,3.74451,0.0144319,-0.0319338,3.74451,
-0.163635,-0.519618,3.72063,-0.185616,-0.65007,3.77432,-0.144863,-0.340088,3.7162,-0.120972,-0.0321414,3.72968,0.0322794,-0.511992,3.7627,0.0277354,-0.639386,3.8355,0.00834384,-0.338598,3.73919,0.00834384,-0.338598,3.73919,
0.0179343,-0.0318991,3.73481,-0.163869,-0.518203,3.69767,-0.189663,-0.647909,3.75157,-0.140314,-0.340938,3.68624,-0.122081,-0.0314141,3.72099,0.0154937,-0.508254,3.77983,-0.00328711,-0.623864,3.87608,-0.00328711,-0.623864,3.87608,
0.0251596,-0.337247,3.74839,0.0150133,-0.0346181,3.72248,-0.141863,-0.525154,3.66838,-0.179189,-0.653734,3.69971,-0.144774,-0.339195,3.66056,-0.122324,-0.0292565,3.70955,0.0308175,-0.510957,3.77079,0.0308175,-0.510957,3.77079,
0.0285536,-0.632397,3.85888,0.0193542,-0.337921,3.74552,0.0140828,-0.0356312,3.71438,-0.158391,-0.522734,3.61774,-0.180518,-0.654879,3.65003,-0.141018,-0.337618,3.63721,-0.121525,-0.0280157,3.69817,-0.121525,-0.0280157,3.69817,
0.0285361,-0.51117,3.76256,0.0227582,-0.633086,3.84941,0.0205102,-0.335843,3.74217,0.0146629,-0.0355592,3.7032,-0.154771,-0.515418,3.61093,-0.16088,-0.648809,3.65358,-0.144027,-0.334309,3.60565,-0.144027,-0.334309,3.60565,
-0.121244,-0.027551,3.69077,0.0250117,-0.509266,3.7566,0.0160589,-0.631441,3.8424,0.0222236,-0.334271,3.73509,0.0149427,-0.0350865,3.69222,-0.14179,-0.512768,3.57112,-0.151425,-0.645975,3.61389,-0.151425,-0.645975,3.61389,
-0.135872,-0.330506,3.57107,-0.119343,-0.026637,3.67691,0.026748,-0.509392,3.742,0.0212416,-0.634117,3.82216,0.0341678,-0.338213,3.71253,0.0163026,-0.0358752,3.68147,-0.142183,-0.520011,3.54072,-0.142183,-0.520011,3.54072,
-0.154981,-0.653333,3.57088,-0.127822,-0.334372,3.56369,-0.116569,-0.0292661,3.66767,0.0201386,-0.507476,3.75175,0.010161,-0.624248,3.84807,0.0255852,-0.338827,3.71605,0.0193919,-0.0388569,3.67214,0.0193919,-0.0388569,3.67214,
-0.155858,-0.515383,3.53999,-0.198104,-0.64101,3.59367,-0.115595,-0.33676,3.54776,-0.115455,-0.0319077,3.6483,0.0223294,-0.508688,3.74157,0.0100198,-0.627918,3.83287,0.0259604,-0.336302,3.71371,0.0259604,-0.336302,3.71371,
0.0219398,-0.0427011,3.65368,-0.155361,-0.520103,3.51333,-0.199366,-0.64398,3.57331,-0.115989,-0.337801,3.54002,-0.114004,-0.0322214,3.6304,0.0177204,-0.50744,3.73236,0.00076635,-0.629204,3.817,0.00076635,-0.629204,3.817,
0.0258523,-0.33205,3.71229,0.0248731,-0.0438214,3.64101,-0.151271,-0.520199,3.47681,-0.195068,-0.647042,3.50935,-0.11625,-0.336161,3.52007,-0.109901,-0.0336039,3.62023,0.0266086,-0.503157,3.73275,0.0266086,-0.503157,3.73275,
0.0180904,-0.622717,3.824,0.0255297,-0.331638,3.70287,0.029002,-0.0444944,3.6319,-0.131425,-0.528048,3.4236,-0.167724,-0.652975,3.4901,-0.125255,-0.3358,3.48195,-0.109607,-0.0390412,3.60431,-0.109607,-0.0390412,3.60431,
0.0264589,-0.507867,3.72456,0.0240621,-0.627291,3.81678,0.0243706,-0.337559,3.6928,0.0302874,-0.0538837,3.61377,-0.144343,-0.52552,3.40935,-0.182105,-0.654409,3.44067,-0.120594,-0.340383,3.47282,-0.120594,-0.340383,3.47282,
-0.106582,-0.0433738,3.59449,0.0333894,-0.509809,3.71955,0.0372138,-0.629044,3.81207,0.0224741,-0.340788,3.68598,0.0326671,-0.0590822,3.60286,-0.15056,-0.530431,3.40446,-0.176685,-0.662085,3.43283,-0.176685,-0.662085,3.43283,
-0.126461,-0.345609,3.45537,-0.106283,-0.0473671,3.571,0.0374667,-0.505057,3.72077,0.0489275,-0.618498,3.8224,0.0203961,-0.341482,3.67711,0.0331236,-0.0618443,3.58973,-0.132646,-0.538667,3.3946,-0.132646,-0.538667,3.3946,
-0.18434,-0.661385,3.41134,-0.119836,-0.347774,3.43921,-0.105365,-0.0501563,3.55847,0.0339176,-0.514704,3.70321,0.0329474,-0.630071,3.80277,0.0203669,-0.344309,3.67159,0.0326792,-0.0701149,3.57329,0.0326792,-0.0701149,3.57329,
-0.152669,-0.537686,3.36008,-0.194327,-0.665124,3.38352,-0.121146,-0.354443,3.42506,-0.108007,-0.0548229,3.53668,0.0330106,-0.496379,3.70974,0.0397389,-0.596622,3.82924,0.0180773,-0.344735,3.6459,0.0180773,-0.344735,3.6459,
0.0313759,-0.0685766,3.5515,-0.12443,-0.545753,3.36403,-0.136411,-0.679545,3.39226,-0.127305,-0.359136,3.40639,-0.10544,-0.0596632,3.51624,0.0171413,-0.498847,3.69207,0.00404162,-0.605846,3.80263,0.00404162,-0.605846,3.80263,
0.0245706,-0.341095,3.63672,0.0340265,-0.067339,3.53379,-0.132921,-0.552115,3.33673,-0.155066,-0.683132,3.3497,-0.130381,-0.365459,3.39671,-0.105008,-0.0641301,3.49664,-0.00770947,-0.511042,3.65065,-0.00770947,-0.511042,3.65065,
-0.0513484,-0.624877,3.73722,0.0244166,-0.345131,3.61361,0.0349079,-0.0681763,3.51032,-0.126286,-0.557474,3.34419,-0.143338,-0.690944,3.37376,-0.134574,-0.370605,3.38115,-0.10244,-0.0702638,3.4764,-0.10244,-0.0702638,3.4764,
-0.0539023,-0.533381,3.60824,-0.138438,-0.634537,3.65904,0.0237454,-0.366501,3.60365,0.0371167,-0.0731838,3.48907,-0.128617,-0.559379,3.34038,-0.147829,-0.69266,3.37683,-0.134554,-0.373264,3.3661,-0.134554,-0.373264,3.3661,
-0.117091,-0.0676707,3.43237,0.0131421,-0.503966,3.60009,0.00523606,-0.622657,3.69333,0.0219943,-0.34673,3.54455,0.0236653,-0.0716458,3.4499,-0.127741,-0.559587,3.3299,-0.141623,-0.693583,3.36291,-0.141623,-0.693583,3.36291,
-0.138369,-0.373664,3.35575,-0.115945,-0.0681501,3.42667,0.00863108,-0.516036,3.56798,-0.00308566,-0.62962,3.66979,0.0190745,-0.351687,3.52514,0.023411,-0.0701913,3.44239,-0.127498,-0.559301,3.33831,-0.127498,-0.559301,3.33831,
-0.14198,-0.692959,3.38089,-0.138829,-0.375576,3.34902,-0.118091,-0.0677524,3.3956,-0.0156291,-0.545588,3.49428,0.0191222,-0.648806,3.60397,0.0172615,-0.365918,3.4668,0.0200977,-0.0712915,3.41667,0.0200977,-0.0712915,3.41667,
