Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z 
-0.130852,-0.00252789,4.24478,0.0434869,-0.498375,4.17286,0.0498522,-0.624671,4.23767,0.0327055,-0.313306,4.21445,0.00781898,-0.000187522,4.24652,-0.0569307,-0.498737,4.25085,-0.10365,-0.604369,4.33682,-0.10365,-0.604369,4.33682,
-0.121157,-0.314056,4.22941,-0.129448,-0.00138828,4.22223,0.0381366,-0.500092,4.16711,0.0428422,-0.625799,4.22233,0.0318957,-0.314215,4.1927,0.00903501,0.00112336,4.22967,-0.0552862,-0.502075,4.19485,-0.0552862,-0.502075,4.19485,
-0.104471,-0.617902,4.25076,-0.12306,-0.318964,4.16567,-0.12635,-0.00134323,4.20422,0.0371393,-0.501048,4.16905,0.0364678,-0.626075,4.22961,0.0344573,-0.316128,4.18588,0.0125714,-0.000716251,4.19448,0.0125714,-0.000716251,4.19448,
-0.0751043,-0.516446,4.14038,-0.128353,-0.630679,4.17231,-0.123509,-0.321006,4.12502,-0.118908,-0.00229761,4.17574,0.0404602,-0.503557,4.15855,0.0457783,-0.627104,4.21561,0.0357304,-0.317513,4.16854,0.0357304,-0.317513,4.16854,
0.0196997,-0.00137606,4.16834,-0.0729087,-0.524307,4.08266,-0.123283,-0.633437,4.08241,-0.123479,-0.318166,4.07609,-0.117522,3.1849e-05,4.14995,0.0387621,-0.499869,4.16362,0.0416841,-0.62059,4.22775,0.0416841,-0.62059,4.22775,
0.0350715,-0.316475,4.15533,0.0217277,0.000575607,4.1517,-0.0643603,-0.520734,4.05227,-0.118816,-0.625558,4.04621,-0.124596,-0.31247,4.01376,-0.114309,-0.000359337,4.12782,0.016978,-0.494639,4.15163,0.016978,-0.494639,4.15163,
0.00042278,-0.609248,4.22993,0.042092,-0.314381,4.13591,0.0268413,0.00197934,4.12064,-0.0643769,-0.530141,3.99292,-0.114944,-0.626636,3.96492,-0.123407,-0.310136,3.98424,-0.115543,0.00106676,4.10628,-0.115543,0.00106676,4.10628,
0.0234619,-0.492494,4.14363,0.0138346,-0.609153,4.22116,0.0383184,-0.311678,4.12796,0.0250992,0.0039378,4.1028,-0.112234,-0.672529,3.79553,-0.107311,-0.624712,3.92038,-0.123016,-0.308673,3.95133,-0.123016,-0.308673,3.95133,
-0.122003,0.000206662,4.08479,0.00365508,-0.496469,4.09353,-0.0237397,-0.62005,4.13385,0.037987,-0.309991,4.12321,0.0165519,-5.21741e-05,4.07371,-0.114034,-0.666943,3.73386,-0.108525,-0.618211,3.8602,-0.108525,-0.618211,3.8602,
-0.128894,-0.303645,3.90788,-0.120115,-0.00147711,4.06225,0.0213183,-0.486767,4.12254,0.00876812,-0.60595,4.202,0.0263876,-0.317029,4.08507,0.0195895,-0.00106736,4.05325,-0.109903,-0.670319,3.71777,-0.109903,-0.670319,3.71777,
-0.104365,-0.620617,3.84567,-0.126902,-0.304742,3.88034,-0.122793,-0.003817,4.03994,0.0183532,-0.494351,4.08226,0.00852058,-0.621742,4.14418,0.0113522,-0.317341,4.06694,0.0174077,-0.00159393,4.03113,0.0174077,-0.00159393,4.03113,
-0.114388,-0.676608,3.68684,-0.107967,-0.627126,3.81482,-0.116346,-0.311344,3.85964,-0.124196,-0.00819953,4.01513,0.0179668,-0.49032,4.0825,0.0102487,-0.615397,4.15355,0.0130952,-0.316076,4.06022,0.0130952,-0.316076,4.06022,
0.0160749,-0.00565141,4.00318,-0.12746,-0.689774,3.70613,-0.122433,-0.640156,3.83415,-0.116266,-0.322479,3.8415,-0.140736,-0.0130433,3.97891,0.0268834,-0.487722,4.07888,0.0263781,-0.61039,4.15773,0.0263781,-0.61039,4.15773,
0.0201089,-0.329223,4.02278,0.00368058,-0.0147933,3.97909,-0.191407,-0.680726,3.64361,-0.187906,-0.631216,3.77178,-0.116044,-0.325719,3.83359,-0.148877,-0.0168501,3.96181,0.0403619,-0.476454,4.11062,0.0403619,-0.476454,4.11062,
0.056714,-0.568947,4.2333,0.00877255,-0.339977,4.03133,-0.00912249,-0.0251667,3.95326,-0.184391,-0.668416,3.54646,-0.174776,-0.618584,3.67393,-0.123064,-0.32837,3.80405,-0.15116,-0.0239874,3.93935,-0.15116,-0.0239874,3.93935,
0.0567612,-0.481014,4.08526,0.0965215,-0.566299,4.2077,0.00322953,-0.338842,4.01924,-0.011482,-0.0328391,3.92712,-0.135035,-0.520384,3.66802,-0.15577,-0.642218,3.65502,-0.127671,-0.34084,3.76462,-0.127671,-0.34084,3.76462,
-0.157839,-0.0353737,3.88747,0.042918,-0.507102,4.04354,0.0681874,-0.621303,4.13579,0.00797807,-0.340255,4.01211,-0.0144407,-0.0425819,3.8872,-0.129395,-0.581543,3.62305,-0.114385,-0.694318,3.65441,-0.114385,-0.694318,3.65441,
-0.126767,-0.348672,3.74421,-0.158615,-0.0403543,3.86965,0.0125698,-0.480097,4.04163,0.00515011,-0.578723,4.15945,0.00808757,-0.341036,3.96106,-0.0169706,-0.0464189,3.85925,-0.119904,-0.53381,3.63952,-0.119904,-0.53381,3.63952,
-0.123934,-0.661582,3.6419,-0.143985,-0.350303,3.71711,-0.164681,-0.0458498,3.82896,0.0061192,-0.477613,3.99048,0.00528103,-0.586213,4.09484,0.0185969,-0.327073,3.92354,-0.0227868,-0.0498933,3.8232,-0.0227868,-0.0498933,3.8232,
-0.141357,-0.57959,3.62891,-0.135955,-0.676635,3.62515,-0.157699,-0.356869,3.69063,-0.167363,-0.0519999,3.80665,0.00368054,-0.505056,3.93679,-0.00515343,-0.62433,4.02255,0.0164305,-0.332939,3.90849,0.0164305,-0.332939,3.90849,
-0.0265119,-0.0588469,3.80085,-0.136673,-0.5451,3.59954,-0.141891,-0.673493,3.60463,-0.154634,-0.359763,3.67181,-0.169343,-0.0526529,3.76875,0.0159658,-0.473983,3.92081,0.0316611,-0.565252,4.04392,0.0316611,-0.565252,4.04392,
-0.0166599,-0.338695,3.83805,-0.029358,-0.0512047,3.75106,-0.153416,-0.59312,3.61357,-0.134289,-0.68943,3.63688,-0.167522,-0.360432,3.65599,-0.177211,-0.0495755,3.7371,0.00922389,-0.500194,3.84269,0.00922389,-0.500194,3.84269,
0.011327,-0.623475,3.91927,-0.0313712,-0.356806,3.76289,-0.0363418,-0.05099,3.73284,-0.154898,-0.567368,3.59754,-0.139215,-0.677145,3.68444,-0.169484,-0.362452,3.65381,-0.184532,-0.0491111,3.70513,-0.184532,-0.0491111,3.70513,
0.0188669,-0.481376,3.76971,0.0838068,-0.569796,3.87091,-0.0743248,-0.356937,3.70604,-0.0470492,-0.0488614,3.69286,-0.157679,-0.571775,3.60513,-0.122735,-0.674325,3.68368,-0.17938,-0.363184,3.65183,-0.17938,-0.363184,3.65183,
-0.190306,-0.0488518,3.67747,0.018957,-0.525213,3.70482,0.050853,-0.648156,3.76697,-0.0357212,-0.361445,3.66912,-0.0510635,-0.0491066,3.67282,-0.149115,-0.553713,3.61029,-0.0997611,-0.669206,3.67335,-0.0997611,-0.669206,3.67335,
-0.192466,-0.366867,3.63898,-0.192907,-0.0531298,3.64445,0.013731,-0.536478,3.64966,0.0504087,-0.659563,3.70164,-0.0211676,-0.364575,3.61475,-0.0516801,-0.0504961,3.64462,-0.156066,-0.549162,3.60394,-0.156066,-0.549162,3.60394,
-0.149574,-0.676761,3.65862,-0.194258,-0.364489,3.6191,-0.19769,-0.0515796,3.61209,0.0358839,-0.533418,3.58929,0.0905204,-0.649891,3.63511,-0.018177,-0.360966,3.56451,-0.0562514,-0.046854,3.6135,-0.0562514,-0.046854,3.6135,
-0.15867,-0.548371,3.60365,-0.154403,-0.672816,3.67211,-0.193392,-0.368746,3.59352,-0.199774,-0.0544323,3.59127,0.041429,-0.531877,3.52708,0.0943953,-0.649489,3.57078,-0.0232813,-0.361296,3.50944,-0.0232813,-0.361296,3.50944,
-0.059871,-0.0488579,3.59009,-0.150247,-0.546809,3.57831,-0.142823,-0.672139,3.6431,-0.199981,-0.363183,3.59443,-0.206697,-0.0533789,3.5636,0.0345364,-0.541612,3.45793,0.0858571,-0.659587,3.47581,0.0858571,-0.659587,3.47581,
-0.0168589,-0.357018,3.46842,-0.0662364,-0.0476872,3.5626,-0.152068,-0.542924,3.57092,-0.136636,-0.668622,3.63064,-0.207766,-0.360772,3.59042,-0.208186,-0.0554377,3.54015,0.0315463,-0.538288,3.40901,0.0315463,-0.538288,3.40901,
0.0825941,-0.657214,3.43426,-0.0147461,-0.352816,3.42483,-0.0681358,-0.0485033,3.54197,-0.151396,-0.538881,3.56483,-0.133036,-0.660473,3.63747,-0.206528,-0.360923,3.56363,-0.216632,-0.0542652,3.51548,-0.216632,-0.0542652,3.51548,
0.0262111,-0.541646,3.38061,0.106951,-0.639726,3.39214,-0.0346105,-0.352647,3.38897,-0.0756364,-0.0498277,3.52065,-0.109972,-0.579091,3.50412,-0.146652,-0.663691,3.62647,-0.20794,-0.35957,3.55889,-0.20794,-0.35957,3.55889,
-0.22051,-0.0576773,3.49435,0.0435729,-0.528189,3.30675,0.118334,-0.631788,3.31957,-0.0315518,-0.349269,3.35471,-0.0785623,-0.0508522,3.49887,-0.103529,-0.582155,3.47457,-0.139904,-0.665404,3.59842,-0.139904,-0.665404,3.59842,
-0.209431,-0.360867,3.53909,-0.217861,-0.0603784,3.46898,0.0527489,-0.525455,3.29358,0.132552,-0.627481,3.32955,-0.0345476,-0.353904,3.33071,-0.0767399,-0.0547737,3.47626,-0.123738,-0.585805,3.47805,-0.123738,-0.585805,3.47805,
-0.157389,-0.661571,3.60892,-0.217561,-0.360708,3.52864,-0.218957,-0.0628307,3.45038,-0.00210795,-0.545646,3.24188,0.0510825,-0.658959,3.24015,-0.0340563,-0.35188,3.28841,-0.0769922,-0.0583179,3.4492,-0.0769922,-0.0583179,3.4492,
-0.117215,-0.589937,3.4466,-0.14318,-0.664611,3.5806,-0.216203,-0.363872,3.50916,-0.224266,-0.0702301,3.4201,-0.0154504,-0.760105,3.09406,-0.0156356,-0.681683,3.2173,-0.0389176,-0.365768,3.27907,-0.0389176,-0.365768,3.27907,
-0.0812668,-0.0652035,3.42322,-0.108873,-0.59295,3.45591,-0.152362,-0.662215,3.58774,-0.215771,-0.36558,3.49642,-0.221226,-0.0802103,3.38953,-0.0337279,-0.737369,3.00671,-0.0224106,-0.678515,3.14454,-0.0224106,-0.678515,3.14454,
-0.0391953,-0.376262,3.26189,-0.0800055,-0.0721512,3.39734,-0.121664,-0.587898,3.47018,-0.164725,-0.650883,3.60608,-0.21616,-0.370773,3.4716,-0.219626,-0.0869564,3.36098,-0.0417264,-0.733131,2.99806,-0.0417264,-0.733131,2.99806,
-0.0427102,-0.698488,3.13149,-0.0422021,-0.389732,3.23,-0.0778118,-0.0826775,3.35925,-0.12316,-0.58899,3.46164,-0.161102,-0.643601,3.60371,-0.221979,-0.369103,3.46225,-0.224882,-0.0982377,3.32928,-0.224882,-0.0982377,3.32928,
-0.0630039,-0.764187,2.93322,-0.0555172,-0.696469,3.06515,-0.0487267,-0.394737,3.18541,-0.0816681,-0.0932605,3.33328,-0.136733,-0.582005,3.45895,-0.177116,-0.632251,3.60217,-0.212666,-0.384762,3.41461,-0.212666,-0.384762,3.41461,
-0.222148,-0.10608,3.29391,-0.070635,-0.761408,2.93388,-0.0630436,-0.712023,3.03869,-0.0564191,-0.409186,3.15586,-0.0780448,-0.102743,3.2931,-0.158457,-0.598054,3.4365,-0.206804,-0.64017,3.57986,-0.206804,-0.64017,3.57986,
-0.216474,-0.382642,3.40218,-0.226703,-0.114647,3.26395,-0.0779209,-0.617462,2.97854,-0.0533177,-0.713875,3.01172,-0.0370578,-0.402179,3.09829,-0.0832044,-0.110733,3.26809,-0.160683,-0.591268,3.40048,-0.160683,-0.591268,3.40048,
-0.197702,-0.636542,3.54704,-0.21509,-0.39372,3.35138,-0.222411,-0.123983,3.21507,-0.0650765,-0.641635,2.98339,-0.0761778,-0.733334,2.97906,-0.0529171,-0.42432,3.07457,-0.079443,-0.11831,3.21442,-0.079443,-0.11831,3.21442,
-0.141152,-0.596849,3.35335,-0.177744,-0.650553,3.4969,-0.225377,-0.399572,3.31569,-0.226243,-0.124444,3.18697,-0.0648133,-0.786199,2.83733,-0.0659475,-0.740008,2.96432,-0.0534312,-0.43216,3.06647,-0.0534312,-0.43216,3.06647,
-0.0831014,-0.120666,3.18867,-0.185776,-0.549476,3.3375,-0.187577,-0.654607,3.44729,-0.235233,-0.393059,3.28022,-0.228167,-0.121108,3.14603,-0.0893959,-0.789738,2.82511,-0.0942391,-0.743503,2.95194,-0.0942391,-0.743503,2.95194,
-0.0557394,-0.431692,3.03069,-0.0860239,-0.119245,3.15082,-0.18867,-0.568542,3.2648,-0.191334,-0.683315,3.36078,-0.235492,-0.411665,3.20823,-0.226337,-0.118575,3.11096,-0.075565,-0.803378,2.85646,-0.075565,-0.803378,2.85646,
-0.0766358,-0.757617,2.98359,-0.061798,-0.437926,3.02381,-0.0844828,-0.118778,3.11789,-0.196377,-0.578678,3.20616,-0.207669,-0.683617,3.31639,-0.22926,-0.420887,3.14608,-0.2199,-0.116495,3.07436,-0.2199,-0.116495,3.07436,
-0.0837137,-0.802872,2.82001,-0.0860743,-0.757208,2.94723,-0.0779491,-0.438696,3.0015,-0.0758101,-0.114868,3.06838,-0.17055,-0.605998,3.1045,-0.177474,-0.723262,3.19746,-0.218814,-0.435835,3.07269,-0.218814,-0.435835,3.07269,
-0.214859,-0.116944,3.04944,-0.0757543,-0.806626,2.84759,-0.0748057,-0.760977,2.97496,-0.0731804,-0.439489,2.98859,-0.0736414,-0.114992,3.05229,-0.153931,-0.641823,3.02683,-0.217021,-0.73689,3.12605,-0.217021,-0.73689,3.12605,
-0.217405,-0.441209,3.01337,-0.213758,-0.118049,3.01309,-0.0925826,-0.755468,2.88913,-0.0677567,-0.758158,3.01101,-0.0730055,-0.441472,2.96901,-0.0729273,-0.115632,3.01091,-0.177281,-0.626379,2.98114,-0.177281,-0.626379,2.98114,
-0.218088,-0.748388,3.04958,-0.21296,-0.445364,2.95585,-0.207733,-0.120014,2.97397,-0.110479,-0.796444,2.91062,-0.0602116,-0.757113,3.00465,-0.0711969,-0.441942,2.95531,-0.066189,-0.116234,2.97759,-0.066189,-0.116234,2.97759,
-0.20365,-0.622561,2.92097,-0.221518,-0.754375,2.96988,-0.212055,-0.442727,2.90487,-0.206026,-0.116304,2.95338,-0.0837926,-0.758432,2.87232,-0.0633477,-0.756426,2.99511,-0.0680536,-0.441155,2.94549,-0.0680536,-0.441155,2.94549,
-0.0644483,-0.116252,2.95264,-0.221986,-0.610689,2.88192,-0.237998,-0.741507,2.9388,-0.205616,-0.440311,2.84438,-0.205555,-0.11606,2.92643,-0.094493,-0.709747,2.88387,-0.0659404,-0.75343,2.99763,-0.0659404,-0.75343,2.99763,
-0.0718312,-0.44313,2.92651,-0.0639141,-0.119496,2.9215,-0.209357,-0.615096,2.80733,-0.226488,-0.748052,2.85086,-0.209615,-0.434241,2.79547,-0.204978,-0.114418,2.90445,-0.113037,-0.832031,2.94922,-0.113037,-0.832031,2.94922,
-0.0730623,-0.745988,2.99508,-0.066397,-0.437682,2.91701,-0.0636239,-0.116237,2.89605,-0.221634,-0.619916,2.73062,-0.226099,-0.754287,2.75477,-0.210168,-0.432865,2.76157,-0.204626,-0.114085,2.87658,-0.204626,-0.114085,2.87658,
-0.113089,-0.830615,2.94955,-0.0646423,-0.735549,2.99994,-0.0731224,-0.436966,2.89373,-0.0630393,-0.115987,2.86954,-0.160965,-0.644289,2.73316,-0.205307,-0.747891,2.69432,-0.212515,-0.425986,2.71133,-0.212515,-0.425986,2.71133,
-0.204889,-0.114708,2.85348,-0.0818892,-0.814606,2.92357,-0.0694698,-0.735513,2.98599,-0.0638753,-0.433667,2.88803,-0.0635106,-0.1171,2.84325,-0.194392,-0.614717,2.6318,-0.203841,-0.749586,2.66801,-0.203841,-0.749586,2.66801,
-0.204359,-0.427474,2.68029,-0.206752,-0.117808,2.82839,-0.0670235,-0.610839,2.89342,-0.0685232,-0.732787,2.9805,-0.0609756,-0.438359,2.86419,-0.064546,-0.12074,2.82241,-0.229349,-0.796049,2.48558,-0.229349,-0.796049,2.48558,
-0.223159,-0.751214,2.61321,-0.196833,-0.431525,2.65567,-0.21042,-0.121015,2.80161,-0.0755167,-0.610911,2.87644,-0.0910327,-0.737764,2.94999,-0.0549931,-0.436291,2.85624,-0.0685788,-0.125087,2.79328,-0.0685788,-0.125087,2.79328,
-0.193174,-0.801857,2.44052,-0.18653,-0.756961,2.56805,-0.195528,-0.44063,2.6412,-0.214703,-0.127237,2.77762,-0.0893532,-0.609887,2.87033,-0.118537,-0.732875,2.94802,-0.0603023,-0.442012,2.83641,-0.0603023,-0.442012,2.83641,
-0.0725173,-0.131333,2.77199,-0.202628,-0.936575,2.44979,-0.166523,-0.86394,2.46824,-0.194102,-0.450628,2.61873,-0.216048,-0.134751,2.74615,-0.0736138,-0.618801,2.859,-0.127182,-0.739172,2.91823,-0.127182,-0.739172,2.91823,
-0.0597049,-0.441349,2.82958,-0.073922,-0.140521,2.74054,-0.166382,-0.85791,2.32617,-0.166455,-0.812795,2.46964,-0.185481,-0.457709,2.58896,-0.212723,-0.144097,2.72253,-0.0858569,-0.621369,2.83555,-0.0858569,-0.621369,2.83555,
-0.133111,-0.738803,2.91295,-0.0588629,-0.44772,2.81036,-0.0706647,-0.148787,2.71715,-0.169115,-0.809232,2.31341,-0.163071,-0.764626,2.44086,-0.183004,-0.46706,2.56341,-0.218017,-0.152111,2.68988,-0.218017,-0.152111,2.68988,
-0.0653156,-0.62132,2.82421,-0.0899522,-0.747067,2.89813,-0.0560235,-0.448506,2.79544,-0.0753584,-0.158749,2.68469,-0.150385,-0.893862,2.29644,-0.150088,-0.812678,2.41527,-0.188168,-0.468448,2.51435,-0.188168,-0.468448,2.51435,
-0.218467,-0.160137,2.66276,-0.0740684,-0.615566,2.81702,-0.0810034,-0.729085,2.91988,-0.0546567,-0.453314,2.76907,-0.0754449,-0.166051,2.6541,-0.151603,-0.8841,2.304,-0.147577,-0.916272,2.44123,-0.147577,-0.916272,2.44123,
-0.182092,-0.483122,2.50045,-0.222895,-0.16833,2.62237,-0.194377,-0.636554,2.7605,-0.299409,-0.720356,2.79537,-0.0543464,-0.512693,2.77738,-0.0795166,-0.175249,2.62052,-0.152058,-0.877944,2.24486,-0.152058,-0.877944,2.24486,
-0.149127,-0.834119,2.37216,-0.181925,-0.489073,2.47693,-0.218466,-0.171608,2.59005,-0.112161,-0.63521,2.75612,-0.177583,-0.752153,2.80659,-0.046638,-0.472152,2.72865,-0.0737728,-0.17763,2.58848,-0.0737728,-0.17763,2.58848,
