Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z 
0.0171625,-0.288254,4.46296,-0.02079,0.0358502,4.45167,0.0176349,-0.349159,4.44773,0.0896501,-0.441914,4.49906,-0.176521,-0.274181,4.49177,-0.156407,0.0441321,4.44361,0.0215674,-0.468078,4.46868,0.0215674,-0.468078,4.46868,
0.0318809,-0.580992,4.54057,0.0137311,-0.283766,4.45163,-0.0178099,0.0420133,4.44274,-0.0754742,-0.474632,4.49287,-0.132662,-0.575712,4.56631,-0.153279,-0.284057,4.46107,-0.153696,0.039825,4.43006,-0.153696,0.039825,4.43006,
-0.0863939,-0.427525,4.4802,-0.171063,-0.501746,4.56066,0.0192987,-0.285056,4.44559,-0.0169008,0.0407967,4.4362,-0.0854538,-0.483046,4.46392,-0.149198,-0.58539,4.5185,-0.153907,-0.281984,4.44346,-0.153907,-0.281984,4.44346,
-0.150357,0.0361616,4.42167,0.0646481,-0.453749,4.45648,0.104413,-0.564441,4.52314,-0.00219237,-0.280029,4.44894,-0.0121753,0.0368226,4.42132,-0.0987739,-0.48713,4.44314,-0.171886,-0.585062,4.48807,-0.171886,-0.585062,4.48807,
-0.155309,-0.29204,4.38275,-0.146338,0.0326742,4.40998,0.0248804,-0.462332,4.46483,0.0292046,-0.575504,4.54458,0.0122837,-0.284473,4.43441,-0.00984274,0.034212,4.4132,-0.0971274,-0.492275,4.40983,-0.0971274,-0.492275,4.40983,
-0.168365,-0.592661,4.43485,-0.151983,-0.288797,4.35942,-0.143462,0.0300914,4.40306,0.0586824,-0.447707,4.47386,0.0937432,-0.550336,4.56419,0.00270496,-0.277911,4.44312,-0.00723816,0.031087,4.40346,-0.00723816,0.031087,4.40346,
-0.092323,-0.499387,4.36332,-0.156494,-0.599816,4.36123,-0.146908,-0.285697,4.33107,-0.137826,0.0270337,4.39223,0.0566815,-0.446009,4.47546,0.0888511,-0.548057,4.57033,0.00351381,-0.276798,4.44246,0.00351381,-0.276798,4.44246,
0.000286934,0.0239273,4.39184,-0.0867263,-0.489247,4.35795,-0.152487,-0.589266,4.35454,-0.142589,-0.279449,4.29829,-0.135394,0.0253113,4.38621,0.023951,-0.447943,4.47251,0.0276684,-0.553903,4.57099,0.0276684,-0.553903,4.57099,
0.0128339,-0.276446,4.43011,0.00243836,0.0207328,4.38609,-0.0907011,-0.499495,4.2822,-0.150467,-0.593237,4.2554,-0.137037,-0.276135,4.27487,-0.136132,0.0221901,4.37405,0.00384972,-0.445871,4.46282,0.00384972,-0.445871,4.46282,
-0.0109125,-0.552384,4.56153,0.0179924,-0.27506,4.42233,0.00314525,0.0165269,4.37555,-0.088582,-0.484592,4.30253,-0.155214,-0.579471,4.28141,-0.13897,-0.266115,4.2443,-0.136223,0.0222998,4.36797,-0.136223,0.0222998,4.36797,
-0.0467343,-0.449563,4.41654,-0.109908,-0.558832,4.4719,0.017964,-0.275251,4.41986,0.00286514,0.0162243,4.36509,-0.091826,-0.48546,4.28873,-0.159447,-0.575952,4.25808,-0.137466,-0.261726,4.22837,-0.137466,-0.261726,4.22837,
-0.134766,0.0212198,4.35871,-0.0349906,-0.451465,4.41348,-0.0885568,-0.567622,4.47095,0.0177065,-0.275549,4.41712,0.00429567,0.0139602,4.35856,-0.136449,-0.625969,4.02569,-0.139826,-0.574829,4.15348,-0.139826,-0.574829,4.15348,
-0.136968,-0.260809,4.21317,-0.136034,0.0200891,4.34023,-0.025034,-0.450193,4.42001,-0.0696685,-0.56643,4.49096,0.0181873,-0.275291,4.41151,0.00518247,0.00973149,4.34599,-0.147406,-0.623578,4.03094,-0.147406,-0.623578,4.03094,
-0.150663,-0.572257,4.15866,-0.138309,-0.256343,4.20106,-0.134664,0.0200196,4.33321,-0.00652742,-0.452999,4.41997,-0.0317819,-0.573332,4.49588,0.0178384,-0.276517,4.40687,0.00630514,0.00921499,4.33561,0.00630514,0.00921499,4.33561,
-0.149594,-0.628746,4.03456,-0.152519,-0.577186,4.16215,-0.139587,-0.260407,4.19329,-0.132588,0.0168271,4.31396,0.00298865,-0.437011,4.44198,-0.0155848,-0.544199,4.54563,0.0146537,-0.2748,4.39297,0.0146537,-0.2748,4.39297,
0.00781621,0.0086027,4.32286,-0.144573,-0.442975,4.11187,-0.154016,-0.57128,4.1224,-0.140471,-0.258787,4.18882,-0.133571,0.0164249,4.30813,0.00924884,-0.435843,4.44344,-0.00203548,-0.539846,4.55293,-0.00203548,-0.539846,4.55293,
0.0132135,-0.27501,4.39128,0.00618697,0.00871586,4.31214,-0.139705,-0.444672,4.09915,-0.154727,-0.57433,4.1242,-0.138377,-0.259055,4.16985,-0.131032,0.0131006,4.29135,-0.0147963,-0.441244,4.41161,-0.0147963,-0.441244,4.41161,
-0.055002,-0.554269,4.49469,0.0164382,-0.271969,4.38079,0.00894049,0.00604512,4.29922,-0.141725,-0.445251,4.09431,-0.157873,-0.574391,4.11407,-0.139266,-0.259287,4.16153,-0.133225,0.0117485,4.27944,-0.133225,0.0117485,4.27944,
-0.00408009,-0.438731,4.40789,-0.0335096,-0.552748,4.49609,0.0150036,-0.271222,4.36992,0.00598623,0.00482212,4.28281,-0.149754,-0.44805,4.08108,-0.185104,-0.573177,4.09807,-0.139536,-0.260995,4.14853,-0.139536,-0.260995,4.14853,
-0.132053,0.0112769,4.25468,0.0133108,-0.436458,4.41049,0.00346773,-0.547974,4.50964,0.0115585,-0.274412,4.36084,0.00878231,0.00541496,4.26507,-0.149689,-0.451976,4.0857,-0.181599,-0.578861,4.1093,-0.181599,-0.578861,4.1093,
-0.144009,-0.263201,4.13274,-0.128552,0.00714083,4.23767,0.0161211,-0.445086,4.36773,0.0140082,-0.566471,4.44863,0.00438733,-0.276703,4.33053,0.0123135,0.00428619,4.24548,-0.152034,-0.457592,4.0765,-0.152034,-0.457592,4.0765,
-0.180818,-0.585553,4.10284,-0.145381,-0.269442,4.12583,-0.134374,0.0066125,4.21603,0.000816999,-0.416272,4.34375,-0.0217681,-0.533474,4.42909,0.0295015,-0.252469,4.30126,0.00816992,0.00441609,4.22942,0.00816992,0.00441609,4.22942,
-0.153394,-0.456603,4.07006,-0.183966,-0.584342,4.10883,-0.145601,-0.268186,4.11655,-0.136212,0.00779796,4.19741,-0.0151224,-0.419191,4.37104,-0.0464756,-0.509152,4.49204,0.00793412,-0.275851,4.29519,0.00793412,-0.275851,4.29519,
0.00521379,0.00600468,4.20348,-0.153972,-0.456625,4.06558,-0.182991,-0.584942,4.10016,-0.146102,-0.268343,4.11126,-0.13641,0.00806355,4.17639,-0.072826,-0.450439,4.24069,-0.147599,-0.55217,4.24089,-0.147599,-0.55217,4.24089,
0.00794641,-0.276478,4.29029,0.00607839,0.00653394,4.18638,-0.150841,-0.45527,4.07083,-0.174468,-0.584511,4.11148,-0.153716,-0.266671,4.10764,-0.143784,0.00940715,4.14922,-0.0295513,-0.439844,4.29427,-0.0295513,-0.439844,4.29427,
-0.0691892,-0.552611,4.38026,0.00614393,-0.27222,4.26102,-0.00192737,0.00788596,4.16347,-0.156197,-0.455833,4.06753,-0.169817,-0.5854,4.11923,-0.157036,-0.267863,4.10316,-0.149047,0.00953274,4.12208,-0.149047,0.00953274,4.12208,
-0.0229467,-0.42764,4.27596,-0.0562203,-0.52838,4.38475,-0.00191488,-0.267989,4.22153,-0.00762108,0.00971495,4.13584,-0.153188,-0.456124,4.07239,-0.160949,-0.584493,4.13358,-0.168252,-0.271289,4.08546,-0.168252,-0.271289,4.08546,
-0.151928,0.00785179,4.10606,1.69184e-05,-0.417815,4.21941,-0.0230543,-0.53817,4.29867,-0.0260812,-0.260862,4.15377,-0.0107157,0.010418,4.12473,-0.138757,-0.457859,4.07785,-0.146746,-0.586187,4.13931,-0.146746,-0.586187,4.13931,
-0.174056,-0.277933,4.07377,-0.156091,0.00223961,4.08821,-0.0179044,-0.439056,4.16049,-0.0608087,-0.558441,4.22705,0.00499203,-0.267104,4.1273,-0.0153271,0.0057348,4.09896,-0.132535,-0.45861,4.07091,-0.132535,-0.45861,4.07091,
-0.126029,-0.586299,4.13527,-0.175743,-0.281945,4.06477,-0.164326,-0.00181008,4.0619,-0.0111859,-0.450349,4.11334,-0.0420261,-0.576061,4.16984,0.0104944,-0.272079,4.09995,-0.022338,0.00278996,4.07777,-0.022338,0.00278996,4.07777,
-0.133376,-0.458225,4.06912,-0.132636,-0.584862,4.13839,-0.176692,-0.285304,4.04902,-0.165802,-0.00308513,4.04921,0.000476247,-0.454556,4.09761,-0.0224808,-0.577182,4.17245,-0.0116794,-0.281164,4.06568,-0.0116794,-0.281164,4.06568,
-0.0246583,0.000771787,4.06381,-0.13735,-0.459388,4.05582,-0.131062,-0.583785,4.13157,-0.179161,-0.284182,4.04375,-0.17131,-0.00291227,4.02868,-0.0215357,-0.466084,4.03992,-0.0240141,-0.593837,4.1057,-0.0240141,-0.593837,4.1057,
-0.00928706,-0.283284,4.0444,-0.0295594,0.000508389,4.04804,-0.135249,-0.460818,4.04818,-0.132953,-0.586113,4.12229,-0.176467,-0.284776,4.03763,-0.172678,-0.00290025,4.01697,-0.00502664,-0.466215,4.01546,-0.00502664,-0.466215,4.01546,
-0.0121872,-0.59329,4.08361,-0.00837678,-0.286576,4.00665,-0.0309181,0.000697857,4.03352,-0.12621,-0.460086,4.03114,-0.101357,-0.586331,4.09273,-0.175858,-0.284033,4.03187,-0.175933,-0.00207989,4.00508,-0.175933,-0.00207989,4.00508,
-0.00471867,-0.464656,3.97312,-0.0323616,-0.589191,4.04033,0.0159013,-0.283309,3.9732,-0.0350998,0.00195981,4.01968,-0.118369,-0.458495,4.023,-0.109559,-0.584261,4.09505,-0.178449,-0.28212,4.02788,-0.178449,-0.28212,4.02788,
-0.177953,-0.00244114,3.98754,0.0196109,-0.471003,3.92581,0.0265257,-0.602415,3.94565,0.019917,-0.28267,3.95179,-0.0363318,0.00262948,4.00618,-0.124514,-0.459535,4.02073,-0.116582,-0.584528,4.09545,-0.116582,-0.584528,4.09545,
-0.17839,-0.2834,4.01899,-0.177064,-0.0033364,3.97586,0.0173067,-0.474574,3.87839,0.0463676,-0.603711,3.90909,-0.00964876,-0.288975,3.9343,-0.0356753,0.00159056,3.9923,-0.130345,-0.459956,4.02238,-0.130345,-0.459956,4.02238,
-0.124699,-0.582282,4.10436,-0.177331,-0.284192,4.01318,-0.173032,-0.00721776,3.95799,0.00897899,-0.470951,3.8594,0.0224649,-0.602544,3.89812,0.0288331,-0.283803,3.883,-0.0321021,-0.00215792,3.97606,-0.0321021,-0.00215792,3.97606,
-0.146963,-0.46298,4.01758,-0.133905,-0.585074,4.09846,-0.173138,-0.287895,3.99959,-0.169279,-0.0116749,3.93976,0.0282974,-0.481471,3.81678,0.0557251,-0.61055,3.83925,-0.00383621,-0.29742,3.87753,-0.00383621,-0.29742,3.87753,
-0.0275425,-0.0069944,3.95585,-0.140885,-0.465214,4.0031,-0.125877,-0.591255,4.07189,-0.164378,-0.288497,3.98923,-0.161451,-0.0182149,3.91252,0.018481,-0.481469,3.81077,0.0355835,-0.612704,3.84959,0.0355835,-0.612704,3.84959,
0.0230442,-0.295026,3.82814,-0.0193658,-0.0101507,3.93013,-0.148439,-0.464278,4.00232,-0.136354,-0.58674,4.08247,-0.158527,-0.293118,3.97095,-0.156799,-0.0218913,3.89429,0.0303257,-0.488969,3.77465,0.0303257,-0.488969,3.77465,
0.0672426,-0.616165,3.80642,-0.00023315,-0.304477,3.8402,-0.012256,-0.0101821,3.90586,-0.151382,-0.456898,3.99859,-0.141271,-0.573077,4.09249,-0.144716,-0.296703,3.94506,-0.150307,-0.0305076,3.85571,-0.150307,-0.0305076,3.85571,
0.0153629,-0.495642,3.77772,0.019829,-0.627701,3.82238,0.0286922,-0.309608,3.80472,-0.0039614,-0.0155547,3.86466,-0.173668,-0.483169,4.00163,-0.195456,-0.593522,4.1035,-0.129176,-0.331708,3.94592,-0.129176,-0.331708,3.94592,
-0.143099,-0.033523,3.83967,0.138075,-0.477285,3.73433,0.245758,-0.551623,3.75372,-0.00330493,-0.354338,3.80333,0.00563132,-0.0192036,3.8413,-0.149842,-0.498826,3.96951,-0.1568,-0.621077,4.05246,-0.1568,-0.621077,4.05246,
-0.129307,-0.331596,3.93303,-0.141714,-0.032129,3.81723,0.0926889,-0.496264,3.79882,0.164472,-0.593245,3.88527,0.00640252,-0.342772,3.7778,0.00522921,-0.0201433,3.82233,-0.146336,-0.484879,3.96626,-0.146336,-0.484879,3.96626,
-0.15412,-0.597516,4.06736,-0.130162,-0.328487,3.90973,-0.138651,-0.0302286,3.79965,0.0984128,-0.502632,3.7713,0.178785,-0.60134,3.83996,0.00667075,-0.342546,3.77744,0.00716746,-0.0193468,3.80687,0.00716746,-0.0193468,3.80687,
-0.132103,-0.464325,3.90208,-0.136751,-0.57334,4.00875,-0.126518,-0.299234,3.85766,-0.126179,-0.0300618,3.77929,0.0957324,-0.505594,3.76492,0.16761,-0.611477,3.83187,0.00940141,-0.342286,3.77558,0.00940141,-0.342286,3.77558,
0.0197103,-0.0182312,3.78377,-0.132169,-0.470667,3.87849,-0.148698,-0.588384,3.96896,-0.129702,-0.298892,3.84764,-0.123401,-0.0301603,3.77103,0.0700831,-0.52088,3.78168,0.103386,-0.639465,3.86362,0.103386,-0.639465,3.86362,
0.0213089,-0.348124,3.77382,0.0212568,-0.017013,3.77267,-0.137729,-0.464875,3.8612,-0.151828,-0.583213,3.95087,-0.136564,-0.298052,3.82016,-0.117091,-0.0264474,3.75446,0.0820186,-0.51882,3.77615,0.0820186,-0.51882,3.77615,
0.127097,-0.635367,3.85321,0.0234432,-0.347971,3.77207,0.0245224,-0.01654,3.75863,-0.147384,-0.473047,3.83199,-0.162089,-0.598102,3.90563,-0.140154,-0.304637,3.79348,-0.115089,-0.0261357,3.74566,-0.115089,-0.0261357,3.74566,
0.0481183,-0.485163,3.75662,0.0655079,-0.609646,3.83124,0.0161003,-0.310918,3.74113,0.0255904,-0.0192337,3.75002,-0.144631,-0.475622,3.80569,-0.159881,-0.600082,3.88091,-0.138162,-0.305597,3.77112,-0.138162,-0.305597,3.77112,
-0.113172,-0.0235553,3.73256,0.0444619,-0.487627,3.74941,0.0567211,-0.613611,3.8213,0.0219268,-0.311863,3.73407,0.0276869,-0.0206402,3.73322,-0.149149,-0.482124,3.76966,-0.172585,-0.605517,3.84477,-0.172585,-0.605517,3.84477,
-0.133475,-0.309077,3.74427,-0.111333,-0.0216288,3.72288,0.0399646,-0.483929,3.73941,0.0430683,-0.611556,3.80767,0.0370515,-0.313317,3.7052,0.0275298,-0.0195203,3.72073,-0.159658,-0.487748,3.74115,-0.159658,-0.487748,3.74115,
-0.196133,-0.610253,3.80965,-0.131611,-0.311915,3.72729,-0.110667,-0.0224494,3.71176,0.0374705,-0.488119,3.73583,0.0375509,-0.615333,3.80572,0.0351773,-0.315552,3.70731,0.0273574,-0.0228177,3.7069,0.0273574,-0.0228177,3.7069,
-0.159798,-0.49123,3.70708,-0.194253,-0.615753,3.77067,-0.126814,-0.314886,3.69884,-0.109933,-0.0217189,3.69952,0.039958,-0.492038,3.72626,0.0385056,-0.619204,3.79643,0.0333438,-0.316398,3.70662,0.0333438,-0.316398,3.70662,
0.0268588,-0.0241018,3.69859,-0.164159,-0.494976,3.68142,-0.199864,-0.622023,3.7303,-0.122989,-0.316999,3.68557,-0.10943,-0.022822,3.68711,0.0403319,-0.492963,3.72851,0.0384001,-0.618993,3.80229,0.0384001,-0.618993,3.80229,
0.0329608,-0.317996,3.70732,0.0269327,-0.0274634,3.68639,-0.170081,-0.496,3.6542,-0.213858,-0.620859,3.7008,-0.12839,-0.318415,3.6545,-0.108158,-0.0237793,3.67564,0.0253978,-0.493551,3.77057,0.0253978,-0.493551,3.77057,
0.00766742,-0.595349,3.88504,0.0332158,-0.338399,3.70979,0.0282939,-0.030895,3.67095,-0.171299,-0.49702,3.60643,-0.220214,-0.620563,3.6473,-0.11913,-0.318318,3.63278,-0.10747,-0.0237616,3.66198,-0.10747,-0.0237616,3.66198,
0.0147921,-0.507019,3.75388,-0.0172687,-0.617379,3.85188,0.0338431,-0.342828,3.70921,0.0289282,-0.0321326,3.66155,-0.165405,-0.497797,3.58772,-0.194647,-0.627639,3.62248,-0.119572,-0.318028,3.60591,-0.119572,-0.318028,3.60591,
-0.110918,-0.0242138,3.64983,0.0496878,-0.491104,3.74496,0.0546539,-0.604069,3.84624,0.022013,-0.329688,3.69833,0.0266939,-0.0345297,3.6476,-0.163045,-0.499147,3.56139,-0.188484,-0.629826,3.59919,-0.188484,-0.629826,3.59919,
-0.133379,-0.317973,3.56639,-0.109877,-0.0253056,3.63202,0.0449173,-0.493143,3.74296,0.0474294,-0.606434,3.844,0.0214676,-0.332774,3.6937,0.027738,-0.0363937,3.6318,-0.162728,-0.503645,3.53928,-0.162728,-0.503645,3.53928,
-0.198635,-0.632069,3.5719,-0.12913,-0.32101,3.55688,-0.110286,-0.0271594,3.62179,0.0489556,-0.481124,3.72609,0.0691213,-0.588706,3.83291,0.0110535,-0.32321,3.67742,0.0274408,-0.0396594,3.62148,0.0274408,-0.0396594,3.62148,
-0.169953,-0.510849,3.51642,-0.215883,-0.634013,3.57286,-0.12058,-0.332923,3.53403,-0.110592,-0.0301764,3.60861,0.0537512,-0.471673,3.71429,0.0848163,-0.578557,3.81834,0.00314135,-0.315974,3.6678,0.00314135,-0.315974,3.6678,
0.0283216,-0.0428408,3.60081,-0.163925,-0.507088,3.47375,-0.199959,-0.635322,3.49769,-0.130509,-0.322839,3.50536,-0.10689,-0.0337852,3.59338,0.00913476,-0.503441,3.71411,-0.0264593,-0.613847,3.81068,-0.0264593,-0.613847,3.81068,
0.018323,-0.337669,3.66843,0.0320166,-0.0449742,3.58965,-0.150608,-0.547734,3.4639,-0.180386,-0.642874,3.48578,-0.148392,-0.324249,3.49409,-0.108129,-0.0376933,3.58038,-0.0308708,-0.509028,3.6864,-0.0308708,-0.509028,3.6864,
-0.100289,-0.611355,3.7663,0.0201876,-0.337687,3.66455,0.0310984,-0.0515983,3.57862,-0.161378,-0.523647,3.43664,-0.188278,-0.643171,3.41823,-0.138848,-0.329989,3.47594,-0.10774,-0.0424682,3.56752,-0.10774,-0.0424682,3.56752,
-0.00395611,-0.492972,3.69357,-0.0457316,-0.594794,3.79941,0.0179818,-0.328433,3.64658,0.0314514,-0.0617582,3.56538,-0.154659,-0.518879,3.38882,-0.188256,-0.648383,3.41801,-0.136123,-0.333267,3.45457,-0.136123,-0.333267,3.45457,
-0.107284,-0.0477006,3.55254,-0.0155775,-0.497945,3.67818,-0.0699971,-0.604177,3.76823,0.0165984,-0.329359,3.64141,0.0317847,-0.0640381,3.55149,-0.145687,-0.52268,3.36957,-0.191026,-0.648604,3.40746,-0.191026,-0.648604,3.40746,
-0.13782,-0.332655,3.42481,-0.107328,-0.0518494,3.5387,-0.0158535,-0.498343,3.67889,-0.0714004,-0.600989,3.77393,0.0170859,-0.332039,3.6371,0.0310119,-0.0626566,3.52811,-0.145199,-0.529433,3.36512,-0.145199,-0.529433,3.36512,
-0.181997,-0.658274,3.39915,-0.142207,-0.340238,3.40929,-0.112007,-0.058397,3.51573,0.0189682,-0.499466,3.6633,0.00484694,-0.614888,3.75994,0.0159692,-0.333361,3.62048,0.0279322,-0.0689723,3.51351,0.0279322,-0.0689723,3.51351,
