Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z 
-0.143629,-0.272418,4.26324,-0.122657,0.0194622,4.35681,-0.0155787,-0.415872,4.49638,-0.0582322,-0.501522,4.60554,0.0248973,-0.280215,4.43414,0.0176359,-0.000339473,4.37331,-0.170676,-0.442774,4.18905,-0.170676,-0.442774,4.18905,
-0.18661,-0.564898,4.20594,-0.174194,-0.264142,4.2215,-0.122262,0.0190449,4.34479,0.0144466,-0.433416,4.46464,0.0145552,-0.53951,4.56073,0.00632551,-0.287411,4.40929,0.0175593,0.000324657,4.36416,0.0175593,0.000324657,4.36416,
-0.168182,-0.442287,4.17658,-0.186093,-0.564296,4.19567,-0.159321,-0.265115,4.21996,-0.125732,0.0180098,4.3307,-0.00920694,-0.408932,4.48523,-0.0365026,-0.4907,4.60525,0.0220895,-0.278312,4.41359,0.0220895,-0.278312,4.41359,
0.0151619,-0.0020286,4.35308,-0.161619,-0.43679,4.17916,-0.176201,-0.559789,4.20873,-0.165846,-0.260111,4.20626,-0.124789,0.0178824,4.31551,-0.0160296,-0.433289,4.41077,-0.0556141,-0.548004,4.46628,-0.0556141,-0.548004,4.46628,
0.0253679,-0.267588,4.40839,0.0154864,-0.000998482,4.33538,-0.162705,-0.441796,4.16031,-0.187122,-0.56326,4.19879,-0.164281,-0.26431,4.19878,-0.122539,0.0170718,4.29954,0.00328464,-0.421428,4.43365,0.00328464,-0.421428,4.43365,
-0.0162211,-0.529775,4.52171,0.00985073,-0.275342,4.37757,0.0169459,0.000179024,4.32357,-0.164721,-0.447844,4.13932,-0.190759,-0.568855,4.16217,-0.163402,-0.269926,4.18725,-0.124597,0.015006,4.28198,-0.124597,0.015006,4.28198,
0.000268342,-0.422911,4.42756,-0.0225239,-0.531168,4.51495,0.00503641,-0.273519,4.37554,0.0153912,-0.00029786,4.31035,-0.175127,-0.448889,4.12466,-0.202139,-0.570239,4.15858,-0.158852,-0.272916,4.17495,-0.158852,-0.272916,4.17495,
-0.126313,0.014338,4.26848,-0.00183603,-0.431638,4.40697,-0.0174448,-0.5451,4.48621,0.00629584,-0.272754,4.37401,0.0129886,-0.00151033,4.30043,-0.169344,-0.449298,4.10848,-0.192202,-0.571369,4.14783,-0.192202,-0.571369,4.14783,
-0.165242,-0.272288,4.14657,-0.126414,0.0111652,4.25835,-0.00161521,-0.432908,4.39746,-0.0194461,-0.546034,4.47682,0.00206569,-0.275221,4.36083,0.00915984,-0.005759,4.28045,-0.167877,-0.459205,4.10067,-0.167877,-0.459205,4.10067,
-0.189869,-0.581612,4.13344,-0.164159,-0.282348,4.1388,-0.135837,0.00950789,4.21985,0.00616203,-0.424452,4.39083,-0.00487438,-0.532101,4.48293,0.000257299,-0.272005,4.34531,0.00418304,-0.00628022,4.25494,0.00418304,-0.00628022,4.25494,
-0.164297,-0.466025,4.08016,-0.181205,-0.588705,4.10076,-0.174092,-0.288416,4.12795,-0.136445,0.00400155,4.20577,0.007262,-0.425538,4.37871,0.00240808,-0.530729,4.47597,-0.00179503,-0.278602,4.32482,-0.00179503,-0.278602,4.32482,
0.00358954,-0.0077969,4.24233,-0.173036,-0.470545,4.06908,-0.202174,-0.591357,4.09121,-0.167256,-0.292312,4.09911,-0.135369,-0.00118496,4.19588,0.035409,-0.42617,4.3595,0.0673604,-0.530149,4.45116,0.0673604,-0.530149,4.45116,
-0.0152414,-0.282286,4.31404,0.00216851,-0.0109886,4.23092,-0.167572,-0.476312,4.05642,-0.184712,-0.600108,4.0889,-0.18208,-0.298738,4.09033,-0.144784,-0.00379428,4.16749,0.033036,-0.419752,4.34984,0.033036,-0.419752,4.34984,
0.0632364,-0.520871,4.44726,-0.0148878,-0.277654,4.29966,-0.00679701,-0.0136498,4.19846,-0.168214,-0.477996,4.06056,-0.18209,-0.602112,4.10157,-0.192789,-0.302337,4.0789,-0.152705,-0.00538875,4.1446,-0.152705,-0.00538875,4.1446,
-0.0248784,-0.423921,4.32459,-0.0609921,-0.517145,4.4303,-0.0185358,-0.290889,4.24785,-0.014414,-0.0125316,4.17399,-0.167044,-0.478076,4.0579,-0.177107,-0.602778,4.0984,-0.199422,-0.303045,4.07609,-0.199422,-0.303045,4.07609,
-0.156639,-0.00450005,4.13112,-0.0223805,-0.453073,4.26814,-0.0579204,-0.556057,4.36102,-0.0135271,-0.294131,4.22915,-0.0162723,-0.0104414,4.16556,-0.169843,-0.480832,4.05689,-0.177425,-0.605836,4.09968,-0.177425,-0.605836,4.09968,
-0.196066,-0.30458,4.08303,-0.166283,-0.0031778,4.10453,-0.0140371,-0.460917,4.20568,-0.031848,-0.579686,4.2738,-0.0239992,-0.30425,4.16011,-0.025996,-0.00705672,4.13855,-0.165403,-0.477926,4.06303,-0.165403,-0.477926,4.06303,
-0.168843,-0.602597,4.11291,-0.208383,-0.306753,4.06733,-0.167293,-0.00510021,4.09429,-0.0309731,-0.463099,4.16341,-0.0406843,-0.582176,4.23486,-0.00371815,-0.305484,4.1273,-0.0280007,-0.00475124,4.123,-0.0280007,-0.00475124,4.123,
-0.163393,-0.475913,4.06606,-0.164757,-0.600145,4.12015,-0.218439,-0.307376,4.06781,-0.167069,-0.00734127,4.07952,-0.00317429,-0.471341,4.12387,0.0177065,-0.583172,4.21001,-0.0413901,-0.307271,4.10817,-0.0413901,-0.307271,4.10817,
-0.0290945,-0.00383037,4.11076,-0.164738,-0.47666,4.06795,-0.164354,-0.600038,4.1275,-0.221454,-0.31029,4.06308,-0.168535,-0.0101444,4.06848,-0.0011738,-0.478693,4.08528,-0.0203501,-0.599138,4.15048,-0.0203501,-0.599138,4.15048,
-0.0350172,-0.31179,4.06183,-0.0308644,-0.00481599,4.09811,-0.166973,-0.476406,4.06932,-0.16759,-0.598894,4.13267,-0.222421,-0.310918,4.0604,-0.173333,-0.0110207,4.05179,1.45808e-05,-0.486614,4.05863,1.45808e-05,-0.486614,4.05863,
-0.0161951,-0.61152,4.10115,-0.032552,-0.312584,4.05517,-0.0357992,-0.00477494,4.08272,-0.167485,-0.478033,4.06475,-0.169173,-0.60082,4.127,-0.22199,-0.310643,4.0612,-0.177594,-0.0116286,4.03914,-0.177594,-0.0116286,4.03914,
-0.00128628,-0.489779,4.00052,0.00127655,-0.615987,4.04076,-0.0321616,-0.313041,4.04067,-0.039835,-0.00431902,4.07176,-0.166788,-0.477178,4.06433,-0.169898,-0.598164,4.13336,-0.223046,-0.311025,4.05662,-0.223046,-0.311025,4.05662,
-0.179633,-0.0133933,4.02531,-0.0312826,-0.471847,3.98752,-0.0505672,-0.595451,4.03855,0.0152987,-0.306396,3.97813,-0.0423084,-0.00500077,4.05798,-0.163757,-0.478764,4.05853,-0.166142,-0.596915,4.1363,-0.166142,-0.596915,4.1363,
-0.221028,-0.310828,4.05586,-0.185957,-0.0150282,4.0105,0.0363343,-0.486733,3.92169,0.0946352,-0.596634,3.93355,-0.0232828,-0.316077,3.97485,-0.0500788,-0.00799762,4.03927,-0.166503,-0.479265,4.05933,-0.166503,-0.479265,4.05933,
-0.171791,-0.596827,4.13843,-0.217598,-0.312511,4.04831,-0.186719,-0.017088,3.99756,0.153493,-0.564162,3.74594,0.129643,-0.511189,3.8649,-0.0819335,-0.318367,3.98438,-0.050592,-0.00906064,4.02792,-0.050592,-0.00906064,4.02792,
-0.172363,-0.474841,4.05834,-0.180289,-0.588636,4.14567,-0.213432,-0.306108,4.04572,-0.180252,-0.0198988,3.97016,0.124382,-0.42633,3.86474,0.236047,-0.4785,3.87698,-0.0340845,-0.341833,3.93602,-0.0340845,-0.341833,3.93602,
-0.040674,-0.0101463,3.99633,-0.180151,-0.474799,4.04895,-0.185676,-0.589767,4.13434,-0.210614,-0.305434,4.0362,-0.172981,-0.0244693,3.94864,0.0410462,-0.480477,3.84071,0.0848734,-0.597131,3.85131,0.0848734,-0.597131,3.85131,
-0.047103,-0.324736,3.90971,-0.0320022,-0.0148152,3.97612,-0.184225,-0.473763,4.04715,-0.184293,-0.586023,4.13834,-0.211446,-0.30879,4.0231,-0.169862,-0.031155,3.92988,0.0148879,-0.568186,3.78319,0.0148879,-0.568186,3.78319,
0.0145876,-0.689734,3.77777,-0.0231441,-0.358201,3.87153,-0.0262577,-0.017708,3.95037,-0.191177,-0.478067,4.03621,-0.204126,-0.590378,4.12628,-0.20261,-0.31704,4.0005,-0.165596,-0.0426825,3.89833,-0.165596,-0.0426825,3.89833,
0.00213376,-0.492858,3.76179,0.00308706,-0.616118,3.76421,-0.0378161,-0.333642,3.8547,-0.0182043,-0.0228409,3.91403,-0.224714,-0.454903,4.0359,-0.290067,-0.521089,4.15377,-0.157194,-0.332169,3.96528,-0.157194,-0.332169,3.96528,
-0.160684,-0.0456239,3.87844,0.169586,-0.478125,3.54518,0.157813,-0.426425,3.66838,-0.0742965,-0.356228,3.86762,-0.00930601,-0.0242726,3.88348,-0.215452,-0.461776,4.011,-0.271887,-0.552068,4.11269,-0.271887,-0.552068,4.11269,
-0.151169,-0.333561,3.94716,-0.160281,-0.046247,3.85441,0.0118683,-0.509105,3.75666,0.0307167,-0.63536,3.78717,-0.0364211,-0.335664,3.8,-0.00982488,-0.0262126,3.8583,-0.209242,-0.475634,3.98342,-0.209242,-0.475634,3.98342,
-0.240783,-0.580279,4.08116,-0.151657,-0.333134,3.93478,-0.146367,-0.0463828,3.81844,-0.0196358,-0.508167,3.77357,-0.0367401,-0.632874,3.82869,0.0117368,-0.335458,3.78026,0.00432731,-0.0244022,3.82681,0.00432731,-0.0244022,3.82681,
-0.198237,-0.472011,3.97393,-0.23846,-0.570236,4.07669,-0.150104,-0.330349,3.91868,-0.145317,-0.0452171,3.81236,-0.0814813,-0.47184,3.82668,-0.156728,-0.534094,3.9391,0.0171739,-0.349162,3.77777,0.0171739,-0.349162,3.77777,
0.0041285,-0.0240348,3.8164,-0.199007,-0.472901,3.93252,-0.230939,-0.579639,4.02703,-0.141727,-0.328279,3.88664,-0.144125,-0.0421055,3.78917,-0.0546042,-0.497108,3.79756,-0.112895,-0.591759,3.89191,-0.112895,-0.591759,3.89191,
0.0179261,-0.34526,3.77469,0.00394805,-0.0237885,3.79126,-0.173038,-0.481952,3.90095,-0.197905,-0.586205,4.00247,-0.147192,-0.324237,3.86178,-0.142939,-0.0391091,3.77715,-0.029327,-0.5093,3.78887,-0.029327,-0.5093,3.78887,
-0.0667189,-0.618818,3.87543,0.0185971,-0.345985,3.77353,0.00241344,-0.0238391,3.77256,-0.167228,-0.480399,3.86331,-0.175388,-0.597589,3.94612,-0.15575,-0.325321,3.81597,-0.137743,-0.0319573,3.76151,-0.137743,-0.0319573,3.76151,
0.00328165,-0.504458,3.78333,-0.00645371,-0.619873,3.87015,0.0182581,-0.335395,3.76691,0.00410371,-0.0242031,3.76027,-0.193327,-0.460005,3.86849,-0.236976,-0.546471,3.98343,-0.144423,-0.325168,3.80318,-0.144423,-0.325168,3.80318,
-0.137599,-0.026128,3.7468,0.0215361,-0.50487,3.7829,0.0264185,-0.619937,3.8711,0.0173018,-0.336839,3.76241,0.00529025,-0.0249886,3.74318,-0.205026,-0.474575,3.81037,-0.267076,-0.579468,3.88247,-0.267076,-0.579468,3.88247,
-0.144768,-0.320847,3.78073,-0.134712,-0.0225225,3.73238,0.0198004,-0.494071,3.7577,0.0215145,-0.616675,3.82725,0.0339493,-0.328694,3.73077,0.00612085,-0.024246,3.72674,-0.173675,-0.483217,3.77566,-0.173675,-0.483217,3.77566,
-0.192045,-0.60199,3.85277,-0.171061,-0.323688,3.7341,-0.128501,-0.0228802,3.71586,0.0208988,-0.496904,3.75154,0.0213121,-0.619373,3.82208,0.0307707,-0.328657,3.73179,0.0114197,-0.0261729,3.7093,0.0114197,-0.0261729,3.7093,
-0.168463,-0.487416,3.75135,-0.183174,-0.60031,3.84268,-0.164861,-0.32567,3.71554,-0.124981,-0.0229652,3.70192,0.0206836,-0.496678,3.7467,0.0242101,-0.618407,3.81972,0.0261487,-0.328572,3.72575,0.0261487,-0.328572,3.72575,
0.0144696,-0.0274449,3.6928,-0.184276,-0.492691,3.71061,-0.2162,-0.613139,3.77557,-0.147253,-0.330644,3.68364,-0.124146,-0.022577,3.69051,0.0223065,-0.501751,3.72894,0.0226857,-0.622322,3.80581,0.0226857,-0.622322,3.80581,
0.0196091,-0.328354,3.7229,0.0145629,-0.0292264,3.67945,-0.171879,-0.483688,3.68255,-0.171167,-0.606982,3.75133,-0.199565,-0.32372,3.64274,-0.120488,-0.0233047,3.66694,0.0229889,-0.499262,3.7259,0.0229889,-0.499262,3.7259,
0.0202342,-0.618985,3.80507,0.0252683,-0.331435,3.70383,0.0181987,-0.0309902,3.66324,-0.185809,-0.50031,3.639,-0.199815,-0.627641,3.68685,-0.20031,-0.324318,3.63729,-0.117795,-0.024548,3.65843,-0.117795,-0.024548,3.65843,
0.0208405,-0.499704,3.72292,0.0167772,-0.619232,3.80267,0.0248822,-0.330297,3.70467,0.0221018,-0.0329726,3.65173,-0.19334,-0.50361,3.60107,-0.217868,-0.629798,3.64704,-0.20359,-0.325436,3.6039,-0.20359,-0.325436,3.6039,
-0.118053,-0.0259516,3.64568,0.0162017,-0.484597,3.74696,0.0156634,-0.582534,3.86158,0.0158799,-0.334085,3.68989,0.0212779,-0.0365699,3.63774,-0.19498,-0.505706,3.57543,-0.215937,-0.633248,3.60482,-0.215937,-0.633248,3.60482,
-0.205241,-0.32506,3.58564,-0.1126,-0.0271768,3.62827,0.0126443,-0.493981,3.7161,0.00295891,-0.610116,3.80296,0.0290538,-0.332332,3.68094,0.0270305,-0.0375019,3.61901,-0.191244,-0.507875,3.52833,-0.191244,-0.507875,3.52833,
-0.212471,-0.635562,3.56552,-0.200053,-0.326491,3.55449,-0.111619,-0.0282321,3.61749,0.038651,-0.485522,3.72359,0.0651413,-0.586953,3.82988,0.007082,-0.330069,3.67915,0.0274591,-0.0392859,3.60815,0.0274591,-0.0392859,3.60815,
-0.185815,-0.5088,3.50059,-0.201485,-0.636286,3.51741,-0.203884,-0.325865,3.53101,-0.111631,-0.0291594,3.6031,0.025107,-0.495651,3.71309,0.0221179,-0.595189,3.82631,0.0101992,-0.333336,3.67333,0.0101992,-0.333336,3.67333,
0.0271136,-0.0431968,3.59898,-0.185249,-0.511455,3.48169,-0.202243,-0.639937,3.51036,-0.198239,-0.329635,3.51114,-0.111536,-0.0320734,3.59281,0.00954296,-0.49932,3.70672,-0.00882556,-0.607241,3.80662,-0.00882556,-0.607241,3.80662,
0.0143294,-0.337034,3.66858,0.027253,-0.0489389,3.58793,-0.188395,-0.514177,3.4614,-0.205662,-0.642834,3.49212,-0.197096,-0.332703,3.48708,-0.109288,-0.036227,3.5765,0.0267799,-0.500366,3.69189,0.0267799,-0.500366,3.69189,
0.0232156,-0.60327,3.80123,-0.000759869,-0.335448,3.65874,0.029669,-0.0511793,3.57124,-0.187739,-0.51924,3.44329,-0.214359,-0.646339,3.4694,-0.19223,-0.33643,3.47031,-0.112028,-0.0375074,3.56089,-0.112028,-0.0375074,3.56089,
0.0303717,-0.499583,3.69147,0.0310086,-0.610479,3.78956,-0.00057793,-0.338697,3.65508,0.0276723,-0.0562891,3.56218,-0.197068,-0.519352,3.40611,-0.241107,-0.64152,3.44853,-0.158661,-0.342529,3.44108,-0.158661,-0.342529,3.44108,
-0.10961,-0.0394989,3.54537,0.0145994,-0.506829,3.68518,0.00930703,-0.580295,3.82174,0.0044197,-0.343842,3.63341,0.0295951,-0.05819,3.54689,-0.174971,-0.519915,3.38026,-0.193297,-0.647007,3.39351,-0.193297,-0.647007,3.39351,
-0.187855,-0.33658,3.42045,-0.110792,-0.0410277,3.53108,0.0208126,-0.502658,3.68005,0.00994479,-0.598354,3.79725,0.000924468,-0.342947,3.63375,0.029848,-0.0630047,3.53608,-0.176812,-0.52988,3.38929,-0.176812,-0.52988,3.38929,
-0.192457,-0.650996,3.37906,-0.190003,-0.340574,3.40853,-0.110757,-0.043325,3.51077,0.0108093,-0.504854,3.67082,-0.0139574,-0.604684,3.78024,0.00550044,-0.343812,3.62559,0.029736,-0.0669654,3.52044,0.029736,-0.0669654,3.52044,
-0.175293,-0.736816,3.28906,-0.209671,-0.655775,3.36157,-0.152885,-0.350274,3.3771,-0.112458,-0.0481572,3.49203,-0.011516,-0.492795,3.66835,-0.0629474,-0.587223,3.7707,0.0132278,-0.338403,3.61392,0.0132278,-0.338403,3.61392,
0.0284549,-0.064925,3.50145,-0.160779,-0.711388,3.25068,-0.167197,-0.624892,3.36169,-0.174326,-0.348032,3.35188,-0.111422,-0.0520943,3.47487,-0.00180913,-0.512596,3.6455,-0.0706203,-0.591372,3.75136,-0.0706203,-0.591372,3.75136,
0.0128537,-0.340585,3.60106,0.0293612,-0.0671412,3.48868,-0.164621,-0.762639,3.21704,-0.202746,-0.663728,3.30326,-0.158707,-0.356704,3.33421,-0.110575,-0.0586568,3.45944,-0.0369695,-0.496805,3.634,-0.0369695,-0.496805,3.634,
-0.108123,-0.581166,3.73149,0.0143693,-0.345691,3.58284,0.0296488,-0.0722021,3.4705,-0.133693,-0.698739,3.22842,-0.203956,-0.671562,3.3122,-0.15474,-0.364705,3.31632,-0.118294,-0.0632655,3.43539,-0.118294,-0.0632655,3.43539,
0.0273706,-0.49989,3.6196,0.0270167,-0.608849,3.72088,0.00680608,-0.348081,3.56602,0.0215827,-0.078619,3.44687,-0.166659,-0.555269,3.25153,-0.198437,-0.682,3.27811,-0.155447,-0.374292,3.30493,-0.155447,-0.374292,3.30493,
-0.117387,-0.0682367,3.40317,0.0266008,-0.500353,3.60453,0.0290831,-0.61795,3.6906,0.0100092,-0.347106,3.55193,0.0226608,-0.0821665,3.42537,-0.160638,-0.557979,3.25223,-0.194338,-0.684347,3.29111,-0.194338,-0.684347,3.29111,
-0.152299,-0.377831,3.27005,-0.116641,-0.0772175,3.39209,0.0209599,-0.512046,3.57778,0.0232078,-0.621592,3.67863,0.0142863,-0.353829,3.53342,0.0237377,-0.0890451,3.40653,-0.158034,-0.571243,3.23129,-0.158034,-0.571243,3.23129,
-0.188027,-0.698295,3.2522,-0.164038,-0.389033,3.23756,-0.118158,-0.0875525,3.35065,0.0190335,-0.525408,3.56463,0.0300403,-0.638307,3.65952,0.00158232,-0.369377,3.51835,0.0234436,-0.092322,3.37714,0.0234436,-0.092322,3.37714,
