Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z 
-0.00642961,-0.276444,4.32891,-0.0199714,0.00163428,4.23546,-0.195729,-0.469645,4.12369,-0.205758,-0.597511,4.17222,-0.215314,-0.288147,4.14071,-0.16239,0.0160632,4.18674,-0.174852,-0.367832,4.30181,-0.174852,-0.367832,4.30181,
-0.299692,-0.385473,4.32087,-0.00780137,-0.272763,4.32511,-0.0222798,-0.000568104,4.22033,-0.205318,-0.474209,4.10751,-0.22385,-0.602147,4.14483,-0.216075,-0.290986,4.12862,-0.158762,0.0132272,4.17876,-0.158762,0.0132272,4.17876,
-0.0431508,-0.429325,4.36634,-0.0754924,-0.522215,4.48081,-0.0495161,-0.283883,4.2933,-0.0203405,-0.00199347,4.2085,-0.21107,-0.482498,4.09553,-0.224354,-0.610262,4.14403,-0.215229,-0.299711,4.12239,-0.215229,-0.299711,4.12239,
-0.170601,0.00755614,4.15049,0.0126407,-0.403068,4.34383,0.0456008,-0.488947,4.46494,-0.0747265,-0.285032,4.27363,-0.0354955,-0.00880859,4.17752,-0.212515,-0.487532,4.0838,-0.232735,-0.612845,4.14231,-0.232735,-0.612845,4.14231,
-0.216426,-0.303237,4.11537,-0.170582,0.00376746,4.12976,-0.0288365,-0.436702,4.3119,-0.053304,-0.541611,4.41428,-0.0727279,-0.295692,4.23535,-0.033415,-0.00841348,4.16201,-0.210867,-0.487735,4.08283,-0.210867,-0.487735,4.08283,
-0.229633,-0.612865,4.14317,-0.221706,-0.305694,4.09849,-0.179473,0.00288342,4.11491,-0.0183888,-0.455432,4.26757,-0.026498,-0.574429,4.34881,-0.0669439,-0.298098,4.22122,-0.0446536,-0.00963568,4.14395,-0.0446536,-0.00963568,4.14395,
-0.215635,-0.485887,4.08105,-0.236354,-0.610391,4.14281,-0.232933,-0.304985,4.08892,-0.181316,0.00192727,4.09523,-0.0397733,-0.480022,4.20032,-0.0525151,-0.601715,4.27414,-0.0511175,-0.308589,4.17842,-0.0511175,-0.308589,4.17842,
-0.0443045,-0.00869038,4.12876,-0.212101,-0.485742,4.08777,-0.233716,-0.609348,4.15247,-0.236374,-0.307035,4.08566,-0.18722,-0.000484798,4.07959,-0.0220745,-0.484218,4.17553,-0.0369633,-0.60673,4.24626,-0.0369633,-0.60673,4.24626,
-0.0533465,-0.317258,4.14233,-0.0480305,-0.00992682,4.11818,-0.207438,-0.483832,4.08938,-0.227624,-0.606985,4.15652,-0.240351,-0.307618,4.08005,-0.18901,-0.00168763,4.06708,-0.015017,-0.488993,4.11545,-0.015017,-0.488993,4.11545,
-0.0235967,-0.614439,4.1783,-0.0543637,-0.315949,4.10347,-0.0507049,-0.00464877,4.09576,-0.204553,-0.483603,4.09332,-0.222996,-0.605231,4.16614,-0.238756,-0.309601,4.07843,-0.195872,-0.00473041,4.05016,-0.195872,-0.00473041,4.05016,
-0.0264595,-0.487029,4.09739,-0.0224392,-0.607495,4.17655,-0.0686889,-0.322597,4.06934,-0.0555606,-0.00848823,4.08186,-0.209195,-0.484907,4.08241,-0.215627,-0.607271,4.15639,-0.241639,-0.310212,4.07513,-0.241639,-0.310212,4.07513,
-0.196289,-0.00601382,4.04264,-0.0338539,-0.497112,4.063,-0.0435323,-0.623799,4.12053,-0.0694743,-0.32095,4.0603,-0.0581883,-0.00612381,4.07207,-0.200434,-0.484565,4.07369,-0.203894,-0.608172,4.1442,-0.203894,-0.608172,4.1442,
-0.240584,-0.309909,4.0705,-0.200142,-0.00701182,4.02783,-0.0419973,-0.499947,4.02746,-0.0555438,-0.626778,4.08275,-0.0550948,-0.319539,4.03793,-0.0623219,-0.00334086,4.05728,-0.207457,-0.489245,4.06399,-0.207457,-0.489245,4.06399,
-0.218194,-0.61347,4.13152,-0.239331,-0.310939,4.06822,-0.205171,-0.00985583,4.01501,-0.0430737,-0.503327,3.99131,-0.0631429,-0.629468,4.04598,-0.0465235,-0.32063,4.01345,-0.0705814,-0.00436594,4.03955,-0.0705814,-0.00436594,4.03955,
-0.206671,-0.488435,4.06296,-0.217676,-0.611446,4.13441,-0.242205,-0.31187,4.06108,-0.204172,-0.0108861,4.00759,-0.0192371,-0.504943,3.92868,-0.0268747,-0.633199,3.97913,-0.0408139,-0.32113,3.98112,-0.0408139,-0.32113,3.98112,
-0.0686163,-0.00464942,4.03281,-0.21027,-0.486146,4.06248,-0.216399,-0.607399,4.13989,-0.239754,-0.311901,4.05278,-0.203988,-0.01253,3.99233,-0.0422906,-0.506199,3.90827,-0.037533,-0.635794,3.93869,-0.037533,-0.635794,3.93869,
-0.0411525,-0.32355,3.96676,-0.0689619,-0.00658861,4.01491,-0.210119,-0.483624,4.06497,-0.214522,-0.603327,4.14634,-0.238999,-0.311565,4.04907,-0.203184,-0.0172037,3.97399,0.0200756,-0.494646,3.86698,0.0200756,-0.494646,3.86698,
0.0776893,-0.609446,3.88602,-0.0555984,-0.328803,3.93446,-0.0664621,-0.011238,3.99741,-0.209656,-0.480095,4.06176,-0.213049,-0.598398,4.14644,-0.232907,-0.310893,4.03747,-0.201111,-0.0181459,3.95645,-0.201111,-0.0181459,3.95645,
-0.0184093,-0.511436,3.85113,-0.00110541,-0.639857,3.87674,-0.050256,-0.332131,3.91572,-0.0637258,-0.01411,3.9749,-0.211424,-0.471015,4.04925,-0.212395,-0.58767,4.13736,-0.231919,-0.299495,4.02974,-0.231919,-0.299495,4.02974,
-0.187916,-0.0222386,3.92018,-0.217708,-0.33454,3.90056,-0.334498,-0.308009,3.9749,-0.0447737,-0.361895,3.87932,-0.0459356,-0.0153279,3.93895,-0.213317,-0.467385,4.04665,-0.210042,-0.582125,4.13838,-0.210042,-0.582125,4.13838,
-0.234469,-0.300808,4.01595,-0.186447,-0.0263647,3.90266,0.142027,-0.624267,3.58095,0.126251,-0.572111,3.70485,-0.0432222,-0.35671,3.86728,-0.0430753,-0.0212576,3.91993,-0.213644,-0.467404,4.0236,-0.213644,-0.467404,4.0236,
-0.217704,-0.577784,4.12311,-0.216958,-0.302627,3.98659,-0.173035,-0.0332349,3.86359,0.0797224,-0.431202,3.76941,0.193285,-0.477363,3.76821,-0.0794394,-0.348461,3.86587,-0.0240835,-0.0274479,3.87252,-0.0240835,-0.0274479,3.87252,
-0.211484,-0.467697,4.01458,-0.216326,-0.577227,4.11538,-0.224549,-0.301005,3.98108,-0.166584,-0.0384354,3.85143,-0.138855,-0.477887,3.85046,-0.235192,-0.539147,3.94235,-0.033195,-0.343809,3.81679,-0.033195,-0.343809,3.81679,
-0.0152126,-0.0252407,3.85632,-0.232687,-0.475192,4.00703,-0.27382,-0.574696,4.11145,-0.176585,-0.332671,3.95155,-0.162221,-0.0379735,3.83093,-0.165457,-0.35402,3.85255,-0.271954,-0.325726,3.94712,-0.271954,-0.325726,3.94712,
-0.00447841,-0.370627,3.80115,-0.00632461,-0.0211101,3.8284,-0.172755,-0.521324,3.91091,-0.127645,-0.638895,3.91642,-0.174096,-0.329176,3.92369,-0.164996,-0.0357944,3.82297,-0.167937,-0.350439,3.84322,-0.167937,-0.350439,3.84322,
-0.276477,-0.320584,3.93338,-0.00300567,-0.363192,3.79714,-0.0145359,-0.0211217,3.82302,-0.188628,-0.49104,3.94127,-0.190713,-0.605105,4.03519,-0.168008,-0.327966,3.90392,-0.163094,-0.0330003,3.80624,-0.163094,-0.0330003,3.80624,
0.0620604,-0.456763,3.74095,0.159137,-0.53742,3.75009,-0.0697984,-0.330585,3.81878,-0.0163417,-0.0205213,3.80996,-0.246514,-0.472909,3.91361,-0.319737,-0.569898,3.99252,-0.15913,-0.328964,3.88582,-0.15913,-0.328964,3.88582,
-0.156633,-0.0310747,3.78657,-0.159405,-0.379386,3.83178,-0.274744,-0.369022,3.9164,0.00277604,-0.362251,3.78165,-0.0107139,-0.0190048,3.79011,-0.175185,-0.481217,3.89328,-0.178398,-0.583926,4.00419,-0.178398,-0.583926,4.00419,
-0.180961,-0.326624,3.83841,-0.150926,-0.0308338,3.77036,-0.00536327,-0.513172,3.77634,-0.0237806,-0.639401,3.83523,-0.0135049,-0.333977,3.77837,-0.00570109,-0.0209304,3.77014,-0.18904,-0.488223,3.85423,-0.18904,-0.488223,3.85423,
-0.212775,-0.603468,3.94196,-0.176414,-0.324549,3.81684,-0.145716,-0.0254204,3.75692,0.000599138,-0.514369,3.77416,-0.0193331,-0.63929,3.83769,-0.0121115,-0.334291,3.77862,-0.00431517,-0.0228603,3.75883,-0.00431517,-0.0228603,3.75883,
-0.168098,-0.480203,3.83879,-0.153648,-0.593798,3.93168,-0.177518,-0.32684,3.7822,-0.143989,-0.0219208,3.74227,-0.0640139,-0.471995,3.82089,-0.133262,-0.539391,3.93803,0.00990821,-0.339798,3.75632,0.00990821,-0.339798,3.75632,
-0.00311083,-0.0244047,3.74255,-0.1543,-0.485815,3.79487,-0.13327,-0.593913,3.89516,-0.180148,-0.324074,3.75555,-0.143941,-0.0172699,3.72807,-0.062955,-0.480791,3.8108,-0.129931,-0.552934,3.92611,-0.129931,-0.552934,3.92611,
0.0100749,-0.341808,3.75451,-0.00495529,-0.0244877,3.72811,-0.173599,-0.487308,3.76287,-0.179021,-0.610094,3.83796,-0.182818,-0.327232,3.71594,-0.142766,-0.0161653,3.71501,-0.00408557,-0.500385,3.78515,-0.00408557,-0.500385,3.78515,
-0.0187014,-0.607193,3.88962,-0.00711179,-0.334231,3.74914,-0.00518683,-0.0261933,3.71738,-0.192075,-0.491257,3.73918,-0.235135,-0.600432,3.82805,-0.155335,-0.328514,3.70736,-0.141454,-0.0154566,3.70032,-0.141454,-0.0154566,3.70032,
-0.00180674,-0.505502,3.75772,-0.0153994,-0.625566,3.83846,0.00292984,-0.337424,3.72948,-0.00533651,-0.0275702,3.70423,-0.198062,-0.504032,3.67823,-0.242542,-0.626859,3.71011,-0.154421,-0.327146,3.69809,-0.154421,-0.327146,3.69809,
-0.133919,-0.0151022,3.68704,-0.0545258,-0.4737,3.79435,-0.12116,-0.544081,3.91128,0.010867,-0.341319,3.72509,0.00101795,-0.0274472,3.68965,-0.166056,-0.486964,3.67329,-0.176814,-0.614741,3.72949,-0.176814,-0.614741,3.72949,
-0.208039,-0.323454,3.63018,-0.12878,-0.0165575,3.66628,-0.00314046,-0.504384,3.74757,-0.0228386,-0.624128,3.82713,-0.00767935,-0.3359,3.71757,0.00494103,-0.0293983,3.6775,-0.171171,-0.498813,3.64035,-0.171171,-0.498813,3.64035,
-0.174837,-0.628271,3.68887,-0.20406,-0.324261,3.62973,-0.127435,-0.0168537,3.65261,-0.00676942,-0.505478,3.7399,-0.0244095,-0.624953,3.82103,-0.00707814,-0.33391,3.71845,0.00762477,-0.0316093,3.66348,0.00762477,-0.0316093,3.66348,
-0.189158,-0.509452,3.57341,-0.204625,-0.638928,3.59686,-0.204587,-0.326169,3.58401,-0.122447,-0.0201529,3.63929,-0.0478868,-0.461517,3.78985,-0.10826,-0.518898,3.91974,0.0091223,-0.345056,3.69972,0.0091223,-0.345056,3.69972,
0.0139339,-0.03663,3.64708,-0.174273,-0.499907,3.58894,-0.188532,-0.610937,3.68798,-0.177567,-0.333101,3.55579,-0.118965,-0.0220074,3.61748,-0.0583219,-0.480623,3.75576,-0.131334,-0.558479,3.86071,-0.131334,-0.558479,3.86071,
0.0104081,-0.34215,3.69609,0.0176879,-0.0386078,3.63285,-0.192871,-0.550781,3.51758,-0.232376,-0.641568,3.56494,-0.168758,-0.336263,3.54388,-0.119443,-0.0239197,3.61033,-0.0568598,-0.482867,3.74973,-0.0568598,-0.482867,3.74973,
-0.12901,-0.562168,3.85406,0.010995,-0.340422,3.69481,0.0169278,-0.0403187,3.6202,-0.175864,-0.522041,3.46114,-0.191061,-0.651816,3.48416,-0.167371,-0.339688,3.51722,-0.118447,-0.0285608,3.59534,-0.118447,-0.0285608,3.59534,
-0.0589566,-0.488812,3.73169,-0.135192,-0.575177,3.82301,0.00856345,-0.33904,3.68749,0.0189909,-0.0440924,3.60643,-0.182739,-0.54248,3.43555,-0.198368,-0.645306,3.48586,-0.186325,-0.332728,3.4736,-0.186325,-0.332728,3.4736,
-0.117465,-0.0297756,3.57872,0.015218,-0.48786,3.72961,0.0134563,-0.593483,3.83734,-0.0249714,-0.340282,3.66941,0.0187874,-0.0491782,3.59092,-0.179503,-0.526661,3.40689,-0.207904,-0.654722,3.44661,-0.207904,-0.654722,3.44661,
-0.18811,-0.341628,3.46293,-0.117862,-0.037017,3.5604,0.0180018,-0.491516,3.71862,0.0188333,-0.596024,3.82791,-0.0291488,-0.342078,3.66331,0.0205497,-0.0563605,3.5738,-0.182368,-0.530594,3.38987,-0.182368,-0.530594,3.38987,
-0.219497,-0.654974,3.4433,-0.166015,-0.346567,3.43505,-0.120332,-0.0397758,3.54627,-0.0116761,-0.500409,3.70502,-0.0405372,-0.610066,3.801,-0.0189406,-0.350415,3.63961,0.0188955,-0.0593806,3.55709,0.0188955,-0.0593806,3.55709,
